Name: “Table 1 of 1 on page 151 of 219”,Name: “Table 1 of 1 on page 151 of 219”,Name: “Table 1 of 1 on page 151 of 219”,Name: “Table 1 of 1 on page 151 of 219”,Name: “Table 1 of 1 on page 151 of 219”,Name: “Table 1 of 1 on page 151 of 219”,Name: “Table 1 of 1 on page 151 of 219”,Name: “Table 1 of 1 on page 151 of 219”,Name: “Table 1 of 1 on page 151 of 219”,Name: “Table 1 of 1 on page 151 of 219”,Name: “Table 1 of 1 on page 151 of 219”,Name: “Table 1 of 1 on page 151 of 219”,Name: “Table 1 of 1 on page 151 of 219”,Name: “Table 1 of 1 on page 151 of 219”
Table: 148,Table: 148,Table: 148,Table: 148,Table: 148,Table: 148,Table: 148,Table: 148,Table: 148,Table: 148,Table: 148,Table: 148,Table: 148,Table: 148
,,,,,,,,,,,,,
,,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,,,
Revenue Summary,,,,,,,,,,,,,
,,,,,,,,,,,,$,%
,,,,,,FY 2012,,FY 2012,,FY 2013,,Change,Change
,,FY 2010,,FY 2011,,Revised,,Estimated,,Adopted,From 2012,From 2012,From 2012
Account Title,,Actual,,Actual,,Revenue,,Revenue,,Revenue,,Budget,Budget
State Highway Funds,$,"327,802",$,"446,696",$,"455,800",$,"455,800",$,"351,225",$,"(104,575)",-22.9%
ARRA Funding,,-,,"210,538",,-,,-,,-,,-,n/a
Note or Bond Proceeds,,"223,052",,-,,"600,000",,"591,143",,-,,"(600,000)",-100.0%
Interest -- Bond Proceeds,,"1,289",,"1,429",,-,,960,,-,,-,n/a
Patrol Boat Grant,,-,,"61,659",,"221,591",,"221,591",,-,,"(221,591)",-100.0%
Miscellaneous,,-,,"4,730",,-,,"5,051",,-,,-,n/a
Reappropriation of Fund Bal,,-,,-,,"613,809",,"613,809",,"592,692",,"(21,117)",-3.4%
Transfer from General Fund,,"46,751",,"50,000",,"50,000",,"50,000",,"90,000",,"40,000",80.0%
TOTAL REVENUE,$,"598,894",$,"775,052",$,"1,941,200",$,"1,938,354",$,"1,033,917",$,"(907,283)",-46.7%
Revenue Explanations,,,,,,,,,,,,,
