Name: “Table 1 of 1 on page 152 of 219”,Name: “Table 1 of 1 on page 152 of 219”,Name: “Table 1 of 1 on page 152 of 219”,Name: “Table 1 of 1 on page 152 of 219”,Name: “Table 1 of 1 on page 152 of 219”,Name: “Table 1 of 1 on page 152 of 219”,Name: “Table 1 of 1 on page 152 of 219”,Name: “Table 1 of 1 on page 152 of 219”,Name: “Table 1 of 1 on page 152 of 219”,Name: “Table 1 of 1 on page 152 of 219”
Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149,Table: 149
,,,,,,,,,
,CAPITAL PROJECTS FUND - EXPENDITURES,CAPITAL PROJECTS FUND - EXPENDITURES,CAPITAL PROJECTS FUND - EXPENDITURES,CAPITAL PROJECTS FUND - EXPENDITURES,CAPITAL PROJECTS FUND - EXPENDITURES,CAPITAL PROJECTS FUND - EXPENDITURES,,,
Expenditures Summary,Expenditures Summary,,,,,,,,
,,,Estimated,,Estimated,FY 2013,,,
,,,FY 2012,,Prior,New Projects,New Projects,,Total
,,,Expended,Fiscal Year's,Fiscal Year's,Adopted,,,FY 2013
,Project,,Projects,Unexpended,Unexpended,Budget,,,Projects
,,,,,Prior Year,,Year 1,,
School Projects,,,,,,,,,
PES,,$,-,$,"14,769",$,-,$,"14,769"
PMS,,,-,,"5,423",,-,,"5,423"
School Miscellaneous Projects,School Miscellaneous Projects,,-,,"42,403",,-,,"42,403"
"Public Works, Transportation & Drainage Projects","Public Works, Transportation & Drainage Projects","Public Works, Transportation & Drainage Projects",,,,,,,
Street Paving,,,"425,010",,"8,201",,"301,225",,"309,426"
Drainage Projects,,,"33,504",,"467,196",,"50,000",,"517,196"
PW Compound,,,"600,000",,-,,-,,-
TMDL/Stormwater,,,"14,500",,"35,500",,"90,000",,"125,500"
Parks & Recreation Projects,Parks & Recreation Projects,,,,,,,,
South Lawson Park,,,-,,-,,-,,-
Concession Bldg @ LL Field,Concession Bldg @ LL Field,,"50,000",,-,,-,,-
Playground,,,"8,111",,-,,-,,-
Miscellaneous Projects,Miscellaneous Projects,,,,,,,,
Patrol Boat Grant,,,"221,591",,-,,-,,-
Technology,,,-,,"19,200",,-,,"19,200"
Totals,,$,"1,352,716",$,"592,692",$,"441,225",$,"1,033,917"
Expenditures Explanations,Expenditures Explanations,,,,,,,,
Funds are appropriated in the Capital Projects Fund as Year 1 projects usually with a Transfer from the,Funds are appropriated in the Capital Projects Fund as Year 1 projects usually with a Transfer from the,Funds are appropriated in the Capital Projects Fund as Year 1 projects usually with a Transfer from the,Funds are appropriated in the Capital Projects Fund as Year 1 projects usually with a Transfer from the,Funds are appropriated in the Capital Projects Fund as Year 1 projects usually with a Transfer from the,Funds are appropriated in the Capital Projects Fund as Year 1 projects usually with a Transfer from the,Funds are appropriated in the Capital Projects Fund as Year 1 projects usually with a Transfer from the,Funds are appropriated in the Capital Projects Fund as Year 1 projects usually with a Transfer from the,Funds are appropriated in the Capital Projects Fund as Year 1 projects usually with a Transfer from the,Funds are appropriated in the Capital Projects Fund as Year 1 projects usually with a Transfer from the
General Fund.,Unexpended funds at the end of Year 1 lapse into the Fund Balance of the Capital,Unexpended funds at the end of Year 1 lapse into the Fund Balance of the Capital,Unexpended funds at the end of Year 1 lapse into the Fund Balance of the Capital,Unexpended funds at the end of Year 1 lapse into the Fund Balance of the Capital,Unexpended funds at the end of Year 1 lapse into the Fund Balance of the Capital,Unexpended funds at the end of Year 1 lapse into the Fund Balance of the Capital,Unexpended funds at the end of Year 1 lapse into the Fund Balance of the Capital,Unexpended funds at the end of Year 1 lapse into the Fund Balance of the Capital,Unexpended funds at the end of Year 1 lapse into the Fund Balance of the Capital
Projects fund for future expenditures.,Projects fund for future expenditures.,Those unspent funds are then reappropriated the next fiscal year,Those unspent funds are then reappropriated the next fiscal year,Those unspent funds are then reappropriated the next fiscal year,Those unspent funds are then reappropriated the next fiscal year,Those unspent funds are then reappropriated the next fiscal year,Those unspent funds are then reappropriated the next fiscal year,Those unspent funds are then reappropriated the next fiscal year,Those unspent funds are then reappropriated the next fiscal year
"shown above as ""Prior Fiscal Year"" provided the project is not completed.","shown above as ""Prior Fiscal Year"" provided the project is not completed.","shown above as ""Prior Fiscal Year"" provided the project is not completed.","shown above as ""Prior Fiscal Year"" provided the project is not completed.","shown above as ""Prior Fiscal Year"" provided the project is not completed.","shown above as ""Prior Fiscal Year"" provided the project is not completed.",Completed projects with,Completed projects with,Completed projects with,Completed projects with
leftover funds may be transferred to the General Fund Unappropriated Fund Balance.,leftover funds may be transferred to the General Fund Unappropriated Fund Balance.,leftover funds may be transferred to the General Fund Unappropriated Fund Balance.,leftover funds may be transferred to the General Fund Unappropriated Fund Balance.,leftover funds may be transferred to the General Fund Unappropriated Fund Balance.,leftover funds may be transferred to the General Fund Unappropriated Fund Balance.,leftover funds may be transferred to the General Fund Unappropriated Fund Balance.,,,
Major Fund Functions,Major Fund Functions,,,,,,,,
* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School,* Account for financial resources to be used for the acquisition or construction of major City or School
"capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds.","capital facilities, land, infrastructure, and equipment, other than those financed by proprietary funds."
* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in,* Incorporate into the Annual Financial Plan those items of a general governmental nature planned for in
the Capital Improvements Plan.,the Capital Improvements Plan.,,,,,,,,
"* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital","* May include projects such as parks and recreation improvements, transportation projects and capital"
