Name: “Table 1 of 1 on page 49 of 219”,Name: “Table 1 of 1 on page 49 of 219”,Name: “Table 1 of 1 on page 49 of 219”,Name: “Table 1 of 1 on page 49 of 219”,Name: “Table 1 of 1 on page 49 of 219”,Name: “Table 1 of 1 on page 49 of 219”,Name: “Table 1 of 1 on page 49 of 219”,Name: “Table 1 of 1 on page 49 of 219”,Name: “Table 1 of 1 on page 49 of 219”,Name: “Table 1 of 1 on page 49 of 219”
Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46
,,,,,,,,,
,,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,,,,
General Fund Revenues Summary,General Fund Revenues Summary,,,,,,,,
,,,,,,,,$,%
,,,,FY 2012,FY 2012,FY 2013,,Change,Change
,,FY 2010,FY 2011,Revised,Estimated,Adopted,From 2012,From 2012,From 2012
Account Title,Account Title,Actual,Actual,Budget,Budget,Budget,,Budget,Budget
LOCAL REVENUE:,,,,,,,,,
GENERAL PROPERTY TAXES,GENERAL PROPERTY TAXES,,,,,,,,
Real Estate-Current Tax,Real Estate-Current Tax,"$ 13,411,379","$ 13,572,385","$ 13,348,000","$ 13,348,000","$ 13,402,000",$,"54,000",0.4%
Delinquent Real Estate Taxes,Delinquent Real Estate Taxes,"100,043","70,811","90,000","90,000","70,000",,"(20,000)",-22.2%
Public Service Corp.,,"137,777","139,840","138,000","138,000","150,000",,"12,000",8.7%
Personal Property-Current Tax,Personal Property-Current Tax,"2,203,586","2,332,067","2,250,000","2,250,000","2,289,625",,"39,625",1.8%
Delinquent Personal,Property Taxes,"47,619","25,292","40,000","40,000","30,000",,"(10,000)",-25.0%
Penalties and Interest,Penalties and Interest,"123,433","156,516","157,000","157,000","150,000",,"(7,000)",-4.5%
TOTAL GENERAL,PROPERTY TAXES,"16,023,837","16,296,911","16,023,000","16,023,000","16,091,625",,"68,625",0.4%
OTHER LOCAL TAXES,OTHER LOCAL TAXES,,,,,,,,
Local Sales Tax,,"475,946","519,420","502,000","502,000","553,000",,"51,000",10.2%
Communications Sales & Use Tax,Communications Sales & Use Tax,"425,432","436,175","420,000","420,000","420,000",,-,0.0%
Meals Tax,,"511,639","488,928","510,000","510,000","630,000",,"120,000",23.5%
Consumer Utility Tax,,"276,745","291,323","280,000","280,000","280,000",,-,0.0%
Consumption Tax,,"41,937","43,235","41,500","41,500","41,500",,-,0.0%
Business License Tax,Business License Tax,"400,260","398,812","400,000","400,000","400,000",,-,0.0%
Cigarette Tax,,"68,192","50,548","60,000","60,000","136,500",,"76,500",127.5%
Other Local Taxes,,"251,781","235,782","264,000","260,000","237,000",,"(27,000)",-10.2%
TOTAL OTHER LOCAL TAXES,TOTAL OTHER LOCAL TAXES,"2,451,932","2,464,223","2,477,500","2,473,500","2,698,000",,"220,500",8.9%
"TOTAL PERMITS, LICENSES & FEES","TOTAL PERMITS, LICENSES & FEES","70,947","78,464","72,400","72,400","80,900",,"8,500",11.7%
TOTAL FINES & FORFEITURES,TOTAL FINES & FORFEITURES,"54,836","54,907","53,100","53,100","53,200",,100,0.2%
USE OF MONEY & PROPERTY,USE OF MONEY & PROPERTY,,,,,,,,
Interest on Investments,Interest on Investments,"14,008","27,057","32,733","32,733","30,000",,"(2,733)",-8.3%
Rental of Property,,"142,130","154,796","163,800","163,800","168,800",,"5,000",3.1%
TOTAL USE OF MONEY & PROPERTY,TOTAL USE OF MONEY & PROPERTY,"156,138","181,853","196,533","196,533","198,800",,"2,267",1.2%
CHARGES FOR SERVICES,CHARGES FOR SERVICES,,,,,,,,
Other Charges for Services,Other Charges for Services,"217,371","299,386","298,800","298,800","363,500",,"64,700",21.7%
Parks & Recreation Programs,Parks & Recreation Programs,"117,391","133,903","138,630","131,130","125,630",,"(13,000)",-9.4%
Parks & Recreation Pool Programs,Parks & Recreation Pool Programs,"63,675","56,785","71,550","71,550","81,250",,"9,700",13.6%
Parks & Recreation Special Events,Parks & Recreation Special Events,"97,338","131,304","144,430","144,430","119,761",,"(24,669)",-17.1%
TOTAL CHARGES FOR SERVICES,TOTAL CHARGES FOR SERVICES,"495,775","621,378","653,410","645,910","690,141",,"36,731",5.6%
TOTAL MISCELLANEOUS REVENUE,TOTAL MISCELLANEOUS REVENUE,"60,625","124,147","66,000","66,000","63,000",,"(3,000)",-4.5%
TOTAL LOCAL REVENUE,TOTAL LOCAL REVENUE,"$ 19,314,090","$ 19,821,883","$ 19,541,943","$ 19,530,443","$ 19,875,666",$,"333,723",1.7%
,,,,12,,,,,
