Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”,Name: “Table 1 of 1 on page 177 of 219”
Table: 174,Table: 174,Table: 174,Table: 174,Table: 174,Table: 174,Table: 174,Table: 174,Table: 174,Table: 174,Table: 174,Table: 174,Table: 174,Table: 174,Table: 174,Table: 174
,,,,,,,,,,,,,,,
,,,,,UTILITIES FUND - REVENUE,UTILITIES FUND - REVENUE,UTILITIES FUND - REVENUE,UTILITIES FUND - REVENUE,UTILITIES FUND - REVENUE,,,,,,
Utilities,Revenue,,,,,,,,,,,,,$,%
,,,,,,,,FY 2012,,FY 2012,,FY 2013,Change,Change,Change
,,,FY 2010,FY 2010,,FY 2011,,Revised,,Estimated,,Adopted,From 2012,From 2012,From 2012
Account Title,Account Title,,Actual,Actual,,Actual,,Budget,,Revenue,,Revenue,,Budget,Budget
Sewer Service Fees,Sewer Service Fees,$,"1,448,157","1,448,157",$,"1,452,982",$,"1,500,900",$,"1,500,900",$,"1,785,080",$,"284,180",18.9%
Sewer Availability Fees,Sewer Availability Fees,,"39,000","39,000",,"78,337",,"120,000",,"120,000",,"48,000",,"(72,000)",-60.0%
Notes Receivable - Interest,Notes Receivable - Interest,,"1,250","1,250",,198,,-,,-,,-,,-,0.0%
Miscellaneous Revenue,Miscellaneous Revenue,,,102,,320,,-,,-,,-,,-,0.0%
Late Payment Fees,Late Payment Fees,,"28,258","28,258",,"26,183",,"26,000",,"26,000",,"26,000",,-,0.0%
Interest Income,Interest Income,,"1,014","1,014",,"2,697",,-,,-,,-,,-,0.0%
Transfer-Unrestricted Net Assets,Transfer-Unrestricted Net Assets,,,-,,-,,"702,147",,"702,147",,-,,"(702,147)",-100.0%
TOTAL REVENUE & TRANSFERS IN,TOTAL REVENUE & TRANSFERS IN,$,"1,517,781","1,517,781",$,"1,560,717",$,"2,349,047",$,"2,349,047",$,"1,859,080",$,"(489,967)",-20.9%
Revenue Explanations,Revenue Explanations,,,,,,,,,,,,,,
