Name: “Table 1 of 1 on page 218 of 219”,Name: “Table 1 of 1 on page 218 of 219”,Name: “Table 1 of 1 on page 218 of 219”
Table: 215,Table: 215,Table: 215
,,
,FREQUENTLY USED ACRONYMS AND ABBREVIATIONS,FREQUENTLY USED ACRONYMS AND ABBREVIATIONS
VDOT,-,Virginia Department of Transportation
VML,-,Virginia Municipal League
VMRC,-,Virginia Marine Resources Commission
VPA,-,Virginia Port Authority
VPDES -,Virginia Pollutant Discharge Elimination System,Virginia Pollutant Discharge Elimination System
VPPSA,-,Virginia Peninsulas Public Service Authority
VPSA,-,Virginia Public Schools Authority
VPSU,-,Virginia Peninsula Swimming Union
VRA,-,Virginia Resources Authority
VRS,-,Virginia Retirement System
YMCA,-,Young Men’s Christian Association
,,G-7
