Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”,Name: “Table 1 of 1 on page 12 of 26”
Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,Budget Calendar,Budget Calendar,Budget Calendar,,,,,,
,,,,Departments submitted FY2014 Operating Budget,Departments submitted FY2014 Operating Budget,Departments submitted FY2014 Operating Budget,Departments submitted FY2014 Operating Budget,Departments submitted FY2014 Operating Budget,Departments submitted FY2014 Operating Budget,Departments submitted FY2014 Operating Budget,,,,
,,,"requests, including capital requirements, to the Finance","requests, including capital requirements, to the Finance","requests, including capital requirements, to the Finance","requests, including capital requirements, to the Finance","requests, including capital requirements, to the Finance","requests, including capital requirements, to the Finance","requests, including capital requirements, to the Finance","requests, including capital requirements, to the Finance",,,,
,,,,,,,Department.,Department.,,,,,,
,,,,,"November – December, 2012","November – December, 2012","November – December, 2012","November – December, 2012",,,,,,
,,,City Manager presents FY2014 Operating Budget and,City Manager presents FY2014 Operating Budget and,City Manager presents FY2014 Operating Budget and,City Manager presents FY2014 Operating Budget and,City Manager presents FY2014 Operating Budget and,City Manager presents FY2014 Operating Budget and,City Manager presents FY2014 Operating Budget and,City Manager presents FY2014 Operating Budget and,,,,
,,,,Capital Improvement Program to City Council,Capital Improvement Program to City Council,Capital Improvement Program to City Council,Capital Improvement Program to City Council,Capital Improvement Program to City Council,Capital Improvement Program to City Council,Capital Improvement Program to City Council,,,,
,,,,,,,"April 2, 2013","April 2, 2013",,,,,,
,,,,Council and Citizen Work Sessions for FY2014,Council and Citizen Work Sessions for FY2014,Council and Citizen Work Sessions for FY2014,Council and Citizen Work Sessions for FY2014,Council and Citizen Work Sessions for FY2014,Council and Citizen Work Sessions for FY2014,Council and Citizen Work Sessions for FY2014,,,,
,,,Operating Budget and Capital Improvement Program,Operating Budget and Capital Improvement Program,Operating Budget and Capital Improvement Program,Operating Budget and Capital Improvement Program,Operating Budget and Capital Improvement Program,Operating Budget and Capital Improvement Program,Operating Budget and Capital Improvement Program,Operating Budget and Capital Improvement Program,,,,
,,,,,,,April and May 2013,April and May 2013,,,,,,
,,,,Public Hearings – FY2014 Operating Budget and,Public Hearings – FY2014 Operating Budget and,Public Hearings – FY2014 Operating Budget and,Public Hearings – FY2014 Operating Budget and,Public Hearings – FY2014 Operating Budget and,Public Hearings – FY2014 Operating Budget and,Public Hearings – FY2014 Operating Budget and,,,,
,,,,Capital Improvement Program including Tax and,Capital Improvement Program including Tax and,Capital Improvement Program including Tax and,Capital Improvement Program including Tax and,Capital Improvement Program including Tax and,Capital Improvement Program including Tax and,Capital Improvement Program including Tax and,,,,
,,,,,,,Fee Rate Changes,Fee Rate Changes,,,,,,
,,,,,,,"April 9 and 23, 2013","April 9 and 23, 2013",,,,,,
