Name: “Table 1 of 1 on page 5 of 6”,Name: “Table 1 of 1 on page 5 of 6”,Name: “Table 1 of 1 on page 5 of 6”,Name: “Table 1 of 1 on page 5 of 6”,Name: “Table 1 of 1 on page 5 of 6”,Name: “Table 1 of 1 on page 5 of 6”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,
,City of Portsmouth,City of Portsmouth,,,
Fiscal Year 2012 Adopted Budget Revenue Summary,Fiscal Year 2012 Adopted Budget Revenue Summary,Fiscal Year 2012 Adopted Budget Revenue Summary,Fiscal Year 2012 Adopted Budget Revenue Summary,,
,,FY 2010,FY 2011,FY 2012,FY 2013
Funding Sources,,Actual,Adopted,Adopted,Planned
,740 Waste Management Fund,740 Waste Management Fund,,,
Intergovernmental Revenue,,,,,
State Categorical Aid,,"680,000","680,000","680,000","680,000"
Charges For Services,,,,,
Charges for Services,,"15,037,913","15,431,770","12,517,235","12,709,159"
Miscellaneous Revenue,,"5,519","13,350","16,050","16,050"
,,"15,043,432","15,445,120","12,533,285","12,725,209"
Other Financing Sources,,,,,
Investment Income,,"2,165",-,-,-
Total Waste Management Fund,Total Waste Management Fund,"15,725,597","16,125,120","13,213,285","13,405,209"
750 Portsmouth Parking Authority,750 Portsmouth Parking Authority,750 Portsmouth Parking Authority,,,
Charges For Services,,,,,
Charges for Services,,"355,132","353,620","414,290","414,290"
Miscellaneous Revenue,,"1,846","2,600",800,800
,,"356,978","356,220","415,090","415,090"
Other Financing Sources,,,,,
Investment Income,,-,"1,650","1,650","1,650"
Recovered Costs,,,,,
Fines and Forfeiture,,"303,099","360,000","300,000","300,000"
Use Of Property,,,,,
Use of Property,,"657,560","667,842","690,550","690,550"
Operating Transfers In,,,,,
Transfers In,,"426,609","377,331","190,972","264,832"
Total Portsmouth Parking Authority,Total Portsmouth Parking Authority,"1,744,245","1,763,043","1,598,262","1,672,122"
,800 City Garage Fund,800 City Garage Fund,,,
Charges For Services,,,,,
Charges for Services,,"8,389,098","8,002,136","8,335,903","8,454,499"
Miscellaneous Revenue,,"-12,337",-,-,-
,,"8,376,761","8,002,136","8,335,903","8,454,499"
Other Financing Sources,,,,,
Investment Income,,941,-,-,-
Recovered Costs,,,,,
Total Recovered Cost,,835,"5,000",-,-
,Total City Garage Fund,"8,378,537","8,007,136","8,335,903","8,454,499"
810 Information Technology Fund,810 Information Technology Fund,810 Information Technology Fund,,,
Charges For Services,,,,,
Charges for Services,,"4,898,774","5,156,146","5,120,380","5,082,219"
Miscellaneous Revenue,,"28,931","40,000","34,319","34,375"
,,"4,927,705","5,196,146","5,154,699","5,116,594"
Other Financing Sources,,,,,
Investment Income,,620,"20,000","10,000","10,000"
Total Information Technology Fund,Total Information Technology Fund,"4,928,325","5,216,146","5,164,699","5,126,594"
Fiscal Year 2012,16,,,,Summary Reports
