Name: “Table 1 of 1 on page 4 of 6”,Name: “Table 1 of 1 on page 4 of 6”,Name: “Table 1 of 1 on page 4 of 6”,Name: “Table 1 of 1 on page 4 of 6”,Name: “Table 1 of 1 on page 4 of 6”,Name: “Table 1 of 1 on page 4 of 6”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,,
,City of Portsmouth,,,,
Fiscal Year 2012 Adopted Budget Revenue Summary,Fiscal Year 2012 Adopted Budget Revenue Summary,Fiscal Year 2012 Adopted Budget Revenue Summary,,,
,,FY 2010,FY 2011,FY 2012,FY 2013
Funding Sources,,Actual,Adopted,Adopted,Planned
,650 Economic Stimulus Fund,650 Economic Stimulus Fund,,,
Intergovernmental Revenue,,,,,
Federal Revenue,,"359,563",-,-,-
Other Financing Sources,,,,,
Investment Income,,"27,566",-,-,-
Other Financing Sources,,"17,222,170",-,-,-
,,"17,249,736",-,-,-
Schools,,,,,
Schools,,-,"2,005,330",-,-
Total Economic Stimulus Fund,Total Economic Stimulus Fund,"17,609,299","2,005,330",-,-
,700 Public Utility Fund,700 Public Utility Fund,,,
Intergovernmental Revenue,,,,,
Federal Revenue,,"15,287",-,-,-
Charges For Services,,,,,
Charges for Services,,"35,186,536","39,903,845","40,292,409","42,487,761"
Miscellaneous Revenue,,"293,737","266,000","266,000","266,000"
,,"35,480,273","40,169,845","40,558,409","42,753,761"
Other Financing Sources,,,,,
Investment Income,,"36,058",-,-,-
Other Financing Sources,,"115,712",-,-,-
,,"151,771",-,-,-
Recovered Costs,,,,,
Total Recovered Cost,,"130,633","168,700","168,700","168,700"
Licenses And Permits,,,,,
Licenses and Permits,,"10,230","7,000","7,000","7,000"
Use Of Property,,,,,
Use of Property,,"70,805","82,000","58,192","58,192"
Fund Balance,,,,,
Fund Blance,,-,"824,265","577,158",-
,Total Public Utility Fund,"35,858,998","41,251,810","41,369,459","42,987,653"
,720 Golf Fund,,,,
Charges For Services,,,,,
Charges for Services,,"964,620","1,057,317","999,243","1,042,250"
Recovered Costs,,,,,
Total Recovered Cost,,"4,729",-,-,-
Use Of Property,,,,,
Use of Property,,"364,831","381,842","386,250","411,842"
Operating Transfers In,,,,,
Transfers In,,"1,100,000","834,310","594,328","834,896"
,Total Golf Fund,"2,434,181","2,273,469","1,979,821","2,288,988"
Fiscal Year 2012,15,,,,Summary Reports
