Name: “Table 1 of 1 on page 1 of 8”,Name: “Table 1 of 1 on page 1 of 8”,Name: “Table 1 of 1 on page 1 of 8”
Table: 1,Table: 1,Table: 1
,,
,City of Portsmouth,
,Fiscal Year 2014 Adopted Budget,
,Non-Departmental,
,Business Center Index,
Organizational Chart,,6 - 2
Business Center Summary,Business Center Summary,6 - 3
Non-departmental,,6 - 4
Transfers and Contingencies,Transfers and Contingencies,6 - 5
Public Transportation,,6 - 6
Debt Service,,6 - 7
Support to Civic & Cultural Organizations,Support to Civic & Cultural Organizations,6 - 8
Fiscal Year 2014,6 - 1,Non-Departmental
