Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”,Name: “Table 1 of 1 on page 52 of 82”
Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52,Table: 52
,,,,,,,,,,
,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,2009 - 2010 BUDGET,2009 - 2010 BUDGET,2009 - 2010 BUDGET,,,,,
,SECONDARY PROGRAMS,1.0 ..33.1.611 00,1.0 ..33.1.611 00,,,,,,,PAGE43
CODE,BUDGET FUNCTION,,2007/2008,2008/2009,2008/2009,,2009/2010,,+INCREASE,
,,,ACTUAL,APPROPRIATED,APPROPRIATED,,PROJECTED,,(- DECREASE),%
1110 ADMINISTRATIVE SALARIES,1110 ADMINISTRATIVE SALARIES,$,"121,904",$,"125,372",$,"40,174",$,"(85, 198)",-68.0%
1121,TESTING COORDINATOR,$,"19,500",$,"25,750",$,-,$,"(25,750)",-100.0%
1150,CLERICAL SALARIES,$,"37,470",$,"38,594",$,"38,594",$,,0.0%
1620,INSTRUCTIONAL STIPENDS,$,-,$,"2,000",$,"2,000",$,,0.0%
1622 ASST. FOR SHREDDING STUD.REC.,1622 ASST. FOR SHREDDING STUD.REC.,$,183,$,"2,500",$,"2,500",$,,0.0%
2100,FICA BENEFITS,$,". 13,425",$,"14,858",$,"6,370",$,"(8,488)",-57.1%
2210,VRS BENEFITS,$,"24,706",$,"22,644",$,"10,878",$,"(11, 766)",-52.0%
2300,HEALTH BENEFITS,$,"5,496",$,"12,045",$,941,$,"(11,104)",-92.2%
2400,GROUP LIFE BENEFITS,$,"1,585",$,"1,345",$,646,$,(699),-52.0%
2750,RETIREE HEALTH CARE CREDIT,$,"1,379",$,"1,771",$,851,$,(920),-52.0%
3000,SHREDDING FOR STUDENT RECORDS,$,800,$,500,$,500,$,,0.0%
3001,STAFF DEVELOPMENT,$,-,$,750,$,750,$,,0.0%
3010,GRADUATE SURVEY (Life Track),$,"2,625",$,"3,300",$,-,$,"(3,300)",-100.0%
3015,INTERNATIONAL PARTNERSHIPS,$,"3,576",$,"3,500",$,"3,500",$,,0.0%
3020,PARENT SURVEY,$,737,$,"2,100",$,-,$,"(2,100)",-100.0%
3040,QUARTERLY ASSESSMENTS,$,-,$,"10,000",$,-,$,"(10,000)",-100.0%
5500,PROFESSIONAL DEVELOPMENT,$,-,$,-,$,-,$,,0.0%
6000,MATERIALS,$,-,$,-,$,-,$,,0.0%
6010,SELP TEST FOR ESL STUDENTS,$,-,$,-,$,-,$,,0.0%
6020,NEW TEXTBOOK ADOPTION,$,"131,039",$,"112,549",$,"112,549",$,,0.0%
6025,REPLACEMENT I COMSUMABLES,$,"14,873",$,"15,000",$,"11,487",$,"(3,513)",-23.4%
,TOTAL,$,"379,296",$,"394,577",$,"231,739",$,"(162,837)",-41.3%
