Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”,Name: “Table 1 of 1 on page 44 of 82”
Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44
,,,,,,,,,,,,
,,,,,POQUOSON CITYSCHOOLS,POQUOSON CITYSCHOOLS,POQUOSON CITYSCHOOLS,,,,,
,,,,,2009-2010 BUDGET,2009-2010 BUDGET,2009-2010 BUDGET,,,,,
HIGH SCHOOL,HIGH SCHOOL,-,INSTRUCTION,1.0.32.1.611 00 ...,,,,,,,,PAGE 35
CODE,,,BUDGET FUNCTION,,2007/2008,2008/2009,2008/2009,,2009/2010,,+INCREASE,
,,,,,ACTUAL,APPROPRIATED,APPROPRIATED,,PROJECTED,,(-DECREASE),%
1120,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,$,"2,261,039",$,"2,373,135",$,"2,225,155",$,"(147,980)",-6.2%
1121,IN-SCHOOL SUSPENSION,IN-SCHOOL SUSPENSION,IN-SCHOOL SUSPENSION,$,"6,479",$,"14,768",$,-,$,"(14,768)",-100.0%
1122,ISAEP,,,$,"7,859",$,"7,859",$,"7,859",$,,0.0%
1123,NEW TEACHER MENTORSHIP,NEW TEACHER MENTORSHIP,NEW TEACHER MENTORSHIP,$,-,$,"2,200",$,"2,200",$,,0.0%
