Name: “Table 1 of 1 on page 33 of 82”,Name: “Table 1 of 1 on page 33 of 82”,Name: “Table 1 of 1 on page 33 of 82”,Name: “Table 1 of 1 on page 33 of 82”,Name: “Table 1 of 1 on page 33 of 82”,Name: “Table 1 of 1 on page 33 of 82”,Name: “Table 1 of 1 on page 33 of 82”,Name: “Table 1 of 1 on page 33 of 82”,Name: “Table 1 of 1 on page 33 of 82”,Name: “Table 1 of 1 on page 33 of 82”,Name: “Table 1 of 1 on page 33 of 82”,Name: “Table 1 of 1 on page 33 of 82”,Name: “Table 1 of 1 on page 33 of 82”
Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33
,,,,,,,,,,,,
,,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,2009-2010 BUDGET,2009-2010 BUDGET,2009-2010 BUDGET,,,,,
ATTENDANCE & HEALTH,ATTENDANCE & HEALTH,-,ELEMENTARY NURSES,ELEMENTARY NURSES,1.0.23.1.62220 .....,1.0.23.1.62220 .....,,,,,,PAGE 24
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,,2007/2008,,2008/2009,,2009/2010,,+INCREASE,
,,,,,ACTUAL,APPROPRIATED,APPROPRIATED,,PROJECTED,,(-DECREASE),%
1131,SCHOOL NURSES,,,$,"71,042",$,"71,745",$,"72,964",$,"1,219",1.7%
1132,SUBSTITUTE NURSES,SUBSTITUTE NURSES,,$,"2,420",$,"2,170",$,"2,170",$,,0.0%
1620,SUPPLEMENT SALARY,SUPPLEMENT SALARY,,$,-,$,"2,000",$,"2,000",$,,0.0%
2100,FICA BENEFITS,,,$,"5,243",$,"5,807",$,"5,901",$,93,1.6%
2210,VRS BENEFITS,,,$,"9,522",$,"9,908",$,"10,076",$,168,1.7%
2300,HEALTH BENEFITS,HEALTH BENEFITS,,$,"7,347",$,"14,600",$,"1,682",$,"(12,918)",-88.5%
2400,GROUP LIFE INSURANCE,GROUP LIFE INSURANCE,,$,610,$,588,$,599,$,11,1.8%
2750,RETIREE HEALTH CARE CREDIT,RETIREE HEALTH CARE CREDIT,,$,668,$,775,$,788,$,13,1.7%
3000,STAFF DEVELOPMENT,STAFF DEVELOPMENT,,$,115,$,250,$,250,$,,0.0%
5500,PROFESSIONAL DEVELOPMENT,PROFESSIONAL DEVELOPMENT,,$,347,$,425,$,391,$,(34),-8.0%
6000,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,,$,"1,957",$,"3,000",$,"2,850",$,(150),-5.0%
6015,HEPATITIS-B VACCINE,HEPATITIS-B VACCINE,,$,229,$,500,$,475,$,(25),-5.0%
,,,TOTAL,$,"99,500",$,"111,769",$,"100,146",$,"(11 ,623)",-10.4%
