Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”,Name: “Table 1 of 1 on page 40 of 82”
Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40,Table: 40
,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,2009- 2010 BUDGET,2009- 2010 BUDGET,2009- 2010 BUDGET,,,,,
MIDDLE SCHOOL,-,OFFICE OF THE PRINCIPAL,,1.0.31.1.61410 .. .,,,,,,,PAGE 31
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,2007/2008,2008/2009,2008/2009,,2009/2010,,+INCREASE,
,,,,ACTUAL,APPROPRIATED,APPROPRIATED,,PROJECTED,,(- DECREASE),%
1126,PRINCIPAL'S SALARY,PRINCIPAL'S SALARY,$,"79,568",$,"75,779",$,"78,174",$,"2,395",3.2%
1127,ASST. PRINCIPAL'S SALARY,ASST. PRINCIPAL'S SALARY,$,"65,096",$,"67,049",$,"55,138",$,"(11 ,911)",-17 ..8%
1150,CLERICAL SALARIES,CLERICAL SALARIES,$,"56,793",$,"58,497",$,"58,497",$,,0.0%
2100,FICA BENEFITS,FICA BENEFITS,$,"14,908",$,"15,401",$,"14,673",$,(728),-4.7%
2210,VRS BENEFITS,VRS BENEFITS,$,"30,258",$,"27,803",$,"26,489",$,"(1 ,314)",-4.7%
2300,HEALTH BENEFITS,HEALTH BENEFITS,$,"15,645",$,"9,515",$,"16,286",$,"6,771",71.2%
2400,GROUP LIFE INSURANCE,GROUP LIFE INSURANCE,$,"1,940",$,"1,651",$,"1,573",$,(78),-4.7%
2750,RETIREE HEALTH CARE CREDIT,RETIREE HEALTH CARE CREDIT,$,"1,788",$,"2,174",$,"2,072",$,(103),-4.7%
,,TOTAL,$,"265,996",$,"257,870",$,"252,902",$,"(4,968)",-1 .9%
