Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”,Name: “Table 1 of 1 on page 69 of 82”
Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69
,,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,,,
,,,,2009 - 2010 BUDGET,2009 - 2010 BUDGET,,,,,,,
TITLE II-A,PRIMARY,1.3.21.1 .611 00,,,,,,,,,PAGE,60
CODE,,BUDGET FUNCTION,,2007/2008,,2008/2009,,2009/2010,,+INCREASE,,
,,,,ACTUAL,APPROPRIATED,,,PROJECTED,,(- DECREASE),%,
11 20,ESL TEACHER,,$,-,$,-,$,-,$,,0.0%,0.0%
3000,STAFF DEV ELOPMENT,,$,-,$,-,$,-,$,,0.0%,0.0%
6000,MATERIALS I SUPPLI ES,,$,-,$,-,$,-,$,,0.0%,0.0%
,,TOTAL,$,-,$,-,$,-,$,-,0.0%,0.0%
TITLE II-A,ELEMENTARY,1.3.22.1.611 00,,,,,,,,,,
CODE,,BUDGET FUNCTION,,2007/2008,,2008/2009,,2009/2010,,+INCREASE,,
,,,,ACTUAL,APPROPRIATED,,,PROJECTED,,(-DECREASE),%,
1120,SALARIES,,$,"32,505",$,"32,505",$,"32,505",$,,0.0%,0.0%
1140,AIDES SALARI ES,,$,-,$,-,$,-,$,,0.0%,0.0%
1520,SUBSTITUTE SALARIES,,$,-,$,-,$,-,$,,0.0%,0.0%
3001,STAFF DEVELOPMENT - CARRYOVER,STAFF DEVELOPMENT - CARRYOVER,$,-,$,"13,518",$,-,$,"(13,518)",0.0%,0.0%
,,TOTAL,$,"32,505",$,"46,023",$,"32,505",$,"(13,518)",-29.4%,-29.4%
TITLE II-A,MIDDLE,1.3.31.1.61100,,,,,,,,,,
CODE,,BUDGET FUNCTION,,2007/2008,,2008/2009,,2009/2010,,+INCREASE,,
,,,,ACTUAL,APPROPRIATED,,,PROJ ECTED,,(- DECREASE),%,
3000,STAFF DEV ELOPMENT,,$,-,$,-,$,-,$,,0.0%,0.0%
,,TOTAL,$,-,$,-,$,-,$,-,0.0%,0.0%
TITLE II-A,HIGH,1.3.32.1.611 00,,,,,,,,,,
CODE,,BUDGET FUNCTION,,2007/2008,,2008/2009,,2009/2010,,+INCREASE,,
,,,,ACTUAL,APPROPRIATED,,,PROJECTED,,(- DECREAS E),%,
11 20,SALARIES,,$,"5,1 20",$,"8,820",$,"8,820",$,,0.0%,0.0%
3020,REMEDIATION,,$,-,$,-,$,-,$,,0.0%,0.0%
8200,EQUI PMENT,,$,-,$,-,$,-,$,,0.0%,0.0%
,,TOTAL,$,"5,120",$,"8,820",$,"8,820",$,-,0.0%,0.0%
TITLE II -A,DIVISION WIDE,1.3.90.1.611 00,,,,,,,,,,
CODE,BUDGET FUNCTION,,,2007/2008,,2008/2009,,2009/2010,,+INCREASE,,
,,,,ACTUAL,APPROPRIATED,,,PROJECTED,,(- DECREASE),%,
1120,SUBSTITUTES & STIPENDS,,$,"2,533",$,"9,382",$,"9,451",$,69,0.7%,0.7%
3000,STAFF DEVELOPMENT,,$,173,$,-,$,-,$,,0.0%,0.0%
3001,STAFF DEVELOPMENT CARRYOVER,STAFF DEVELOPMENT CARRYOVER,$,"5,649",$,-,$,-,$,,0.0%,0.0%
4000,INTERNAL CHARGES,,$,"3,300",$,-,$,-,$,,0.0%,0.0%
,,TOTAL,$,"11,654",$,"9,382",$,"9,451",$,69,0.7%,0.7%
,TITLE 11-D TECHNOLOGY- NO CHILD LEFT BEHIND,TITLE 11-D TECHNOLOGY- NO CHILD LEFT BEHIND,TITLE 11-D TECHNOLOGY- NO CHILD LEFT BEHIND,,,,,,,,,
3000,PROFESSIONAL DEVELOPMENT,,$,426,$,"1,307",$,"1,238",$,(69),-5.3%,-5.3%
5500,TRAVEL,,$,-,$,-,$,-,$,,0.0%,0.0%
,,TOTAL,$,426,$,"1,307",$,"1,238",$,(69),-5.3%,-5.3%
,GRAND TOTAL FOR TITLE II,,$,"49,705",$,"65,532",$,"52,014",$,"(13,518)",-20.6%,-20.6%
