Name: “Table 1 of 1 on page 64 of 82”,Name: “Table 1 of 1 on page 64 of 82”,Name: “Table 1 of 1 on page 64 of 82”,Name: “Table 1 of 1 on page 64 of 82”,Name: “Table 1 of 1 on page 64 of 82”,Name: “Table 1 of 1 on page 64 of 82”,Name: “Table 1 of 1 on page 64 of 82”,Name: “Table 1 of 1 on page 64 of 82”,Name: “Table 1 of 1 on page 64 of 82”,Name: “Table 1 of 1 on page 64 of 82”,Name: “Table 1 of 1 on page 64 of 82”,Name: “Table 1 of 1 on page 64 of 82”,Name: “Table 1 of 1 on page 64 of 82”
Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64
,,,,,,,,,,,,
,,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,2009-2010 BUDGET,2009-2010 BUDGET,2009-2010 BUDGET,,,,,
INSTRUCTIONAL TECHNOLOGY,INSTRUCTIONAL TECHNOLOGY,1.0.90.9.681 00 ...,1.0.90.9.681 00 ...,1.0.90.9.681 00 ...,,,,,,,,PAGE 55
CODE,BUDGET FUNCTION,,,,2007/2008,2008/2009,2008/2009,,2009/2010,,+INCREASE,
,,,,,ACTUAL,APPROPRIATED,APPROPRIATED,,PROJECTED,,(- DECREASE),%
1120,INSTRUCTIONAL SALARIES,,,$,"203,786",$,"263,272",$,"239,691",$,"(23,581)",-9.0%
1141,TECHNICAL SUPPORT,,,$,"26,573",$,"26,960",$,"27,390",$,430,1.6%
2100,FICA BENEFITS,,,$,"17,021",$,"22,203",$,"20,432",$,"(1,771)",-8.0 %
2210,VRS BENEFITS,,,$,"36,761",$,"40,081",$,"36,884",$,"(3,197)",-8.0 %
2300,HEALTH BENEFITS,,,$,"28,380",$,"32,750",$,"42,800",$,"10,050",30.7%
2400,GROUP LIFE INSURANCE,,,$,"2,355",$,"2,380",,90,$,(190),-8.0%
2700,WORKERS' COMPENSATION,,,$,-,$,"3,296",,,$,"(3,296)",-100.0%
2750,RETIREE HEALTH CARE CREDIT,,,$,"2,430",$,"3,135",,,$,(250),-8.0%
3000,STAFF DEVELOPMENT,,,$,"4,653",$,"5,000",,,$,(250),-5.0%
3001,CIRCUtATION/LMS SOFTWARE,...,..,$,-,$,,,,$,"6,000",100.0%
3002,"RDA, SARTOX & MAXIMUS SUPPORT","RDA, SARTOX & MAXIMUS SUPPORT",,$,"8,254",$,"11,443",,,$,"(1 ,943)",-17.0%
3005,PURCHASE SERVICE MOUNTING,PURCHASE SERVICE MOUNTING,,$,475,$,"1,400",$,,$,,0.0%
5001,TELECOMMUNICATIONS,,,$,"11,562",$,"14,680",$,,$,"(1 ,000)",-6.8%
5200,POSTAGE,,,$,7,$,100,$,,$,,0.0%
5300,INSURANCE,,,$,"1,030",$,"1,030",$,,$,,0.0%
5500,PROFESSIONAL DEVELOPMENT,,,$,-,$,"1,000",,,$,(80),-8.0%
6000,PPS TECH MATERIALS & SUPPLIES,PPS TECH MATERIALS & SUPPLIES,,$,"3,565",$,"5,485",,,$,(840),-15.3%
6001,PES TECH MATERIALS & SUPPLIES,PES TECH MATERIALS & SUPPLIES,,$,"2,284",$,"12,120",,,$,"(6,127)",-50.6%
6002,PMS TECH MATERIALS & SUPPLIES,PMS TECH MATERIALS & SUPPLIES,,$,"7,122",$,"17,835",,,$,"(11 ,086)",-62.2%
6003,PHS TECH MATERIALS & SUPPLIES,PHS TECH MATERIALS & SUPPLIES,,$,"8,704",$,"12,875",,,$,"(2,362)",-18.3%
6005,REPORT CARD MATERIALS,,,$,-,$,"1,400",,,$,(70),-5.0%
6040,,,,$,"4,736",$,"8,600",,,$,"14,040",163.3%
6044,INTEGRADE SOFTWARE LICENSE - PES,INTEGRADE SOFTWARE LICENSE - PES,,$,-,$,"2,600",,,$,"(2,600)",-100.0%
6045,WEB BASED IEP SYSTEM- SP.ED.,,,$,"15,045",$,"9,792",,,$,"(5,690)",-58.1%
6046,SAT PREP SOFTWARE,,,$,-,$,"1,800",$,,$,(90),-5.0 %
6050,PPS LIBRARY,,,$,"1,880",$,"2,500",$,,$,554,22.2%
6051,PES LIBRARY,,,$,"1,823",$,"2,500",$,,$,"1,439",57.6%
6052,PMS LIBRARY,,,$,"1,763",$,"2,500",$,,$,"1,937",77.5%
6053,PHS LIBRARY,,,$,"6,044",$,"8,000",$,,$,"(1,095)",-13 .7%
8000,,,,$,-,$,"3,800",$,-,$,"(3,800)",-100.0%
8300,,,,$,"63,606",$,"14,373",$,"13,654",$,(719),-5.0%
8400,DISTRICT WIDE INTERNET,,,$,"25,835",$,"37,524",$,"33,524",$,"(4,000)",-10.7%
8401,INFRASTRUCTURE,,,$,"2,849",$,250,$,238,$,(12),0.0%
,,TOTAL,TOTAL,$,"488,541",$,"572,683",$,"533,084",$,"(39,599)",-6.9%
