Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”,Name: “Table 1 of 1 on page 8 of 82”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,
Total Local/Other Revenue,Total Local/Other Revenue,Total Local/Other Revenue,Total Local/Other Revenue,Total Local/Other Revenue,Total Local/Other Revenue
,,2009-2010,2009-2010,,
,,,School Food,,
,,Local Transfers-Out,,,
,,,,Miscellaneous,Miscellaneous
,,,,1%,1%
Local Government,Local Government,,,,
,93%,,,,
• School Food,• School Food,• Miscellaneous,Local Government,•,Local Transfers-Out
•,SchoolFood,SchoolFood,$,"212,033","212,033"
•,Miscellaneous,Miscellaneous,$,"5,000","5,000"
•,Local Government,Local Government,"$8,334,090","$8,334,090","$8,334,090"
•,Local Transfers-Out,Local Transfers-Out,($,"300,000)","300,000)"
•,Total Local Revenue,Total Local Revenue,"$8,251,123","$8,251,123","$8,251,123"
