Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”,Name: “Table 1 of 1 on page 67 of 82”
Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67,Table: 67
,,,,,,,,,,,,
,,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,2009- 2010 BUDGET,2009- 2010 BUDGET,,,,,,
,,NO CHILD LEFT BEHIND,,,,,,,,,,
TITLE I,-,ELEMENTARY,1.1.22.1.61100 .....,,,,,,,,,PAGE 58
CODE,,BUDGET FUNCTION,,,2007/2008,,2008/2009,,2009/2010,,+INCREASE,
,,,,,ACTUAL,APPROPRIATED,APPROPRIATED,,PROJECTED,,(-DECREASE),%
1120,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,,$,"47,000",$,"48,257",$,"48,257",$,,0.0%
1122 TITLE I AFTER SCHOOL REMEDIATION,1122 TITLE I AFTER SCHOOL REMEDIATION,1122 TITLE I AFTER SCHOOL REMEDIATION,1122 TITLE I AFTER SCHOOL REMEDIATION,$,-,$,-,$,-,$,,0.0%
1123,SUBSTITUTES & STIPENDS,SUBSTITUTES & STIPENDS,,$,-,$,-,$,-,$,,0.0%
1140 AID ES SALARIES,1140 AID ES SALARIES,1140 AID ES SALARIES,,$,"16,858",$,"17,364",$,"17,364",$,,0.0%
2100,FICA BENEFITS,FICA BENEFITS,,$,"4,279",$,"5,020",$,"5,020",$,,0.0%
2210 VRS BENEFITS,2210 VRS BENEFITS,2210 VRS BENEFITS,,$,"9,663",$,"9,062",$,"9,062",$,,0.0%
2300,HEALTH BENEFITS,HEALTH BENEFITS,,$,"12,792",$,"11,605",$,"11,277",$,(328),-2.8%
2400,GROUP LIFE INSURANCE,GROUP LIFE INSURANCE,,$,619,$,538,$,538,$,,0.0%
2750,RETIREE HEALTH CARE CREDIT,RETIREE HEALTH CARE CREDIT,,$,670,$,709,$,709,$,,0.0%
3000,TITLE I EVAL SERVNERTICAL ARTIC,TITLE I EVAL SERVNERTICAL ARTIC,TITLE I EVAL SERVNERTICAL ARTIC,$,"1,733",$,-,$,-,$,,0.0%
3001,PROFESSIONAL DEVELOPMENT,PROFESSIONAL DEVELOPMENT,,$,-,$,-,$,-,$,,0.0%
8200,EQUIPMENT ADDITIONS,EQUIPMENT ADDITIONS,,$,-,$,-,$,-,$,,0.0%
9000,TITLE I PARENTAL INVOLVEMENT,TITLE I PARENTAL INVOLVEMENT,TITLE I PARENTAL INVOLVEMENT,$,-,$,-,$,-,$,,0.0%
9001,EVALUATION,EVALUATION,,$,-,$,-,$,-,$,,0.0%
,,,TOTAL,$,"93,614",$,"92,555",$,"92,227",$,(328),-0.4%
,,NO CHILD LEFT BEHIND,,,,,,,,,,
TITLE I,- MIDDLE,1.1.31.1.61100 .....,,,,,,,,,,
CODE,,BUDGET FUNCTION,,,2007/2008,,2008/2009,,2009/2010,,+INCREASE,
