Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”
Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60
,,,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Account Major","Revenue Line Item Budget Report grouped by Fund, Account Major","Revenue Line Item Budget Report grouped by Fund, Account Major","Revenue Line Item Budget Report grouped by Fund, Account Major",
City of Portsmouth,City of Portsmouth,,,,,Fiscal Year 2014
Account,,FY 2012,FY 2013,,FY 2013,FY 2014
Code,Revenue Description,Actual,Adopted,Amended,Amended,Budget
,,,,General Fund,General Fund,
35 Fines and Forfeitures,35 Fines and Forfeitures,,,,,
100-00-000-0000-000000-000 General Fund,100-00-000-0000-000000-000 General Fund,100-00-000-0000-000000-000 General Fund,,,,
415100 Fines-Circuit Court,415100 Fines-Circuit Court,"12,128","11,253","11,253","11,253","16,717"
415105 Fines-Conviction,415105 Fines-Conviction,"190,277","143,220","143,220","143,220","155,855"
415110 Fines-General District Court,415110 Fines-General District Court,"648,169","600,000","600,000","600,000","914,678"
415115 Fines-Juvenile Court,415115 Fines-Juvenile Court,"2,527","3,069","3,069","3,069","2,482"
415120 Fines-Overweight Vehicles,415120 Fines-Overweight Vehicles,0,"1,023","1,023","1,023",0
Org Code 100-00-000-0000-000000-000,Org Code 100-00-000-0000-000000-000,"853,101","758,565","758,565","758,565","1,089,732"
,35 Fines and Forfeitures,"853,101","758,565","758,565","758,565","1,089,732"
36 Miscellaneous Revenue,36 Miscellaneous Revenue,,,,,
100-00-000-0000-000000-000 General Fund,100-00-000-0000-000000-000 General Fund,100-00-000-0000-000000-000 General Fund,,,,
418301 Vending Machine Commissions,418301 Vending Machine Commissions,"5,296",,0,0,"4,461"
418703 Sale of Abandoned Property,418703 Sale of Abandoned Property,"2,842","5,115","5,115","5,115","1,686"
418710 Video Visitation-Sheriff,418710 Video Visitation-Sheriff,0,,0,0,"1,500"
418920 Unclaimed Real Property,418920 Unclaimed Real Property,132,"51,150","51,150","51,150","68,704"
Org Code 100-00-000-0000-000000-000,Org Code 100-00-000-0000-000000-000,"8,269","56,265","56,265","56,265","76,351"
,36 Miscellaneous Revenue,"8,269","56,265","56,265","56,265","76,351"
38 Other Financing Sources,38 Other Financing Sources,,,,,
100-00-000-0000-000000-000 General Fund,100-00-000-0000-000000-000 General Fund,100-00-000-0000-000000-000 General Fund,,,,
417112 Unrealized Gain or Loss,417112 Unrealized Gain or Loss,"83,229",,0,0,0
418902 Plan Use of Fund Balance,418902 Plan Use of Fund Balance,0,,0,0,"6,987,371"
419222 Proc-COI,419222 Proc-COI,0,"250,000","250,000","250,000",0
419250 Build America Bonds Subsidy,419250 Build America Bonds Subsidy,0,,0,0,"541,726"
Org Code 100-00-000-0000-000000-000,Org Code 100-00-000-0000-000000-000,"83,229","250,000","250,000","250,000","7,529,097"
,38 Other Financing Sources,"83,229","250,000","250,000","250,000","7,529,097"
GovMax V5,,,,,18-60,
