Name: “Table 1 of 1 on page 5 of 8”,Name: “Table 1 of 1 on page 5 of 8”,Name: “Table 1 of 1 on page 5 of 8”,Name: “Table 1 of 1 on page 5 of 8”,Name: “Table 1 of 1 on page 5 of 8”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,
FY 2012 REVENUE HIGHLIGHTS,FY 2012 REVENUE HIGHLIGHTS,FY 2012 REVENUE HIGHLIGHTS,FY 2012 REVENUE HIGHLIGHTS,
Performance of the Five Largest Revenue Generators,Performance of the Five Largest Revenue Generators,Performance of the Five Largest Revenue Generators,,
"Real Estate Tax revenue decrease at ($2,413,693), a (2.12%) decrease over FY 2011;","Real Estate Tax revenue decrease at ($2,413,693), a (2.12%) decrease over FY 2011;","Real Estate Tax revenue decrease at ($2,413,693), a (2.12%) decrease over FY 2011;","Real Estate Tax revenue decrease at ($2,413,693), a (2.12%) decrease over FY 2011;",
"Personal Property Tax growth of $2,172,558, a 6.84% increase over FY 2011;","Personal Property Tax growth of $2,172,558, a 6.84% increase over FY 2011;","Personal Property Tax growth of $2,172,558, a 6.84% increase over FY 2011;","Personal Property Tax growth of $2,172,558, a 6.84% increase over FY 2011;",
"Sales and Use Tax growth of $89,741, a 0.63% increase over FY 2011;","Sales and Use Tax growth of $89,741, a 0.63% increase over FY 2011;","Sales and Use Tax growth of $89,741, a 0.63% increase over FY 2011;","Sales and Use Tax growth of $89,741, a 0.63% increase over FY 2011;",
"Business License Tax remains level at $12,568,930 for FY 2012;","Business License Tax remains level at $12,568,930 for FY 2012;","Business License Tax remains level at $12,568,930 for FY 2012;",,
"Restaurant/Meal Tax growth at $228,402, a 1.54% increase over FY 2011.","Restaurant/Meal Tax growth at $228,402, a 1.54% increase over FY 2011.","Restaurant/Meal Tax growth at $228,402, a 1.54% increase over FY 2011.","Restaurant/Meal Tax growth at $228,402, a 1.54% increase over FY 2011.",
FY 2012 COUNCIL APPROVED BUDGET,FY 2012 COUNCIL APPROVED BUDGET,FY 2012 COUNCIL APPROVED BUDGET,FY 2012 COUNCIL APPROVED BUDGET,
,Council,Council,,Percentage
Categories,Approved,Approved,Differences,Increase/
,FY 2011,FY 2012,,(Decrease)
Revenues:,,,,
General Property Taxes,"$156,614,772","$162,896,085","$6,281,313",4.01%
Other Local Revenues,"86,680,122","89,346,065","2,665,943",3.08%
State Revenues,"45,356,400","46,855,012","1,498,612",3.30%
Federal Revenues,"10,000","10,000",0,0.00%
School Revenues Other Than City,"117,433,700","118,546,380","1,112,680",0.95%
Unassigned General Fund Balance,"4,407,963","4,193,377","(214,586)",(4.87%)
School Operating Fund Transfer,"2,000,000","2,000,000",0,0.00%
Committed Fund Balance,0,"4,942,984","4,942,984",100.00%
Total Revenues,"$412,502,957","$428,789,903","$16,286,946",3.95%
,Expenditure Highlights,Expenditure Highlights,,
,Council,Council,,Percentage
Categories,Approved,Approved,Differences,Increase/
,FY 2011,FY 2012,,(Decrease)
Expenditures by Business Teams:,,,,
"Constitutional, Judicial & Electoral","$14,872,381","$14,863,992","($8,389)",(0.06%)
Economic Vitality & Neighborhoods,"7,840,513","7,714,375","(126,138)",(1.61%)
Infrastructure,"17,383,858","17,265,942","(117,916)",(0.68%)
Leisure Services,"6,100,914","7,633,264","1,532,350",25.12%
Public Safety,"41,177,224","41,428,675","251,451",0.61%
Quality Government,"13,326,499","14,894,631","1,568,132",11.77%
Youth and Families,"30,515,177","31,166,080","650,903",2.13%
Retirement and Employee Benefits,"33,761,047","35,978,857","2,217,810",6.57%
Total Business Teams &,,,,
Employee Benefits,"164,977,613","170,945,816","5,968,203",3.62%
Contributions to Outside Agencies,"11,647,350","20,836,521","9,189,171",78.89%
Debt Service,"31,080,688","32,553,672","1,472,984",4.74%
Transfer to Capital Budget,"11,008,393","11,556,767","548,374",4.98%
Transfer to Other Funds,"9,303,737","8,005,654","(1,298,083)",(13.95%)
Total City Operations,"228,017,781","243,898,430","15,880,649",6.96%
,,,,5
