Name: “Table 1 of 1 on page 53 of 75”,Name: “Table 1 of 1 on page 53 of 75”,Name: “Table 1 of 1 on page 53 of 75”,Name: “Table 1 of 1 on page 53 of 75”,Name: “Table 1 of 1 on page 53 of 75”,Name: “Table 1 of 1 on page 53 of 75”,Name: “Table 1 of 1 on page 53 of 75”,Name: “Table 1 of 1 on page 53 of 75”,Name: “Table 1 of 1 on page 53 of 75”,Name: “Table 1 of 1 on page 53 of 75”,Name: “Table 1 of 1 on page 53 of 75”,Name: “Table 1 of 1 on page 53 of 75”
Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53,Table: 53
,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,2006-2007 BUDGET,2006-2007 BUDGET,,,,,,
,SECONDARY PROGRAMS,1.0.33.1.611 00,1.0.33.1.611 00,,,,,,,PAGE 40,PAGE 40
CODE,BUDGET FUNCTION,,2004/2005,,2005/2006,,2006/2007,,+INCREASE,,
,,,ACTU!'.L,,APPROPRIATED,,PROJECTED,,(-D ECREASE),o;c,
1120,INSTRUCTIONAL SALARIES,$,,$,,,,$,,,0.0%
1620,INSTRUCTIONAL STIPENDS,$,,$,,$,"2,000",$,"2,000",100.0%,100.0%
1620,ASST. FOR SHREDDING STUD.REC.,$,,$,,$,"2,500",$,"2,500",100.0%,100.0%
2100,FICA BENEFITS,$,,$,-,$,153,$,153,100.0%,100.0%
3000,SHREDDING FOR STUDENT RECORD,$,,$,-,$,500,$,500,100.0%,100.0%
3010,GRADUATE SURVEY (Life Track),$,,$,,$,"3,300",$,"3,300",100.0%,100.0%
3020,PARENT SURVEY,$,,$,-,$,"2,100",$,"2,100",100.0%,100.0%
5500,TRAVEL,$,,$,,$,,$,,100.0%,100.0%
6000,MATERIALS,$,,$,,$,,$,,100.0%,100.0%
6020,NEW TEXTBOOK ADOPTION,$,"109,956",$,"112,549",$,"112,549",$,,,0.0%
6025,REPLACEMENT I COMSUMABLES,$,"17,127",$,"15,000",$,"15,000",$,,,0.0%
,TOTAL,$,"127,083",$,"127,549",$,"138,102",$,"10,553",,8.3%
,Budget Expenditure 2006-2007 final 7-15-06.xls,Budget Expenditure 2006-2007 final 7-15-06.xls,,,,,,,,7/19/2006,4:22 P M
