Name: “Table 1 of 1 on page 39 of 75”,Name: “Table 1 of 1 on page 39 of 75”,Name: “Table 1 of 1 on page 39 of 75”,Name: “Table 1 of 1 on page 39 of 75”,Name: “Table 1 of 1 on page 39 of 75”,Name: “Table 1 of 1 on page 39 of 75”,Name: “Table 1 of 1 on page 39 of 75”,Name: “Table 1 of 1 on page 39 of 75”,Name: “Table 1 of 1 on page 39 of 75”,Name: “Table 1 of 1 on page 39 of 75”,Name: “Table 1 of 1 on page 39 of 75”,Name: “Table 1 of 1 on page 39 of 75”,Name: “Table 1 of 1 on page 39 of 75”
Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39
,,,,,,,,,,,,
,,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,2006 - 2007 BUDGET,2006 - 2007 BUDGET,,,,,,
MIDDLE SCHOOL,•,GUIDANCE,1.0.31.1.61210 ...,,,,,,,,PAGE26,PAGE26
CODE,BUDGET FUt~CTION,BUDGET FUt~CTION,,2004/2005,,2005/2006,,2006/2007,,+INCREASE,,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),%,
1120,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,$,"86,871",$,"94,410",$,"87,385",$,"(7,025)",-?A%,-?A%
11 50,CLERICAL SALARI ES,CLERICAL SALARI ES,$,"39,035",$,"40,596",$,"45,585",$,"4,989",12.3%,12.3%
2100,FICA BENEFITS,FICA BENEFITS,$,"9,378",$,"10,328",$,"10,172",$,(1 56),-1.5%,-1.5%
221 0,VRS BENEFITS,VRS BENEFITS,$,"16,732",$,"16,444",$,"19,626",$,"3,183",19.4%,19.4%
2300,HEALTH BENEFITS,HEALTH BENEFITS,$,"8,771",$,"9,715",$,"8,371",$,"(1 ,344)",-13.8%,-13.8%
2400,GLI BENEFITS,GLI BENEFITS,$,,$,,$,652,$,652,100.0%,100.0%
6000,MATERIALS/SUPPLIES,MATERIALS/SUPPLIES,$,"1,343",$,"3,250",$,"3,250",$,,0.0%,0.0%
,,TOTAL,$,"162,129",$,"174,743",$,"175,041",$,298,0.2%,0.2%
,Budget Expenditure 2006-2007 final7-15-06.xls,Budget Expenditure 2006-2007 final7-15-06.xls,Budget Expenditure 2006-2007 final7-15-06.xls,,,,,,,,7/19/2006,4:22 PM
