Name: “Table 1 of 1 on page 32 of 75”,Name: “Table 1 of 1 on page 32 of 75”,Name: “Table 1 of 1 on page 32 of 75”,Name: “Table 1 of 1 on page 32 of 75”,Name: “Table 1 of 1 on page 32 of 75”,Name: “Table 1 of 1 on page 32 of 75”,Name: “Table 1 of 1 on page 32 of 75”,Name: “Table 1 of 1 on page 32 of 75”,Name: “Table 1 of 1 on page 32 of 75”,Name: “Table 1 of 1 on page 32 of 75”,Name: “Table 1 of 1 on page 32 of 75”,Name: “Table 1 of 1 on page 32 of 75”,Name: “Table 1 of 1 on page 32 of 75”
Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32
,,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,2006 - 2007 BUDGET,2006 - 2007 BUDGET,,,,,,
ELEMENTARY SCHOOL,ELEMENTARY SCHOOL,-,OFFICE OF THE PRINCIPAL,1.0.22.1.61410 ...,1.0.22.1.61410 ...,1.0.22.1.61410 ...,,,,,PAGE19,
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,2004/2005,,2005/2006,,2006/2007,,+INCREASE,,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),%,
1126,PRINCIPAL'S SALARY,PRINCIPAL'S SALARY,$,"69,852",$,"72,540",$,"75,335",$,"2,795",,3.9%
1127,ASSISTANT PRINCIPAL,ASSISTANT PRINCIPAL,$,"51 ,000",$,"53,040",$,"55,162",$,"2,122",,4.0%
1140,OFFICE CLERK SALARY,OFFICE CLERK SALARY,$,"16,664",$,"17,775",$,"19,986",$,"2,211",12.4%,12.4%
1150,CLERICAL SALARY,CLERICAL SALARY,$,"27,198",$,"28,286",$,"31,403",$,"3,117",11.0%,11.0%
21 DO,FICA BENEFITS,,$,"12,343",$,"13,131",$,"13,914",$,784,,6.0%
2210,VRS BENEFITS,,$,"19,115",$,"20,906",$,"26,846",$,"5,940",28.4%,28.4%
2300,HEALTH BENEFITS,HEALTH BENEFITS,$,"10,926",$,"12,156",$,"13,189",$,"1,033",,8.5~~
2400,GLI BENEFITS,,$,,$,,$,891,$,891,100.0%,100.0%
,,TOTAL,$,"207,099",$,"217,833",$,"236,727",$,"18,894",,8.7%
,Budget Expenditure 2006-2007 final 7-15-06.xls,Budget Expenditure 2006-2007 final 7-15-06.xls,Budget Expenditure 2006-2007 final 7-15-06.xls,,,,,,,,7/ 1912006,4:22PM
