Name: “Table 1 of 1 on page 68 of 75”,Name: “Table 1 of 1 on page 68 of 75”,Name: “Table 1 of 1 on page 68 of 75”,Name: “Table 1 of 1 on page 68 of 75”,Name: “Table 1 of 1 on page 68 of 75”,Name: “Table 1 of 1 on page 68 of 75”,Name: “Table 1 of 1 on page 68 of 75”,Name: “Table 1 of 1 on page 68 of 75”,Name: “Table 1 of 1 on page 68 of 75”,Name: “Table 1 of 1 on page 68 of 75”,Name: “Table 1 of 1 on page 68 of 75”,Name: “Table 1 of 1 on page 68 of 75”,Name: “Table 1 of 1 on page 68 of 75”,Name: “Table 1 of 1 on page 68 of 75”
Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68
,,,,,,,,,,,,,
,,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,,2006 - 2007 BUDGET,2006 - 2007 BUDGET,,,,,,
,,NO CHILD LEFT BEHIND,NO CHILD LEFT BEHIND,,,,,,,,,,
TITLE I,-,ELEMENTARY,1.1.22.1.61100 .. ...,,,,,,,,,PAGE 55,PAGE 55
CODE,,BUDGET FUNCTION,BUDGET FUNCTION,,2004/2005,,2005/2006,,2006/2007,,+INCREASE,,
,,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(-DECREASE),%,
1120,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,,$,"38,057",$,"54 ,1 72",$,"56,676",$,"2,504",,4.6%
1122,TITLE I AFTER SCHOOL REMEDIATIOt,TITLE I AFTER SCHOOL REMEDIATIOt,TITLE I AFTER SCHOOL REMEDIATIOt,$,"4,238",$,,$,,$,,,0.0%
1123,SUBSTITUTES & STIPENDS,SUBSTITUTES & STIPENDS,,$,,$,,$,,$,,,0.0%
1140,AID ES SALARIES,AID ES SALARIES,,$,"11,928",$,"13,009",$,"14,789",$,"1,780",13.7%,13.7%
2100,FICA BENEFITS,FICA BENEFITS,,$,"3,774",$,"5,139",$,"5,467",$,328,,6.4%
2210,VRS BENEFITS,VRS BENEFITS,,$,"5,837",$,"8, 176",$,"10,548",$,"2,372",29.0%,29.0%
2300,HEALTH BENEFITS,HEALTH BENEFITS,,$,"7,705",$,"9,709",$,"10,534",$,825,,8.5%
2400,GLI BENEFITS,GLI BENEFITS,,$,,$,,$,350,$,350,100.0%,100.0%
3000,TITLE I EVAL SERVNERTICAL ARTIC,TITLE I EVAL SERVNERTICAL ARTIC,TITLE I EVAL SERVNERTICAL ARTIC,$,,$,,$,,$,,,0.0%
3001,PROFESSIONAL DEVELOPMENT,PROFESSIONAL DEVELOPMENT,PROFESSIONAL DEVELOPMENT,$,"1,670",$,,$,,$,,,0.0%
3002,TITLE I PARAPROFESSIONAL DEV.,TITLE I PARAPROFESSIONAL DEV.,TITLE I PARAPROFESSIONAL DEV.,$,,$,,$,,$,,,0.0%
3003,TITLE I WILSON TRAINING,TITLE I WILSON TRAINING,,$,,$,,$,,$,,,0.0%
4001,TITLE I REWARD/SUPPLIES,TITLE I REWARD/SUPPLIES,TITLE I REWARD/SUPPLIES,$,,$,,$,,$,,,0.0%
4002,TITLE I TRANSPORTATION,TITLE I TRANSPORTATION,,$,,$,,$,,$,,,0.0%
6000,MATERIALS & SUPPLIES,MATERIALS & SUPPLIES,,$,,$,,$,,$,,,0.0%
8200,EQUIPMENT ADDITIONS,EQUIPMENT ADDITIONS,,$,,$,,$,,$,,,0.0%
9000,TITLE I PARENTAL INVOLVEMENT,TITLE I PARENTAL INVOLVEMENT,TITLE I PARENTAL INVOLVEMENT,$,,$,,$,,$,,,0.0%
9001,EVALUATION,,,$,,$,,$,,$,,,0.0%
,,,TOTAL,$,"73,210",$,"90,205",$,"98,365",$,"8,159",,9.0%
,,NO CHILD LEFT BEHIND,NO CHILD LEFT BEHIND,,,,,,,,,,
TITLE I,-MIDDLE,1.1.31.1.61100 .....,1.1.31.1.61100 .....,,,,,,,,,,
