Name: “Table 1 of 1 on page 62 of 75”,Name: “Table 1 of 1 on page 62 of 75”,Name: “Table 1 of 1 on page 62 of 75”,Name: “Table 1 of 1 on page 62 of 75”,Name: “Table 1 of 1 on page 62 of 75”,Name: “Table 1 of 1 on page 62 of 75”,Name: “Table 1 of 1 on page 62 of 75”,Name: “Table 1 of 1 on page 62 of 75”,Name: “Table 1 of 1 on page 62 of 75”,Name: “Table 1 of 1 on page 62 of 75”,Name: “Table 1 of 1 on page 62 of 75”,Name: “Table 1 of 1 on page 62 of 75”
Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62
,,,,,,,,,,,
,,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,
,,,,,2006- 2007 BUDGET,2006- 2007 BUDGET,,,,,
OPERATION & MAINTENANCE,OPERATION & MAINTENANCE,1.0.90.0.641 00 .....,1.0.90.0.641 00 .....,,,,,,,,PAGE49
CODE,BUDGET FUNCTION,,,2004/2005,,2005/2006,,2006/2007,,+INCREASE,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(-DECREASE),%
1160,MAINTENANCE SALARIES,,$,"151,978",$,"150,738",$,"156,766",$,"6,028",4.0%
1190,"DELIVERY SERVICE SALARY ""PONY""","DELIVERY SERVICE SALARY ""PONY""",$,,$,"5,200",$,"5,408",$,208,4.0%
1191,CUSTODIAL SALARIES,,$,"57,129",$,"59,414",$,"61 ,792",$,"2,378",4.0%
1192,"DELIVERY SERVICE SALARY ""PONY""","DELIVERY SERVICE SALARY ""PONY""",$,"3,633",$,,$,,$,,0.0%
2100,FICA BENEFITS,,$,"14,881",$,"16,474",$,"17,133",$,659,4.0%
2210,VRS BENEFITS,,$,"25,764",$,"26,208",$,"32,259",$,"6,051",23.1%
2300,HEALTH BENEFITS,,$,"23,576",$,"40,521",$,"33,965",$,"(6,556)",-16.2%
2400,GLI BENEFITS,,$,,$,,$,"1,071",$,"1,071",100.0%
2700,WORKERS COMPENSATION,,$,"3,002",$,"3,010",$,"19,878",$,"16,868",560.4%
3000,OTH ER BENEFITS,,$,"2,086",$,"3,700",$,"3,700",$,,0.0%
3001,COPY MACHINEIAV EQUIPMENT,COPY MACHINEIAV EQUIPMENT,$,,$,,$,"36,247",,,
3002,CONTRACT GROUNDS,,$,"45,824",$,"42,000",$,"42,000",$,,0.0%
3004,CONTRACT CUSTODIAL,,$,"326,943",$,"330,000",$,"336,600",$,"6,600",2.0%
3005,OTHER EXPENSES PAINTING,,$,"15,207",$,"10,000",$,"10,000",$,,0.0%
3006,CONT. SERVICES,,$,"97,627",$,"97,700",$,"77,553",$,"(20,147)",-20.6%
3007,CONT. BUILDING & GROUNDS,CONT. BUILDING & GROUNDS,$,"84,921",$,"62,714",$,"58,714",$,"(4,000)",-6.4%
5100,ELECTRICAL SERVICES,,$,"319,649",$,"295,000",$,"295,000",$,,0.0%
5102,FUEL,,$,"79,446",$,"80,000",$,"80,000",$,,0.0%
5104,WATER SERVICE,,$,"14,696",$,"12,360",$,"12,360",$,,0.0%
5105,SEWAGE FEES,,$,"12,549",$,"13,207",$,"13,602",$,395,3.0%
5200,COMMUNICATIONSfTELEPH.,,$,"60,403",$,"60,000",$,"64,508",$,"4,508",7.5%
5300,LIABILITY & FLOOD INSURANCE,LIABILITY & FLOOD INSURANCE,$,"59,631",$,"78,250",$,"78,250",$,,0.0%
5800,OTHER OPERATING COSTS,,$,"43,289",$,"43,000",$,"39,000",$,"(4,000)",-9.3%
6000,CUSTODIAL SUPPLIES,,$,"1,055",$,"7,000",$,"7,000",$,,0.0%
6008,GAS I OIL VEHICLES,,$,"4,102",$,"7,000",$,"25,171",$,"18,171",259.6%
6009,PARTS I LABOR VEHICLES,,$,"28,805",$,"35,000",$,"35,000",$,,0.0%
6090,BUILD MATERIALS REPAIR,,$,"59,346",$,"55,000",$,"45,000",$,"(1 0,000)",-18.2%
8100,REPAIR/REPLACE FACILITIES,,$,"47,198",$,"50,000",$,"43,000",$,"(7,000)",-14.0%
8105,EQUIPMENT ADDITIONS,,$,"73,239",$,,$,,$,,0.0%
,,TOTAL,$,"1,655,980",$,"1,583,497",$,"1,630,977",$,"47,480",3.0%
Budget Expenditure 2006-2007 final 7-15-06.xls,Budget Expenditure 2006-2007 final 7-15-06.xls,Budget Expenditure 2006-2007 final 7-15-06.xls,Budget Expenditure 2006-2007 final 7-15-06.xls,,,,,,,712412006,10:33 A M
