Name: “Table 1 of 1 on page 21 of 75”,Name: “Table 1 of 1 on page 21 of 75”,Name: “Table 1 of 1 on page 21 of 75”,Name: “Table 1 of 1 on page 21 of 75”,Name: “Table 1 of 1 on page 21 of 75”,Name: “Table 1 of 1 on page 21 of 75”,Name: “Table 1 of 1 on page 21 of 75”,Name: “Table 1 of 1 on page 21 of 75”,Name: “Table 1 of 1 on page 21 of 75”,Name: “Table 1 of 1 on page 21 of 75”,Name: “Table 1 of 1 on page 21 of 75”,Name: “Table 1 of 1 on page 21 of 75”
Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21
,,,,,,,,,,,
,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,2006 • 2007 BUDGET,2006 • 2007 BUDGET,,,,,,
PRIMARY SCHOOL · INSTRUCTION,PRIMARY SCHOOL · INSTRUCTION,1.0.21.1.61100 ...,,,,,,,,PAGES,
CODE,BUDGET FUNCTION,,2004/2005,,2005/2006,,2006/2007,,+INCREASE,,
,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),%:,
1120,INSTRUCTIONAL SALARIES,$,"1,027,961",$,"1,127,115",$,"1,1 60,376",$,"33,261",,3.0%
1151,AIDES SALARIES,$,"161,407",$,"197,416",$,"207,885",$,"10,469",,5.3%
1520,SUBSTITUTE SALARIES,$,"51 ,859",$,"41,000",$,"41,000",$,,,0.0%
1620,SOL RESOURCE SUPPLEMENT,$,.,$,,$,,$,.,-100.0%,-100.0%
2100,FICA BENEFITS,$,"96,756",$,"104,463",$,"109,199",$,"4,736",,4.5%
2210,VRS BENEFITS,$,"140,600",$,"161,195",$,"204,638",$,"43,443",27.0%,27.0%
2300,HEALTH BENEFITS,$,"104,468",$,"94,135",$,"133,601",$,"39,466",41 .9%,41 .9%
2400,GLI BENEFITS,$,,$,.,$,"6,794",$,"6,794",100.0%,100.0%
2700,WORKER'S COMPENSATION,$,"42,850",$,"44,564",$,"44,564",$,,,0.0%
3000,OTHER INSTRUCTIONAL COST,$,"3,512",$,"6,960",$,"4,760",$,"{2,200)",-31.6%,-31.6%
3001,PURCHASE SERVICES,$,"5,813",$,,$,.,$,,,0.0%
5500,TRAVEL,$,"2,541",$,"2,525",$,"2,525",$,,,0.0%
6000,MATERIALS I SUPPLIES,$,"15,616",$,"17,500",$,"15,500",$,"(2,000)",-11.4%,-11.4%
8200,EQUIPMENT ADDITIONS,$,"2,741",$,"2,800",$,"2,800",$,,,0.0%
8201,OTHER USE OF FUNDS/ED TV,$,"2,263",$,"2,420",$,"2,420",$,,,0.0%
,TOTAL,$,"1,658,388",$,"1,802,094",$,"1,936,062",$,"133,969",,7.4%
1120,one less kindergarten position from previous year,one less kindergarten position from previous year,,,,,,,,,
1151,adjustment to highly qualified salaries,adjustment to highly qualified salaries,,,,,,,,,
2210,VRS rate increase to 14.76%,,,,,,,,,,
2300,Health Insurance Increase at 8.5%,,,,,,,,,,
2400,Reinstatement of GL rate at .49%,,,,,,,,,,
Budget Expenditure 2006-2007 final 7 -15-0B.xls,Budget Expenditure 2006-2007 final 7 -15-0B.xls,Budget Expenditure 2006-2007 final 7 -15-0B.xls,,,,,,,,7/19/2006,4:22PM
