Name: “Table 1 of 1 on page 33 of 75”,Name: “Table 1 of 1 on page 33 of 75”,Name: “Table 1 of 1 on page 33 of 75”,Name: “Table 1 of 1 on page 33 of 75”,Name: “Table 1 of 1 on page 33 of 75”,Name: “Table 1 of 1 on page 33 of 75”,Name: “Table 1 of 1 on page 33 of 75”,Name: “Table 1 of 1 on page 33 of 75”,Name: “Table 1 of 1 on page 33 of 75”,Name: “Table 1 of 1 on page 33 of 75”,Name: “Table 1 of 1 on page 33 of 75”,Name: “Table 1 of 1 on page 33 of 75”,Name: “Table 1 of 1 on page 33 of 75”,Name: “Table 1 of 1 on page 33 of 75”
Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33,Table: 33
,,,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,,
,,,,,2006- 2007 BUDGET,2006- 2007 BUDGET,,,,,,,
ELEMENTARY SCHOOL,ELEMENTARY SCHOOL,-,SPECIAL EDUCATION CLASSROOM INSTRUCTION,SPECIAL EDUCATION CLASSROOM INSTRUCTION,SPECIAL EDUCATION CLASSROOM INSTRUCTION,1.0.22.2.611 00 ...,1.0.22.2.611 00 ...,1.0.22.2.611 00 ...,,,PAGE 20,PAGE 20,
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,2004/2005,,2005/2006,,2006/2007,,+INCREASE,,,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(· DECREASE),%,,
1120,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,$,"181 ,236",$,"172,290",$,"181,896",$,"9,606",,5.6%,
1151,AID ES SALARIES,,$,"68,619",$,"72,000",$,"72,530",$,530,,0.7%,
2100,FICA BENEFITS,,$,"19,433",$,"18,688",$,"19,464",$,775,,4.1%,
2210,VRS BENEFITS,,$,"29,305",$,"29,755",$,"37,553",$,"7,799",26.2%,26.2%,
2300,HEALTH BENEFITS,HEALTH BENEFITS,$,"14,509",$,"24,019",$,"15,211",$,"(8,808)",-36.7%,-36.7%,
2400,GLI BENEFITS,,$,,$,,$,"1,247",$,"1,247",100.0%,100.0%,
3000,PURCHASE/RELATED SERVICE,PURCHASE/RELATED SERVICE,$,"3,781",$,"15,600",$,"15,600",$,-,100.0%,100.0%,
6000,MATERIALS & SUPPLIES,MATERIALS & SUPPLIES,$,"2,999",$,"3,000",$,"3,000",$,,,0.0%,
7000,JOINT OPERATIONS/NEW HORIZONS,JOINT OPERATIONS/NEW HORIZONS,$,"11,418",$,"44,510",$,"44,510",$,,0.0%,0.0%,
8200,ASSISTIVE TECHNOLOGY,ASSISTIVE TECHNOLOGY,$,,$,-,$,,$,-,0.0%,0.0%,
9000,PARENT RESOURCE CENTER,PARENT RESOURCE CENTER,$,"4,881",$,"5,462",$,"5,680",$,218,4.0%,4.0%,
,TOTAL,TOTAL,$,"336,180",$,"385,324",$,"396,690",$,"11,366",2.9%,2.9%,
,Budget Expenditure 2006-2007 final 7- 15-06 .xls,Budget Expenditure 2006-2007 final 7- 15-06 .xls,Budget Expenditure 2006-2007 final 7- 15-06 .xls,,,,,,,,7/19/2006,4:22,P M
