Name: “Table 1 of 1 on page 51 of 75”,Name: “Table 1 of 1 on page 51 of 75”,Name: “Table 1 of 1 on page 51 of 75”,Name: “Table 1 of 1 on page 51 of 75”,Name: “Table 1 of 1 on page 51 of 75”,Name: “Table 1 of 1 on page 51 of 75”,Name: “Table 1 of 1 on page 51 of 75”,Name: “Table 1 of 1 on page 51 of 75”,Name: “Table 1 of 1 on page 51 of 75”,Name: “Table 1 of 1 on page 51 of 75”,Name: “Table 1 of 1 on page 51 of 75”,Name: “Table 1 of 1 on page 51 of 75”,Name: “Table 1 of 1 on page 51 of 75”
Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51,Table: 51
,,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,2006 - 2007 BUDGET,2006 - 2007 BUDGET,,,,,,
HIGH SCHOOL,-,VOCATIONAL INSTRUCTION,VOCATIONAL INSTRUCTION,1.0.32.3.611 00 .•••.,,,,,,,PAGE 38,PAGE 38
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,2004/2005,,2005/2006,,2006/2007,,+INCREASE,,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(-D ECREASE),~~,
1120,INSTRUCTIONAL SALARI ES,INSTRUCTIONAL SALARI ES,$,"300,956",$,"293,755",$,"312,380",$,"18,625",,6.3%
2100,FICA BENEFITS,FICA BENEFITS,$,"22,358",$,"22,472",$,"23,897",$,"1,425",,6.3%
2210,VRS BENEFITS,VRS BENEFITS,$,"34,348",$,"35,750",$,"46,107",$,"10,357",29.0%,29.0%
2300,HEALTH BENEFITS,HEALTH BENEFITS,$,"21 ,893",$,"26,421",$,"28,667",$,"2,246",,8.5%
2400,GLI BENEFITS,GLI BENEFITS,$,,$,,$,"1,531",$,"1,531",100.0%,100.0%
5500,TRAVEL,,$,"1,701",$,"1,700",$,"1,700",$,,,0.0%
6000,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,$,"9,536",$,"12,000",$,"12,000",$,,,0.0%
8200,EQUIPMENT ADDITIONS,EQUIPMENT ADDITIONS,$,"33,894",$,500,$,500,$,,,0.0%
8201,C & T OTHER EQUIPMENT COST,C & T OTHER EQUIPMENT COST,$,"14,597",$,"19,500",$,"19,957",$,457,,0.0%
,,TOTAL,$,"439,283",$,"412,098",$,"446,739",$,"34,641",,8.4%
,Budget Expenditure 2006-2007 final 7-15- 06.xls,Budget Expenditure 2006-2007 final 7-15- 06.xls,Budget Expenditure 2006-2007 final 7-15- 06.xls,,,,,,,,7/19/2006,4:22PM
