Fiscal Year
2009-2010
Budget
Williamsburg–James City County
Public Schools
,TABLE of CONTENTS,TABLE of CONTENTS,TABLE of CONTENTS
,for the School Board ADOPTED Budget for Fiscal Year 2009-2010,for the School Board ADOPTED Budget for Fiscal Year 2009-2010,for the School Board ADOPTED Budget for Fiscal Year 2009-2010
Tab/Section,,Page,Document
,,,Cover/Front Page – School Board Adopted Budget
,,,Table of Contents
INTRODUCTORY,,1,School Board and Superintendent’s Leadership Team (SLT) Members
,,2,GFOA Award
,,4,ASBO Award
,,5,Board Chair’s Letter
,,7,Superintendent’s Message
,,9,Executive Summary and Educational Plan
ORGANIZATIONAL,,39,WJCC “At-A-Glance” including a Listing of Schools
,,40,Mission Statement and Vision Statement
,,41,School Division Organizational Chart
,,42,Budget Calendar Cycle
,,43,Budget Development Calendar Narrative
,,46,Reader’s Guide to the Budget
,,54,School Board Budget Goals
FINANCIAL,Financial Summaries – All Funds,56,Summary of Funds - Chart
,,57,Summary of Funds
,,58,Summary by State Object – All Funds
,,60,FTEs by State Object – All Funds
,,61,Fund Balance (undesignated)
Financial Summaries – Operating Budget,Financial Summaries – Operating Budget,65,Projected Operating Revenue by Source and Projected Expenditures by Function
,,66,Budget Revenue Overview
,,68,Projected Revenue Summary - Chart
,69,Five-Year Revenue History
,70,Projected Revenue Budget – Detail for Operating Fund
,74,Projected Operating Expenditures by State Function Categories - Chart
,75,Projected Operating Expenditures by State Function Categories
,77,Operating Summary by Function
,78,Projected Expenditures by State Object Categories - Chart
,79,Projected Operating Expenditures by State Object Categories
,80,Operating Summary by State Object
,82,Five Year FTE (Full Time Equivalent) History - Operating Fund - Chart
,83,Five Year FTE (Full Time Equivalent) History - Operating Fund
Financial Summaries – Operating Budget,87,Operating Summary by Function
Detailed Function Presentation,88,Function 1100 ~ Regular Instruction
,90,Function 1200 ~ Classroom Instruction – Special Education
,92,Function 1210 ~ Guidance
,94,Function 1220 ~ Social Work Services
,96,Function 1230 ~ Homebound Instruction
,98,Function 1300 ~ Classroom Instruction – Career & Technical Education
,100,Function 1310 ~ Instructional Improvement
,102,Function 1313 ~ Staff Training
,104,Function 1320 ~ Media Services
,106,Function 1400 ~ Classroom Instruction – Gifted & Talented
,108,Function 1410 ~ Office of the Principal
,110,Function 1500 ~ Athletics
,112,Function 1600 ~ Summer School
,114,Function 1700 ~ Classroom Instruction – Adult Education
,116,Function 1800 ~ Instruction – Pre-School
,118,Function 2110 ~ School Board Services
,120,Function 2120 ~ Executive Services
,122,Function 2140 ~ Personnel Services
,124,Function 2160 ~ Fiscal Services
,126,Function 2170 ~ Purchasing Services
,128,Function 2180 ~ Reprographic Services
,130,Function 2220 ~ Health Services
,132,Function 2230 ~ Psychological Services
,134,Function 2240 ~ Speech & Audiology Services
,136,Function 3100 ~ Transportation - Management
,138,Function 3200 ~ Vehicle Operation
,140,Function 3211 ~ Training
,142,Function 3400 ~ Vehicle Maintenance
,144,Function 4100 ~ Operations & Maintenance – Management & Direction
,146,Function 4200 ~ Operations & Maintenance – Building Services
,148,Function 4300 ~ Grounds Services
,150,Function 4600 ~ Security Services
,152,Function 6600 ~ Mobile Classes
,154,Function 7100 ~ Debt Services
,156,Function 8100 ~ Technology – Classroom Instruction
,158,Function 8200 ~ Technology – Instructional Support
,160,Function 8300 ~ Technology – Administration
,162,Function 8600 ~ Technology – Operations & Maintenance
Financial Summaries - Cost Center Detail,167,Operating Summary by Cost Center
,168,FY2009-2010 FTE (Full Time Equivalent) Comparison to FY2008-2009
,177,Cost Centers and Cost Center Managers
,178,Cost Center 00 ~ Pre-K to 12 School Division
,180,Cost Center 03 ~ Pre-School
,182,Cost Center 21 ~ Clara Byrd Baker Elementary School
,184,Cost Center 22 ~ Rawls Byrd Elementary School
,186,Cost Center 23 ~ D. J. Montague Elementary School
,188,Cost Center 24 ~ Norge Elementary School
,190,Cost Center 25 ~ Matthew Whaley Elementary School
,192,Cost Center 26 ~ James River Elementary School
,194,Cost Center 27 ~ Stonehouse Elementary School
,196,Cost Center 28 ~ Matoaka Elementary School
,198,Cost Center 29 ~ J. Blaine Blayton Elementary School
,200,Cost Center 31 ~ Berkeley Middle School
,202,Cost Center 32 ~ James Blair Middle School
