Name: “Table 1 of 1 on page 9 of 26”,Name: “Table 1 of 1 on page 9 of 26”,Name: “Table 1 of 1 on page 9 of 26”,Name: “Table 1 of 1 on page 9 of 26”
Table: 9,Table: 9,Table: 9,Table: 9
,,,
,,,
The following table shows the distribution of these positions by sector:,The following table shows the distribution of these positions by sector:,The following table shows the distribution of these positions by sector:,
,2011 Annual Quarterly Census of Employment,2011 Annual Quarterly Census of Employment,
,,Average,Number of
,Industry,,
,,Employment,Establishments
,Manufacturing,"10,343",64
,Health Care and Social Assistance,"7,990",288
,Public Administration,"3,851",39
,Educational Services,"3,118",19
,Retail Trade,"3,064",243
,Administrative Support and Waste Management,"2,629",127
,Accommodation and Food Services,"2,215",145
,Construction,"2,101",172
,Other Services (except Public Administration),"1,806",193
,Transportation and Warehousing,"1,757",72
,"Professional, Scientific & Technical Services","1,737",178
,Wholesale Trade,651,67
,"Arts, Entertainment and Recreation",564,18
,Finance and Insurance,553,82
,Real Estate and Rental & Leasing,399,80
,Utilities,369,7
,Information,338,19
,Management of Companies and Enterprises,68,9
,TOTAL,"43,553","1,822"
Source:,"Virginia Workforce Connection, Second Quarter 2011",,
,2-9,,
,,,
