Name: “Table 1 of 1 on page 150 of 231”,Name: “Table 1 of 1 on page 150 of 231”,Name: “Table 1 of 1 on page 150 of 231”,Name: “Table 1 of 1 on page 150 of 231”,Name: “Table 1 of 1 on page 150 of 231”,Name: “Table 1 of 1 on page 150 of 231”,Name: “Table 1 of 1 on page 150 of 231”,Name: “Table 1 of 1 on page 150 of 231”,Name: “Table 1 of 1 on page 150 of 231”,Name: “Table 1 of 1 on page 150 of 231”,Name: “Table 1 of 1 on page 150 of 231”,Name: “Table 1 of 1 on page 150 of 231”,Name: “Table 1 of 1 on page 150 of 231”,Name: “Table 1 of 1 on page 150 of 231”
Table: 145,Table: 145,Table: 145,Table: 145,Table: 145,Table: 145,Table: 145,Table: 145,Table: 145,Table: 145,Table: 145,Table: 145,Table: 145,Table: 145
,,,,,,,,,,,,,
,,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,CAPITAL PROJECTS FUND - REVENUE,,,
Revenue Summary,,,,,,,,,,,,,
,,,,,,,,,,,,$,%
,,,,,,FY 2011,,FY 2011,,FY 2012,,Change,Change
,,FY 2009,,FY 2010,,Revised,,Estimated,,Adopted,From 2011,From 2011,From 2011
Account Title,,Actual,,Actual,,Revenue,,Revenue,,Revenue,,Budget,Budget
State Highway Funds,$,"392,000",$,"327,802",$,"392,000",$,"392,000",$,"455,800",$,"63,800",16.3%
ARRA Funding,,-,,-,,"293,845",$,"206,553",,-,,"(293,845)",-100.0%
VPA Pier Grant,,-,,-,,-,,-,,-,,n/a,n/a
VDOT Grant--S Lawson Park,,,,-,,"210,000",,"210,000",,-,,"(210,000)",-100.0%
Note or Bond Proceeds,,"2,024,858",,"223,052",,-,,-,,-,,n/a,n/a
Interest -- Bond Proceeds,,"44,821",,"1,289",,-,,887,,-,,n/a,n/a
FHWA VA Recreational Trails,,-,,-,,-,,-,,-,,n/a,n/a
Miscellaneous,,50,,-,,-,,"2,550",,-,,n/a,n/a
Reappropriation of Fund Bal,,"350,000",,-,,"594,222",,"594,222",,-,,"(594,222)",-100.0%
Transfer from General Fund,,-,,"46,751",,-,,-,,"50,000",,"50,000",n/a
TOTAL REVENUE,$,"2,811,729",$,"598,894",$,"1,490,067",$,"1,406,212",$,"505,800",$,"(984,267)",-66.1%
Revenue Explanations,,,,,,,,,,,,,
State Highway Funds:,Each year the City allocates a portion of the funding it receives from the Virginia,Each year the City allocates a portion of the funding it receives from the Virginia,Each year the City allocates a portion of the funding it receives from the Virginia,Each year the City allocates a portion of the funding it receives from the Virginia,Each year the City allocates a portion of the funding it receives from the Virginia,Each year the City allocates a portion of the funding it receives from the Virginia,Each year the City allocates a portion of the funding it receives from the Virginia,Each year the City allocates a portion of the funding it receives from the Virginia,Each year the City allocates a portion of the funding it receives from the Virginia,Each year the City allocates a portion of the funding it receives from the Virginia,Each year the City allocates a portion of the funding it receives from the Virginia,Each year the City allocates a portion of the funding it receives from the Virginia,
"Department of Transportation (VDOT) to the City for the annual paving and drainage programs (""Street and","Department of Transportation (VDOT) to the City for the annual paving and drainage programs (""Street and","Department of Transportation (VDOT) to the City for the annual paving and drainage programs (""Street and","Department of Transportation (VDOT) to the City for the annual paving and drainage programs (""Street and","Department of Transportation (VDOT) to the City for the annual paving and drainage programs (""Street and","Department of Transportation (VDOT) to the City for the annual paving and drainage programs (""Street and","Department of Transportation (VDOT) to the City for the annual paving and drainage programs (""Street and","Department of Transportation (VDOT) to the City for the annual paving and drainage programs (""Street and","Department of Transportation (VDOT) to the City for the annual paving and drainage programs (""Street and","Department of Transportation (VDOT) to the City for the annual paving and drainage programs (""Street and","Department of Transportation (VDOT) to the City for the annual paving and drainage programs (""Street and","Department of Transportation (VDOT) to the City for the annual paving and drainage programs (""Street and","Department of Transportation (VDOT) to the City for the annual paving and drainage programs (""Street and",
"Drainage"" projects).","The City is projected to receive a total of $1,230,800 from the State Highway Maintenance","The City is projected to receive a total of $1,230,800 from the State Highway Maintenance","The City is projected to receive a total of $1,230,800 from the State Highway Maintenance","The City is projected to receive a total of $1,230,800 from the State Highway Maintenance","The City is projected to receive a total of $1,230,800 from the State Highway Maintenance","The City is projected to receive a total of $1,230,800 from the State Highway Maintenance","The City is projected to receive a total of $1,230,800 from the State Highway Maintenance","The City is projected to receive a total of $1,230,800 from the State Highway Maintenance","The City is projected to receive a total of $1,230,800 from the State Highway Maintenance","The City is projected to receive a total of $1,230,800 from the State Highway Maintenance","The City is projected to receive a total of $1,230,800 from the State Highway Maintenance","The City is projected to receive a total of $1,230,800 from the State Highway Maintenance","The City is projected to receive a total of $1,230,800 from the State Highway Maintenance"
