Name: “Table 1 of 1 on page 199 of 231”,Name: “Table 1 of 1 on page 199 of 231”,Name: “Table 1 of 1 on page 199 of 231”,Name: “Table 1 of 1 on page 199 of 231”,Name: “Table 1 of 1 on page 199 of 231”,Name: “Table 1 of 1 on page 199 of 231”,Name: “Table 1 of 1 on page 199 of 231”,Name: “Table 1 of 1 on page 199 of 231”,Name: “Table 1 of 1 on page 199 of 231”,Name: “Table 1 of 1 on page 199 of 231”,Name: “Table 1 of 1 on page 199 of 231”
Table: 188,Table: 188,Table: 188,Table: 188,Table: 188,Table: 188,Table: 188,Table: 188,Table: 188,Table: 188,Table: 188
,,,,,,,,,,
,FLEET MANAGEMENT FUND,FLEET MANAGEMENT FUND,FLEET MANAGEMENT FUND,FLEET MANAGEMENT FUND,- EXPENSES,- EXPENSES,- EXPENSES,,,
Expense Summary,,,,,,,,,,
,,,,,,,,,$,%
,,,,,FY 2011,,FY 2012,,Change,Change
,,FY 2009,FY 2010,Revised,Revised,Adopted,Adopted,From 2011,From 2011,From 2011
,,Actual,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,"278,309","$ 228,680",$,"229,067",$,"224,196",$,"(4,871)",-2.1%
Operating Expenses,,"380,394","406,725",,"401,788",,"402,749",,961,0.2%
Transfer to General Fund,,-,-,,"31,200",,-,,"(31,200)",-100.0%
Capital Outlay,,"6,274","3,384",,"5,314",,"5,799",,485,9.1%
Totals,$,"664,977","$ 638,789",$,"667,369",$,"632,744",$,"(34,625)",-5.2%
Personnel Summary,,,,,,,,,,
,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,
,,,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,
Fleet Management Supervisor,,,1,,1,,1,,1,
Chief Equipment Mechanic,,,1,,1,,1,,1,
Equipment Mechanic,,,2,,1,,1,,1,
Secretary (FTE),,,0.50,,0.50,,0.50,,0.50,
Totals,,,4.50,,3.50,,3.50,,3.50,
Goals and Objectives,,,,,,,,,,
"* Maintain a safe, serviceable fleet of approximately 262 vehicles and equipment at the lowest possible cost","* Maintain a safe, serviceable fleet of approximately 262 vehicles and equipment at the lowest possible cost","* Maintain a safe, serviceable fleet of approximately 262 vehicles and equipment at the lowest possible cost","* Maintain a safe, serviceable fleet of approximately 262 vehicles and equipment at the lowest possible cost","* Maintain a safe, serviceable fleet of approximately 262 vehicles and equipment at the lowest possible cost","* Maintain a safe, serviceable fleet of approximately 262 vehicles and equipment at the lowest possible cost","* Maintain a safe, serviceable fleet of approximately 262 vehicles and equipment at the lowest possible cost","* Maintain a safe, serviceable fleet of approximately 262 vehicles and equipment at the lowest possible cost","* Maintain a safe, serviceable fleet of approximately 262 vehicles and equipment at the lowest possible cost","* Maintain a safe, serviceable fleet of approximately 262 vehicles and equipment at the lowest possible cost","* Maintain a safe, serviceable fleet of approximately 262 vehicles and equipment at the lowest possible cost"
and downtime to the individual departments.,and downtime to the individual departments.,and downtime to the individual departments.,,,,,,,,
* Provide vehicle users with safe and dependable vehicles.,* Provide vehicle users with safe and dependable vehicles.,* Provide vehicle users with safe and dependable vehicles.,* Provide vehicle users with safe and dependable vehicles.,,,,,,,
* Purchase vehicle and equipment parts and components from the most cost effective supplier.,* Purchase vehicle and equipment parts and components from the most cost effective supplier.,* Purchase vehicle and equipment parts and components from the most cost effective supplier.,* Purchase vehicle and equipment parts and components from the most cost effective supplier.,* Purchase vehicle and equipment parts and components from the most cost effective supplier.,* Purchase vehicle and equipment parts and components from the most cost effective supplier.,* Purchase vehicle and equipment parts and components from the most cost effective supplier.,* Purchase vehicle and equipment parts and components from the most cost effective supplier.,* Purchase vehicle and equipment parts and components from the most cost effective supplier.,* Purchase vehicle and equipment parts and components from the most cost effective supplier.,
* Perform as many repairs in-house as economically feasible.,* Perform as many repairs in-house as economically feasible.,* Perform as many repairs in-house as economically feasible.,* Perform as many repairs in-house as economically feasible.,* Perform as many repairs in-house as economically feasible.,,,,,,
