Name: “Table 1 of 1 on page 118 of 231”,Name: “Table 1 of 1 on page 118 of 231”,Name: “Table 1 of 1 on page 118 of 231”,Name: “Table 1 of 1 on page 118 of 231”,Name: “Table 1 of 1 on page 118 of 231”,Name: “Table 1 of 1 on page 118 of 231”,Name: “Table 1 of 1 on page 118 of 231”,Name: “Table 1 of 1 on page 118 of 231”,Name: “Table 1 of 1 on page 118 of 231”,Name: “Table 1 of 1 on page 118 of 231”,Name: “Table 1 of 1 on page 118 of 231”,Name: “Table 1 of 1 on page 118 of 231”
Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115
,,,,,,,,,,,
,,,,PLANNING,PLANNING,PLANNING,,,,,
Expenditures Summary,,,,,,,,,,,
,,,,,,,,,,$,%
,,,,,FY 2011,FY 2011,FY 2012,FY 2012,Change,Change,Change
,,FY 2009,,FY 2010,Revised,Revised,Adopted,Adopted,From 2011,From 2011,From 2011
,,Actual,,Actual,,Budget,,Budget,,Budget,Budget
Personal Services,$,"281,480",$,"295,118",$,"289,508",$,"267,197",$,"(22,311)",-7.7%
Operating Expenses,,"48,135",,"24,697",,"43,430",,"37,288",,"(6,142)",-14.1%
Capital Outlay,,"25,625",,886,,-,,-,,-,n/a
Totals,$,"355,240",$,"320,701",$,"332,938",$,"304,485",$,"(28,453)",-8.5%
Personnel Summary,,,,,,,,,,,
,,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,
,,,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,Authorized,
Coordinator of Community Development,Coordinator of Community Development,Coordinator of Community Development,,1,,1,,1,,1,
Principal Planner,,,,1,,1,,1,,1,
Civil Engineer l,,,,1,,0,,0,,0,
Environmental Compliance Officer,Environmental Compliance Officer,Environmental Compliance Officer,,1,,1,,1,,1,
Administrative Secretary,,,,1,,1,,1,,1,
Part Time (FTE),,,,0.45,,0.45,,0.35,,0,
Totals,,,,5.45,,4.45,,4.35,,4,
Goals and Objectives,,,,,,,,,,,
"* Assist the EDA, City Manager, and City Council in promoting economic growth.","* Assist the EDA, City Manager, and City Council in promoting economic growth.","* Assist the EDA, City Manager, and City Council in promoting economic growth.","* Assist the EDA, City Manager, and City Council in promoting economic growth.","* Assist the EDA, City Manager, and City Council in promoting economic growth.","* Assist the EDA, City Manager, and City Council in promoting economic growth.","* Assist the EDA, City Manager, and City Council in promoting economic growth.","* Assist the EDA, City Manager, and City Council in promoting economic growth.","* Assist the EDA, City Manager, and City Council in promoting economic growth.",,,
* Continue to lead the Development Review Committee in processing development plans for adherence of,* Continue to lead the Development Review Committee in processing development plans for adherence of,* Continue to lead the Development Review Committee in processing development plans for adherence of,* Continue to lead the Development Review Committee in processing development plans for adherence of,* Continue to lead the Development Review Committee in processing development plans for adherence of,* Continue to lead the Development Review Committee in processing development plans for adherence of,* Continue to lead the Development Review Committee in processing development plans for adherence of,* Continue to lead the Development Review Committee in processing development plans for adherence of,* Continue to lead the Development Review Committee in processing development plans for adherence of,* Continue to lead the Development Review Committee in processing development plans for adherence of,* Continue to lead the Development Review Committee in processing development plans for adherence of,* Continue to lead the Development Review Committee in processing development plans for adherence of
regulations.,,,,,,,,,,,
