Name: “Table 1 of 1 on page 231 of 231”,Name: “Table 1 of 1 on page 231 of 231”,Name: “Table 1 of 1 on page 231 of 231”
Table: 219,Table: 219,Table: 219
,,
,FREQUENTLY USED ACRONYMS AND ABBREVIATIONS,FREQUENTLY USED ACRONYMS AND ABBREVIATIONS
VPA,-,Virginia Port Authority
VPDES -,Virginia Pollutant Discharge Elimination System,Virginia Pollutant Discharge Elimination System
VPPSA,-,Virginia Peninsulas Public Service Authority
VPSA,-,Virginia Public Schools Authority
VPSU,-,Virginia Peninsula Swimming Union
VRA,-,Virginia Resources Authority
VRS,-,Virginia Retirement System
YMCA,-,Young Men’s Christian Association
,,G-7
