Name: “Table 1 of 1 on page 48 of 231”,Name: “Table 1 of 1 on page 48 of 231”,Name: “Table 1 of 1 on page 48 of 231”,Name: “Table 1 of 1 on page 48 of 231”,Name: “Table 1 of 1 on page 48 of 231”,Name: “Table 1 of 1 on page 48 of 231”,Name: “Table 1 of 1 on page 48 of 231”,Name: “Table 1 of 1 on page 48 of 231”,Name: “Table 1 of 1 on page 48 of 231”,Name: “Table 1 of 1 on page 48 of 231”
Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46
,,,,,,,,,
,,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,GENERAL FUND REVENUE SUMMARY,,,,
General Fund Revenues Summary,General Fund Revenues Summary,,,,,,,,
,,,,,,,,$,%
,,,,FY 2011,FY 2011,FY 2012,,Change,Change
,,FY 2009,FY 2010,Revised,Estimated,Adopted,From 2011,From 2011,From 2011
Account Title,Account Title,Actual,Actual,Budget,Budget,Budget,,Budget,Budget
LOCAL REVENUE:,,,,,,,,,
GENERAL PROPERTY TAXES,GENERAL PROPERTY TAXES,,,,,,,,
Real Estate-Current Tax,Real Estate-Current Tax,"$ 13,345,370","$ 13,411,379","$ 13,487,930","$ 13,487,930","$ 13,348,000",$,"(139,930)",-1.0%
Delinquent Real Estate Taxes,Delinquent Real Estate Taxes,"106,283","100,043","90,000","90,000","90,000",,-,0.0%
Public Service Corp.,,"109,197","137,777","140,000","140,000","138,000",,"(2,000)",-1.4%
Personal Property-Current Tax,Personal Property-Current Tax,"2,238,132","2,203,586","2,030,000","2,030,000","2,250,000",,"220,000",10.8%
Delinquent Personal,Property Taxes,"97,422","47,619","40,000","40,000","40,000",,-,0.0%
Penalties and Interest,Penalties and Interest,"138,018","123,433","109,000","123,170","157,000",,"48,000",44.0%
TOTAL GENERAL,PROPERTY TAXES,"16,034,422","16,023,837","15,896,930","15,911,100","16,023,000",,"126,070",0.8%
OTHER LOCAL TAXES,OTHER LOCAL TAXES,,,,,,,,
Local Sales Tax,,"490,342","475,946","490,000","490,000","502,000",,"12,000",2.4%
Communications Sales & Use Tax,Communications Sales & Use Tax,"439,558","425,432","400,500","425,500","420,000",,"19,500",4.9%
Meals Tax,,"541,727","511,639","520,000","520,000","510,000",,"(10,000)",-1.9%
Consumer Utility Tax,,"285,776","276,745","275,000","275,000","280,000",,"5,000",1.8%
Consumption Tax,,"38,931","41,937","39,500","39,500","41,500",,"2,000",5.1%
Business License Tax,Business License Tax,"433,721","400,260","400,000","400,000","400,000",,-,0.0%
Cigarette Tax,,"60,372","68,192","70,000","70,000","60,000",,"(10,000)",-14.3%
Other Local Taxes,,"247,127","251,781","266,000","234,500","264,000",,"(2,000)",-0.8%
TOTAL OTHER LOCAL TAXES,TOTAL OTHER LOCAL TAXES,"2,537,554","2,451,932","2,461,000","2,454,500","2,477,500",,"16,500",0.7%
"TOTAL PERMITS, LICENSES & FEES","TOTAL PERMITS, LICENSES & FEES","83,775","70,947","75,400","78,039","72,400",,"(3,000)",-4.0%
TOTAL FINES & FORFEITURES,TOTAL FINES & FORFEITURES,"46,859","54,836","44,100","48,510","53,100",,"9,000",20.4%
USE OF MONEY & PROPERTY,USE OF MONEY & PROPERTY,,,,,,,,
Interest on Investments,Interest on Investments,"56,004","14,008","37,259","37,259","32,733",,"(4,526)",-12.1%
Rental of Property,,"123,667","142,130","135,300","135,300","163,800",,"28,500",21.1%
TOTAL USE OF MONEY & PROPERTY,TOTAL USE OF MONEY & PROPERTY,"179,671","156,138","172,559","172,559","196,533",,"23,974",13.9%
TOTAL CHARGES FOR SERVICES,TOTAL CHARGES FOR SERVICES,"55,909","217,372","296,800","296,800","298,800",,"2,000",0.7%
TOTAL MISCELLANEOUS REVENUE,TOTAL MISCELLANEOUS REVENUE,"57,742","60,625","75,500","75,500","66,000",,"(9,500)",-12.6%
TOTAL LOCAL REVENUE,TOTAL LOCAL REVENUE,"$ 18,995,932","$ 19,035,687","$ 19,022,289","$ 19,037,008","$ 19,187,333",$,"165,044",0.9%
,,,,12,,,,,
