Name: “Table 1 of 1 on page 137 of 231”,Name: “Table 1 of 1 on page 137 of 231”,Name: “Table 1 of 1 on page 137 of 231”,Name: “Table 1 of 1 on page 137 of 231”,Name: “Table 1 of 1 on page 137 of 231”,Name: “Table 1 of 1 on page 137 of 231”,Name: “Table 1 of 1 on page 137 of 231”,Name: “Table 1 of 1 on page 137 of 231”,Name: “Table 1 of 1 on page 137 of 231”,Name: “Table 1 of 1 on page 137 of 231”,Name: “Table 1 of 1 on page 137 of 231”,Name: “Table 1 of 1 on page 137 of 231”,Name: “Table 1 of 1 on page 137 of 231”,Name: “Table 1 of 1 on page 137 of 231”
Table: 133,Table: 133,Table: 133,Table: 133,Table: 133,Table: 133,Table: 133,Table: 133,Table: 133,Table: 133,Table: 133,Table: 133,Table: 133,Table: 133
,,,,,,,,,,,,,
,,,,DEBT SERVICE FUND - REVENUE,DEBT SERVICE FUND - REVENUE,DEBT SERVICE FUND - REVENUE,DEBT SERVICE FUND - REVENUE,DEBT SERVICE FUND - REVENUE,,,,,
Debt Service Revenue,,,,,,,,,,,,,
,,,,,,,,,,,,$,%
,,,,,,FY 2011,,FY 2011,,FY 2012,,Change,Change
,,FY 2009,,FY 2010,,Revised,,Estimated,,Adopted,From 2011,From 2011,From 2011
Account Title,,Actual,,Actual,,Budget,,Revenue,,Revenue,,Budget,Budget
Transfer from General Fund,$,"2,548,119",$,"2,410,984",$,"2,042,842",$,"2,042,842",$,"2,052,246",$,"9,404",0.5%
Issuance of Debt,,"4,812,237",,"15,832,479",,"7,445,472",,"7,445,472",,-,"$ (7,445,472)","$ (7,445,472)",-100.0%
Use of Reserve,,-,,"148,130",,-,,-,,-,,n/a,n/a
TOTAL TRANSFERS IN,$,"7,360,356","$ 18,391,593","$ 18,391,593",$,"9,488,314",$,"9,488,314",$,"2,052,246","$ (7,436,068)","$ (7,436,068)",-78.4%
Revenue Explanations,,,,,,,,,,,,,
Transfers:,The Debt Service Fund is financed exclusively from transfers made by other funds.,The Debt Service Fund is financed exclusively from transfers made by other funds.,The Debt Service Fund is financed exclusively from transfers made by other funds.,The Debt Service Fund is financed exclusively from transfers made by other funds.,The Debt Service Fund is financed exclusively from transfers made by other funds.,The Debt Service Fund is financed exclusively from transfers made by other funds.,The Debt Service Fund is financed exclusively from transfers made by other funds.,The Debt Service Fund is financed exclusively from transfers made by other funds.,Usually the transfer of debt comes,Usually the transfer of debt comes,Usually the transfer of debt comes,Usually the transfer of debt comes,Usually the transfer of debt comes
from the General Fund.,,,,,,,,,,,,,
Issuance of Debt:,"In FY 2011, the City refinanced approximately $7.5 million School and City outstanding debt.","In FY 2011, the City refinanced approximately $7.5 million School and City outstanding debt.","In FY 2011, the City refinanced approximately $7.5 million School and City outstanding debt.","In FY 2011, the City refinanced approximately $7.5 million School and City outstanding debt.","In FY 2011, the City refinanced approximately $7.5 million School and City outstanding debt.","In FY 2011, the City refinanced approximately $7.5 million School and City outstanding debt.","In FY 2011, the City refinanced approximately $7.5 million School and City outstanding debt.","In FY 2011, the City refinanced approximately $7.5 million School and City outstanding debt.","In FY 2011, the City refinanced approximately $7.5 million School and City outstanding debt.","In FY 2011, the City refinanced approximately $7.5 million School and City outstanding debt.","In FY 2010, the","In FY 2010, the","In FY 2010, the"
City refunded $15.4 million in School and City outstanding debt.,City refunded $15.4 million in School and City outstanding debt.,City refunded $15.4 million in School and City outstanding debt.,City refunded $15.4 million in School and City outstanding debt.,City refunded $15.4 million in School and City outstanding debt.,City refunded $15.4 million in School and City outstanding debt.,"Also, in FY 2009 the City refinanced and restructured approximately","Also, in FY 2009 the City refinanced and restructured approximately","Also, in FY 2009 the City refinanced and restructured approximately","Also, in FY 2009 the City refinanced and restructured approximately","Also, in FY 2009 the City refinanced and restructured approximately","Also, in FY 2009 the City refinanced and restructured approximately","Also, in FY 2009 the City refinanced and restructured approximately","Also, in FY 2009 the City refinanced and restructured approximately"
$4.8 million in debt.,,,,,,,,,,,,,
Use of Reserve:,"In FY 2006, the City established a capital reserve to set aside funds for future debt service in the amount of","In FY 2006, the City established a capital reserve to set aside funds for future debt service in the amount of","In FY 2006, the City established a capital reserve to set aside funds for future debt service in the amount of","In FY 2006, the City established a capital reserve to set aside funds for future debt service in the amount of","In FY 2006, the City established a capital reserve to set aside funds for future debt service in the amount of","In FY 2006, the City established a capital reserve to set aside funds for future debt service in the amount of","In FY 2006, the City established a capital reserve to set aside funds for future debt service in the amount of","In FY 2006, the City established a capital reserve to set aside funds for future debt service in the amount of","In FY 2006, the City established a capital reserve to set aside funds for future debt service in the amount of","In FY 2006, the City established a capital reserve to set aside funds for future debt service in the amount of","In FY 2006, the City established a capital reserve to set aside funds for future debt service in the amount of","In FY 2006, the City established a capital reserve to set aside funds for future debt service in the amount of",
