Name: “Table 1 of 1 on page 133 of 231”,Name: “Table 1 of 1 on page 133 of 231”,Name: “Table 1 of 1 on page 133 of 231”,Name: “Table 1 of 1 on page 133 of 231”,Name: “Table 1 of 1 on page 133 of 231”,Name: “Table 1 of 1 on page 133 of 231”
Table: 130,Table: 130,Table: 130,Table: 130,Table: 130,Table: 130
,,,,,
,TRANSFER TO OTHER FUNDS,TRANSFER TO OTHER FUNDS,TRANSFER TO OTHER FUNDS,,
Major Departmental Functions,,,,,
* Account for all transfers from the General Fund to other funds of the City.,* Account for all transfers from the General Fund to other funds of the City.,* Account for all transfers from the General Fund to other funds of the City.,* Account for all transfers from the General Fund to other funds of the City.,,
,,,FY 2011,,FY 2012
,FY 2009,FY 2010,Revised,,Adopted
Budget Detail,Actual,Actual,Budget,,Budget
Transfer to Debt Service,"$ 2,548,119","$ 2,410,984","$ 2,042,842",$,"2,052,246"
Transfer to Capital Projects,-,"46,751",-,,"50,000"
Transfer to Special Revenue Fund,"5,000",-,-,,-
Transfer to Solid Waste,-,"45,000",-,,"72,100"
Transfer to Utilities Fund,-,-,-,,-
Transfer to Parks & Recreation,"100,000","46,000","80,800",,"79,200"
Transfer to Economic Development Authority,"51,250","40,000",-,,"12,000"
Totals,"$ 2,704,369","$ 2,588,735","$ 2,123,642",$,"2,265,546"
Significant Budget Items,,,,,
"* The transfer to Debt Service of $2,052,246 includes refinancing of debt in FY 2011 for savings.","* The transfer to Debt Service of $2,052,246 includes refinancing of debt in FY 2011 for savings.","* The transfer to Debt Service of $2,052,246 includes refinancing of debt in FY 2011 for savings.","* The transfer to Debt Service of $2,052,246 includes refinancing of debt in FY 2011 for savings.","* The transfer to Debt Service of $2,052,246 includes refinancing of debt in FY 2011 for savings.","* The transfer to Debt Service of $2,052,246 includes refinancing of debt in FY 2011 for savings."
"* The transfer to Capital Projects of $50,000 is for initial funding of TMDL projects.","* The transfer to Capital Projects of $50,000 is for initial funding of TMDL projects.","* The transfer to Capital Projects of $50,000 is for initial funding of TMDL projects.","* The transfer to Capital Projects of $50,000 is for initial funding of TMDL projects.",,
* Transfer to Solid Waste to supplement operational costs.,* Transfer to Solid Waste to supplement operational costs.,* Transfer to Solid Waste to supplement operational costs.,,,
"* The transfer to Parks and Recreation includes $79,200 to supplement operational costs.","* The transfer to Parks and Recreation includes $79,200 to supplement operational costs.","* The transfer to Parks and Recreation includes $79,200 to supplement operational costs.","* The transfer to Parks and Recreation includes $79,200 to supplement operational costs.","* The transfer to Parks and Recreation includes $79,200 to supplement operational costs.","* The transfer to Parks and Recreation includes $79,200 to supplement operational costs."
"* Transfer of $12,000 to Economic Development Authority to help spur development in the City.","* Transfer of $12,000 to Economic Development Authority to help spur development in the City.","* Transfer of $12,000 to Economic Development Authority to help spur development in the City.","* Transfer of $12,000 to Economic Development Authority to help spur development in the City.","* Transfer of $12,000 to Economic Development Authority to help spur development in the City.","* Transfer of $12,000 to Economic Development Authority to help spur development in the City."
,97,,,,
