Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”,Name: “Table 1 of 1 on page 60 of 78”
Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60,Table: 60
,,,,,,,
"City of Chesapeake, Virginia",,,,,,,
FY 2012-13 Operating Budget,,,,,,,
"PARKS & RECREATION (Revenues formerly in Funds 100, 540 and 541)","PARKS & RECREATION (Revenues formerly in Funds 100, 540 and 541)","PARKS & RECREATION (Revenues formerly in Funds 100, 540 and 541)",,,,FUND 213 REVENUES,FUND 213 REVENUES
,,FY 2010-11,,FY 2011-12,,FY 2012-13,Change From
Resource Detail,,Actual,,Budget,,Estimated,Prior Year
Recovered Costs,$,"34,555",$,0,$,0,0.00%
Parks & Recreation Fund,$,"1,454,981",$,"1,370,620",$,"1,455,490",6.19%
FY 2012-13 Operating Budget,,93,,,,"As Amended June 12, 2012","As Amended June 12, 2012"
