Name: “Table 1 of 1 on page 74 of 77”,Name: “Table 1 of 1 on page 74 of 77”,Name: “Table 1 of 1 on page 74 of 77”,Name: “Table 1 of 1 on page 74 of 77”,Name: “Table 1 of 1 on page 74 of 77”,Name: “Table 1 of 1 on page 74 of 77”,Name: “Table 1 of 1 on page 74 of 77”,Name: “Table 1 of 1 on page 74 of 77”,Name: “Table 1 of 1 on page 74 of 77”,Name: “Table 1 of 1 on page 74 of 77”,Name: “Table 1 of 1 on page 74 of 77”
Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74
,,,,,,,,,,
,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,2003/2004 BUDGET,2003/2004 BUDGET,2003/2004 BUDGET,,,,,
STATE TECHNOLOGY GRANT 1.0.90.9.68305,STATE TECHNOLOGY GRANT 1.0.90.9.68305,,,,,,,,,PAGE 61
CODE,BUDGET FUNCTION,,2001/2002,,2002/2003,,2003/2004,,+INCREASE,
,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(-DECREASE),%
3000,PURCH SERV/INTERNET ACCESS,$,-,$,"9,898",$,"9,898",$,-,0.0%
3002,CARRY-OVER INTERNET ACCESS,$,"9,898",$,-,$,-,$,-,0.0%
6000,TECH SUPPLIES/OTHER USE FUNDS,$,-,$,10,$,10,$,-,0.0%
6002,CARRY-OVER OTHER USE FUNDS,$,-,$,-,$,-,$,-,0.0%
6040,TECH SOFTWARE/INSTRUCT/REMED,$,-,$,"8,819",$,"8,819",$,-,0.0%
6042,TECH.SOFTWARE-CARRY -OVER,$,"1,524",$,-,$,-,$,-,0.0%
6050,PROFESSIONAL DEVELOPMENT,$,-,$,"7,700",$,"7,700",$,-,0.0%
6052,PROF. DEVELOP. CARRYOVER,$,"7,320",$,-,$,-,$,-,0.0%
6053,REQUIRED LOCAL MATCH,$,"17,580",$,"9,898",$,,,-,0.0%
6054,LOCAL MATCH CARRYOVER,$,"2,390",$,-,$,( ··~],( ··~],-,0.0%
8300,HARDWARE,$,-,$,"23,100",$,"23,100",,-,0.0%
8302,HARDWARE-CARRY-OVER,$,"31,604",$,-,$,,,-,0.0%
,,,,,,,c25.~75,,,
8400,LAN CAPABILITY,$,901,$,"125,375",$,,$,-,0.0%
8402,LAN CAPABILITY -CARRY-OVER,$,"10,929",$,-,$,-,$,-,0.0%
,TOTAL,$,"82,147",$,"184,800",$,"184,800",$,-,0.0%
,BUDGET 2003 2004 final as of 6-1 7-03.xls,,,,,,,,,
