Name: “Table 1 of 1 on page 70 of 77”,Name: “Table 1 of 1 on page 70 of 77”,Name: “Table 1 of 1 on page 70 of 77”,Name: “Table 1 of 1 on page 70 of 77”,Name: “Table 1 of 1 on page 70 of 77”,Name: “Table 1 of 1 on page 70 of 77”,Name: “Table 1 of 1 on page 70 of 77”,Name: “Table 1 of 1 on page 70 of 77”,Name: “Table 1 of 1 on page 70 of 77”,Name: “Table 1 of 1 on page 70 of 77”,Name: “Table 1 of 1 on page 70 of 77”,Name: “Table 1 of 1 on page 70 of 77”
Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70,Table: 70
,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,2003/2004 BUDGET,2003/2004 BUDGET,2003/2004 BUDGET,,,,,
CHAPTER Vl-8,-,SPECIAL EDUCATION,1.3.20.2.611 00 .....,,,,,,,,PAGE 57
CODE,BUDGET FUNCTION,,,2001/2002,,2002/2003,,2003/2004,,+INCREASE,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),%
1120,INSTRUCTIONAL SALARIES,,$,"148,630",$,"141,226",$,"141 ,226",$,-,0.0%
1121,SALARIES -CARRYOVER,,$,"46,076",$,-,$,-,$,-,0.0%
2100,FICA BENEFITS,,$,"15,927",$,"10,804",$,"10,804",$,-,0.0%
2210,VRS BENEFITS- 9.44%,,$,"15,071",$,"14,123",$,"14,688",$,565,4.0%
2300,HEALTH BENEFITS - 23.38%,,$,"11,027",$,"8,114",$,"10,954",$,"2,840",35.0%
2400,GLI BENEFITS,,$,756,$,-,$,-,$,-,0.0%
3000,PURCHASE SERVICES,,$,"58,528",$,"49,000",$,"49,000",$,-,0.0%
3001,PURCHASE SERV- CARRYOVER,PURCHASE SERV- CARRYOVER,$,-,$,-,$,-,$,-,0.0%
3020,SLIVER GRANT,,$,"11 ,885",$,-,$,-,$,-,0.0%
3021,SLIVER GRANT - CARRYOVER,SLIVER GRANT - CARRYOVER,$,"2,905",$,-,$,-,$,-,0.0%
5000,SLIVER GRANT - OTHER CHARGES,SLIVER GRANT - OTHER CHARGES,$,"1,000",$,-,$,-,$,-,0.0%
5001,SLIVER GRANT- OTHER- C/0,,$,317,$,-,$,-,$,-,0.0%
5800,VI-B MISCELLANEOUS,,$,-,$,146,$,146,$,-,0.0%
6000,MATERIALS I SUPPLIES,,$,290,$,-,$,-,$,-,0.0%
6001,MATERIALS- CARRYOVER,,$,"2,533",$,-,$,-,$,,0.0%
6005,SLIVER GRANT SUPPLIES,,$,"1,200",$,-,$,-,$,-,0.0%
6006,SLIVER GRANT SUPPLIES - C/0,SLIVER GRANT SUPPLIES - C/0,$,"1,519",$,-,$,-,$,-,0.0%
8000,CAPITAL OUTLAY,,$,-,$,-,$,-,$,-,0.0%
8001,CAPITAL OUTLAY-CARRYOVER,CAPITAL OUTLAY-CARRYOVER,$,-,$,-,$,-,$,-,0.0%
8200,ASSISTIVE TECHNOLOGY,,$,"1,500",$,-,$,-,$,-,0.0%
9000,SLIVER- PARENTAL INVOLVEMNT,SLIVER- PARENTAL INVOLVEMNT,$,250,$,-,$,-,$,-,0.0%
9001,SLIVER- PARENTAL I NV.- C/0,,$,140,$,-,$,-,$,-,0.0%
,,TOTAL,$,"319,553",$,"223,412",$,"226,817/",$,"3,405",1.5%
BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,,,,,,,,,
