Name: “Table 1 of 1 on page 28 of 77”,Name: “Table 1 of 1 on page 28 of 77”,Name: “Table 1 of 1 on page 28 of 77”,Name: “Table 1 of 1 on page 28 of 77”,Name: “Table 1 of 1 on page 28 of 77”,Name: “Table 1 of 1 on page 28 of 77”,Name: “Table 1 of 1 on page 28 of 77”,Name: “Table 1 of 1 on page 28 of 77”,Name: “Table 1 of 1 on page 28 of 77”,Name: “Table 1 of 1 on page 28 of 77”,Name: “Table 1 of 1 on page 28 of 77”,Name: “Table 1 of 1 on page 28 of 77”,Name: “Table 1 of 1 on page 28 of 77”
Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28
,,,,,,,,,,,,
,,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,2003/2004 BUDGET,2003/2004 BUDGET,2003/2004 BUDGET,,,,,
ELEMENTARY SCHOOL,ELEMENTARY SCHOOL,•,INSTRUCTION,1.0.22.1.611 00 •..,,,,,,,,PAGE15
CODE,BUDGET FUNCTION,BUDGET FUNCTION,BUDGET FUNCTION,,2001/2002,,2002/2003,,2003/2004,,+INCREASE,
,,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),%
1120,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,$,"976,044",$,"1,093,500",$,"1 '1 78,227",$,"84,727",7.7%
1140,AIDES SALARIES,,,$,"37,565",$,"36,550",$,"30,500",$,"(6,050)",-16.6%
1520,SUBSTITUTE SALARIES,SUBSTITUTE SALARIES,SUBSTITUTE SALARIES,$,"31,048",$,"25,045",$,"35,045",$,"10,000",39.9%
2100,FICA BENEFITS,,,$,"78,413",$,"86,070",$,"95,149",$,"9,079",10.5%
2210,VRS BENEFITS - 9.44%,VRS BENEFITS - 9.44%,VRS BENEFITS - 9.44%,$,"86,782",$,"110,005",$,"114,405",$,"4,400",4.0%
2300,HEALTH BENEFITS - 23.38%,HEALTH BENEFITS - 23.38%,HEALTH BENEFITS - 23.38%,$,"55,968",$,"66,314",$,"71 ,593",$,"5,279",8.0%
2400,GLI BENEFITS,,,$,"4,645",$,-,$,-,$,-,0.0%
2800,EARLY RETIREMENT PAYBACK,EARLY RETIREMENT PAYBACK,EARLY RETIREMENT PAYBACK,$,.,$,-,$,-,$,.,0.0%
3000,OTHER INSTRUCTIONAL COST,OTHER INSTRUCTIONAL COST,OTHER INSTRUCTIONAL COST,$,"3,500",$,"7,110",$,"7,110",$,-,0.0%
3001,TITLE II MATH I SCIENCE,TITLE II MATH I SCIENCE,TITLE II MATH I SCIENCE,$,479,$,"3,279",$,-,$,"(3,279)",-100.0%
5500,TRAVEL,,,$,"2,020",$,"2,170",$,"2,195",$,25,1.2%
6000,MATERIALS & SUPPLIES,MATERIALS & SUPPLIES,MATERIALS & SUPPLIES,$,"10,435",$,"15,000",!>,~$,~$,.,0.0%
6001,SPANISH CURRICULAR FOR 5th GR.,SPANISH CURRICULAR FOR 5th GR.,SPANISH CURRICULAR FOR 5th GR.,$,-,$,-,$,"1,000",$,"1,000",100.0%
6020,TEXTBOOKS,,,$,"18,406",$,"29,200",$,"27,200",$,"(2,000)",-6.8%
6033,SOL MATERIALS,,,$,"4,058",$,-,$,,$,,0.0%
8200,EQUIPMENT ADDITIONS,EQUIPMENT ADDITIONS,EQUIPMENT ADDITIONS,$,,$,"1,590",$,"1,590",$,-,0.0%
8201,OTHER USE OF FUNDS,OTHER USE OF FUNDS,OTHER USE OF FUNDS,$,710,$,"1,304",$,"1,304",$,-,0.0%
,TOTAL,TOTAL,TOTAL,$,"1,310,071",$,"1,477,137",$,"1,580,318",$,"103,181",7.0%
,4% increase in teacher salaries,4% increase in teacher salaries,4% increase in teacher salaries,,,,,,,,,
,6% increase in paraeducator salaries,6% increase in paraeducator salaries,6% increase in paraeducator salaries,,,,,,,,,
,23.38% increase in health insurance,23.38% increase in health insurance,23.38% increase in health insurance,,,,,,,,,
,Title II Math Science moved to end of budget- page 55 (No Child Left Behind),Title II Math Science moved to end of budget- page 55 (No Child Left Behind),Title II Math Science moved to end of budget- page 55 (No Child Left Behind),Title II Math Science moved to end of budget- page 55 (No Child Left Behind),Title II Math Science moved to end of budget- page 55 (No Child Left Behind),Title II Math Science moved to end of budget- page 55 (No Child Left Behind),Title II Math Science moved to end of budget- page 55 (No Child Left Behind),,,,,
,Mileage rate increased from 24 cents to 32 cents,Mileage rate increased from 24 cents to 32 cents,Mileage rate increased from 24 cents to 32 cents,Mileage rate increased from 24 cents to 32 cents,,,,,,,,
BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,,,,,,,,
