Name: “Table 1 of 1 on page 24 of 77”,Name: “Table 1 of 1 on page 24 of 77”,Name: “Table 1 of 1 on page 24 of 77”,Name: “Table 1 of 1 on page 24 of 77”,Name: “Table 1 of 1 on page 24 of 77”,Name: “Table 1 of 1 on page 24 of 77”,Name: “Table 1 of 1 on page 24 of 77”,Name: “Table 1 of 1 on page 24 of 77”,Name: “Table 1 of 1 on page 24 of 77”,Name: “Table 1 of 1 on page 24 of 77”,Name: “Table 1 of 1 on page 24 of 77”,Name: “Table 1 of 1 on page 24 of 77”
Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24
,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,2003/2004 BUDGET,2003/2004 BUDGET,2003/2004 BUDGET,,,,,
PRIMARY SCHOOL,•,OFFICE OF THE PRINCIPAL,OFFICE OF THE PRINCIPAL,1.0.21.1.61410 ...,,,,,,,PAGE 11
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,2001/2002,,2002/2003,,2003/2004,,+INCREASE,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),•;.
1126,PRINCIPAL SALARY,PRINCIPAL SALARY,$,"55,894",$,"62,400",$,"67 ,000",$,"4,600",7.4%
1127,LEAD TEACH ER SPECIALIST,LEAD TEACH ER SPECIALIST,$,"58,501",$,"60,845",$,"56,939",$,"(3,906)",-6.4%
1140,OFFICE CLERK SALARY,OFFICE CLERK SALARY,$,"14,869",$,"15,895",$,"17,310",$,"1,415",8.9%
1150,CLERICAL SALARY,CLERICAL SALARY,$,"21,870",$,"22,745",$,"23,655",$,910,4.0%
2100,FICA BENEFITS,FICA BENEFITS,$,"11,489",$,"12,400",$,"12,615",$,215,1.7%
2210,VRS BENEFITS- 9.44%,VRS BENEFITS- 9.44%,$,"13,518",$,"16,189",$,"16,837",$,648,4.0%
2300,HEALTH BENEFITS - 23.38%,HEALTH BENEFITS - 23.38%,$,"4,562",$,"2,681",$,"3,308",$,627,23.4%
2400,GLI BENEFITS,,$,875,$,-,,,$,-,0.0%
,,TOTAL,$,"181,577",$,"193,155",$,"197,663",$,"4,508",2.3%
BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,BUDGET 2003 2004 final as of 6-17-03.xls,,,,,,,,,
