Name: “Table 1 of 1 on page 4 of 6”,Name: “Table 1 of 1 on page 4 of 6”,Name: “Table 1 of 1 on page 4 of 6”,Name: “Table 1 of 1 on page 4 of 6”,Name: “Table 1 of 1 on page 4 of 6”,Name: “Table 1 of 1 on page 4 of 6”,Name: “Table 1 of 1 on page 4 of 6”,Name: “Table 1 of 1 on page 4 of 6”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,,,,
,REVENUE HIGHLIGHTS,REVENUE HIGHLIGHTS,REVENUE HIGHLIGHTS,REVENUE HIGHLIGHTS,,,
Performance of the Five Largest Revenue Generators,Performance of the Five Largest Revenue Generators,Performance of the Five Largest Revenue Generators,Performance of the Five Largest Revenue Generators,Performance of the Five Largest Revenue Generators,,,
"Real Estate Tax growth at $3,375,914, a 2.99% increase over FY 2008 (natural growth);","Real Estate Tax growth at $3,375,914, a 2.99% increase over FY 2008 (natural growth);","Real Estate Tax growth at $3,375,914, a 2.99% increase over FY 2008 (natural growth);","Real Estate Tax growth at $3,375,914, a 2.99% increase over FY 2008 (natural growth);","Real Estate Tax growth at $3,375,914, a 2.99% increase over FY 2008 (natural growth);","Real Estate Tax growth at $3,375,914, a 2.99% increase over FY 2008 (natural growth);","Real Estate Tax growth at $3,375,914, a 2.99% increase over FY 2008 (natural growth);","Real Estate Tax growth at $3,375,914, a 2.99% increase over FY 2008 (natural growth);"
"Personal Property Tax growth at $1,850,081, a 5.79% increase over FY 2008;","Personal Property Tax growth at $1,850,081, a 5.79% increase over FY 2008;","Personal Property Tax growth at $1,850,081, a 5.79% increase over FY 2008;","Personal Property Tax growth at $1,850,081, a 5.79% increase over FY 2008;","Personal Property Tax growth at $1,850,081, a 5.79% increase over FY 2008;","Personal Property Tax growth at $1,850,081, a 5.79% increase over FY 2008;","Personal Property Tax growth at $1,850,081, a 5.79% increase over FY 2008;",
"Sales and Use Tax growth at $700,000, a 5.22% increase over FY 2008;","Sales and Use Tax growth at $700,000, a 5.22% increase over FY 2008;","Sales and Use Tax growth at $700,000, a 5.22% increase over FY 2008;","Sales and Use Tax growth at $700,000, a 5.22% increase over FY 2008;","Sales and Use Tax growth at $700,000, a 5.22% increase over FY 2008;","Sales and Use Tax growth at $700,000, a 5.22% increase over FY 2008;","Sales and Use Tax growth at $700,000, a 5.22% increase over FY 2008;",
"Business License Tax growth at $825,679, a 6.87% increase over FY 2008;","Business License Tax growth at $825,679, a 6.87% increase over FY 2008;","Business License Tax growth at $825,679, a 6.87% increase over FY 2008;","Business License Tax growth at $825,679, a 6.87% increase over FY 2008;","Business License Tax growth at $825,679, a 6.87% increase over FY 2008;","Business License Tax growth at $825,679, a 6.87% increase over FY 2008;","Business License Tax growth at $825,679, a 6.87% increase over FY 2008;",
"Restaurant/Meal Tax growth at $200,000, a 1.47% increase over FY 2008.","Restaurant/Meal Tax growth at $200,000, a 1.47% increase over FY 2008.","Restaurant/Meal Tax growth at $200,000, a 1.47% increase over FY 2008.","Restaurant/Meal Tax growth at $200,000, a 1.47% increase over FY 2008.","Restaurant/Meal Tax growth at $200,000, a 1.47% increase over FY 2008.","Restaurant/Meal Tax growth at $200,000, a 1.47% increase over FY 2008.","Restaurant/Meal Tax growth at $200,000, a 1.47% increase over FY 2008.",
,,Council,,Council,,,Percentage
Budget Comparisons,,Adopted,,Approved,,Differences,Increase/
,,FY 2008,,FY 2009,,,(Decrease)
Revenues:,,,,,,,
General Property Taxes,"$154,947,688","$154,947,688","$160,674,411","$160,674,411","$ 5,726,723","$ 5,726,723",3.70%
