Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”,Name: “Table 1 of 1 on page 24 of 166”
Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24
,,,,,,,,,,,,,,,,,,
,,,,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,County Administrator's Budget Message,,,,,
Jamestown,Jamestown,Jamestown,Marina).,Marina).,No,funds,are,included,in,this,budget,except,for,health,health,and,safety,safety
improvements.,improvements.,improvements.,improvements.,,,,,,,,,,,,,,,
"The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools.","The six-year Capital Improvement Plan (CIP) focuses on facility needs, including Schools."
The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle,The CIP includes funding to implement a proposal to temporarily use James Blair Middle
"School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and","School as the location of a consolidated School central office, the Academy for Life and"
Learning (ALL) program and Student Services.,Learning (ALL) program and Student Services.,Learning (ALL) program and Student Services.,Learning (ALL) program and Student Services.,Learning (ALL) program and Student Services.,Learning (ALL) program and Student Services.,Learning (ALL) program and Student Services.,Learning (ALL) program and Student Services.,Learning (ALL) program and Student Services.,Each of these functions is currently housed in,Each of these functions is currently housed in,Each of these functions is currently housed in,Each of these functions is currently housed in,Each of these functions is currently housed in,Each of these functions is currently housed in,Each of these functions is currently housed in,Each of these functions is currently housed in,Each of these functions is currently housed in,Each of these functions is currently housed in
inadequate leased space.,inadequate leased space.,inadequate leased space.,inadequate leased space.,inadequate leased space.,,"When additional grade middle school classroom space is needed,","When additional grade middle school classroom space is needed,","When additional grade middle school classroom space is needed,","When additional grade middle school classroom space is needed,","When additional grade middle school classroom space is needed,","When additional grade middle school classroom space is needed,","When additional grade middle school classroom space is needed,","When additional grade middle school classroom space is needed,","When additional grade middle school classroom space is needed,","When additional grade middle school classroom space is needed,","When additional grade middle school classroom space is needed,","When additional grade middle school classroom space is needed,","When additional grade middle school classroom space is needed,"
James Blair will retain the ability to return to full-service.,James Blair will retain the ability to return to full-service.,James Blair will retain the ability to return to full-service.,James Blair will retain the ability to return to full-service.,James Blair will retain the ability to return to full-service.,James Blair will retain the ability to return to full-service.,James Blair will retain the ability to return to full-service.,James Blair will retain the ability to return to full-service.,James Blair will retain the ability to return to full-service.,James Blair will retain the ability to return to full-service.,James Blair will retain the ability to return to full-service.,,,,,,,,
Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a,Fire administrative and training functions will leave leased space and be consolidated in a
renovated Law Enforcement Center (LEC).,renovated Law Enforcement Center (LEC).,renovated Law Enforcement Center (LEC).,renovated Law Enforcement Center (LEC).,renovated Law Enforcement Center (LEC).,renovated Law Enforcement Center (LEC).,renovated Law Enforcement Center (LEC).,renovated Law Enforcement Center (LEC).,renovated Law Enforcement Center (LEC).,The LEC will become vacant when the Police,The LEC will become vacant when the Police,The LEC will become vacant when the Police,The LEC will become vacant when the Police,The LEC will become vacant when the Police,The LEC will become vacant when the Police,The LEC will become vacant when the Police,The LEC will become vacant when the Police,The LEC will become vacant when the Police,The LEC will become vacant when the Police
Department moves to a new Police Building.,Department moves to a new Police Building.,Department moves to a new Police Building.,Department moves to a new Police Building.,Department moves to a new Police Building.,Department moves to a new Police Building.,Department moves to a new Police Building.,Department moves to a new Police Building.,Department moves to a new Police Building.,,,,,,,,,,
