Name: “Table 1 of 1 on page 136 of 166”,Name: “Table 1 of 1 on page 136 of 166”,Name: “Table 1 of 1 on page 136 of 166”,Name: “Table 1 of 1 on page 136 of 166”,Name: “Table 1 of 1 on page 136 of 166”,Name: “Table 1 of 1 on page 136 of 166”,Name: “Table 1 of 1 on page 136 of 166”,Name: “Table 1 of 1 on page 136 of 166”
Table: 136,Table: 136,Table: 136,Table: 136,Table: 136,Table: 136,Table: 136,Table: 136
,,,,,,,
,Community Development Fund,Community Development Fund,Community Development Fund,Community Development Fund,Community Development Fund,,
DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,DESCRIPTION OF SERVICES,,,,,
"To promote and support the provision of affordable, decent, safe, and sanitary housing for all County residents","To promote and support the provision of affordable, decent, safe, and sanitary housing for all County residents","To promote and support the provision of affordable, decent, safe, and sanitary housing for all County residents","To promote and support the provision of affordable, decent, safe, and sanitary housing for all County residents","To promote and support the provision of affordable, decent, safe, and sanitary housing for all County residents","To promote and support the provision of affordable, decent, safe, and sanitary housing for all County residents","To promote and support the provision of affordable, decent, safe, and sanitary housing for all County residents","To promote and support the provision of affordable, decent, safe, and sanitary housing for all County residents"
"and to upgrade housing conditions, public facilities and services, land development patterns, and","and to upgrade housing conditions, public facilities and services, land development patterns, and","and to upgrade housing conditions, public facilities and services, land development patterns, and","and to upgrade housing conditions, public facilities and services, land development patterns, and","and to upgrade housing conditions, public facilities and services, land development patterns, and","and to upgrade housing conditions, public facilities and services, land development patterns, and","and to upgrade housing conditions, public facilities and services, land development patterns, and","and to upgrade housing conditions, public facilities and services, land development patterns, and"
environmental quality in low- and moderate-income neighborhoods.,environmental quality in low- and moderate-income neighborhoods.,environmental quality in low- and moderate-income neighborhoods.,environmental quality in low- and moderate-income neighborhoods.,environmental quality in low- and moderate-income neighborhoods.,environmental quality in low- and moderate-income neighborhoods.,,
OBJECTIVES,OBJECTIVES,,,,,,
1.,"Neighborhood Improvement: To plan, obtain resources, and administer neighborhood improvement","Neighborhood Improvement: To plan, obtain resources, and administer neighborhood improvement","Neighborhood Improvement: To plan, obtain resources, and administer neighborhood improvement","Neighborhood Improvement: To plan, obtain resources, and administer neighborhood improvement","Neighborhood Improvement: To plan, obtain resources, and administer neighborhood improvement","Neighborhood Improvement: To plan, obtain resources, and administer neighborhood improvement","Neighborhood Improvement: To plan, obtain resources, and administer neighborhood improvement"
,"projects, which upgrade the physical environment and support self-sufficiency.","projects, which upgrade the physical environment and support self-sufficiency.","projects, which upgrade the physical environment and support self-sufficiency.","projects, which upgrade the physical environment and support self-sufficiency.","projects, which upgrade the physical environment and support self-sufficiency.","projects, which upgrade the physical environment and support self-sufficiency.",
2.,Low- and Moderate-Income Housing Programs: To identify housing needs of the County's low- and,Low- and Moderate-Income Housing Programs: To identify housing needs of the County's low- and,Low- and Moderate-Income Housing Programs: To identify housing needs of the County's low- and,Low- and Moderate-Income Housing Programs: To identify housing needs of the County's low- and,Low- and Moderate-Income Housing Programs: To identify housing needs of the County's low- and,Low- and Moderate-Income Housing Programs: To identify housing needs of the County's low- and,Low- and Moderate-Income Housing Programs: To identify housing needs of the County's low- and
,"moderate-income families and to obtain resources and administer programs, which address these needs","moderate-income families and to obtain resources and administer programs, which address these needs","moderate-income families and to obtain resources and administer programs, which address these needs","moderate-income families and to obtain resources and administer programs, which address these needs","moderate-income families and to obtain resources and administer programs, which address these needs","moderate-income families and to obtain resources and administer programs, which address these needs","moderate-income families and to obtain resources and administer programs, which address these needs"
,and promote self-sufficiency.,,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,,,,,,
,,,FY 09,,FY 10,,FY 10
,,,Adopted,,Plan,,Adopted
Revenues:,Revenues:,,,,,,
County Contribution,County Contribution,,,,,,
Administration,Administration,$,"431,292",$,"431,292",$,"412,340"
JCC Employee Home,JCC Employee Home,,,,,,
,Purchase Savings,,"60,000",,"60,000",,"20,000"
Housing Fund,Housing Fund,,"200,000",,"200,000",,"100,000"
"Federal, State & Other Grants","Federal, State & Other Grants",,,,,,
Section 8 Housing,Section 8 Housing,,,,,,
,Choice Voucher,,"1,240,000",,"1,300,000",,"1,300,000"
Homeless Intervention,Homeless Intervention,,"170,260",,"170,260",,"170,260"
Indoor Plumbing/Rehab.,Indoor Plumbing/Rehab.,,"160,000",,"100,000",,"160,000"
Emergency Home Repair,Emergency Home Repair,,"12,236",,"12,236",,"12,236"
Disaster Housing Assistance,Disaster Housing Assistance,,"3,428",,0,,0
Program Income,Program Income,,"200,000",,"70,000",,"70,000"
Fund Balance,Fund Balance,,"100,000",,"50,000",,"50,000"
Total Revenues,Total Revenues,$,"2,577,216",$,"2,393,788",$,"2,294,836"
Expenditures:,Expenditures:,,,,,,
Personnel Expenses,Personnel Expenses,$,"597,958",$,"613,042",$,"594,090"
Operating Expenses,Operating Expenses,,"67,300",,"67,300",,"67,300"
Housing & Comm. Dev.,Housing & Comm. Dev.,,,,,,
Programs,Programs,,"1,911,958",,"1,713,446",,"1,633,446"
Total Expenditures,Total Expenditures,$,"2,577,216",$,"2,393,788",$,"2,294,836"
,,,Page F-4,,,,
