Name: “Table 1 of 1 on page 34 of 121”,Name: “Table 1 of 1 on page 34 of 121”,Name: “Table 1 of 1 on page 34 of 121”,Name: “Table 1 of 1 on page 34 of 121”,Name: “Table 1 of 1 on page 34 of 121”,Name: “Table 1 of 1 on page 34 of 121”,Name: “Table 1 of 1 on page 34 of 121”,Name: “Table 1 of 1 on page 34 of 121”
Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24
,,,,,,,
,Capital Improvement Plan by Expenditure Category,Capital Improvement Plan by Expenditure Category,Capital Improvement Plan by Expenditure Category,Capital Improvement Plan by Expenditure Category,,,
,,Fiscal Years 2010 ~ 2014,Fiscal Years 2010 ~ 2014,,,,
,Revenues,FY10,FY11,FY12,FY13,FY14,TOTAL
,General Fund,,,,,,
,General Fund Balance Transfer,"$4,487,500","$2,000,000","$2,000,000","$2,000,000","$2,000,000","$12,487,500"
,General Fund Operating Revenues,0,"5,284,116","3,372,116","5,097,000","4,500,000","18,253,232"
,Urban Maintenance Contributions,"4,035,000","4,035,000","4,035,000","4,035,000","4,035,000","20,175,000"
Total General Fund Revenues:,Total General Fund Revenues:,"8,522,500","11,319,116","9,407,116","11,132,000","10,535,000","50,915,732"
,Other,,,,,,
Congestion Mitigation Air Quality (CMAQ) Funds,Congestion Mitigation Air Quality (CMAQ) Funds,"267,296","1,085,572",0,0,0,"1,352,868"
,General Obligation Bond Interest,"3,900,000",0,0,0,0,"3,900,000"
,General Obligation Bond Proceeds,"4,555,104","5,000,000","47,750,000","28,712,500",0,"86,017,604"
General Obligation Bond Proceeds ~ Schools,,"5,287,500","5,287,500","57,587,500","5,287,500","5,287,500","78,737,500"
,Stormwater Funds,"585,000","585,000","585,000","585,000","585,000","2,925,000"
,Urban Construction Funds,"15,000,000",0,0,0,0,"15,000,000"
Urban Development Action Grant (UDAG) Funds,Urban Development Action Grant (UDAG) Funds,"200,000","200,000","200,000","152,628",0,"752,628"
Total Other Revenues:,Total Other Revenues:,"29,794,900","12,158,072","106,122,500","34,737,628","5,872,500","188,685,600"
GRAND TOTAL ~ Revenues,GRAND TOTAL ~ Revenues,"$38,317,400","$23,477,188","$115,529,616","$45,869,628","$16,407,500","$239,601,332"
Expenditures by Category,Expenditures by Category,FY10,FY11,FY12,FY13,FY14,TOTAL
,1. Education,,,,,,
New Hampton City School Construction,,$0,$0,"$52,300,000",$0,$0,"$52,300,000"
Repairs/Maintenance for Hampton City Schools,Repairs/Maintenance for Hampton City Schools,"5,287,500","5,287,500","5,287,500","5,287,500","5,287,500","26,437,500"
Thomas Nelson Community College Site Improvements,Thomas Nelson Community College Site Improvements,"169,104","144,116","144,116","144,116","144,116","745,568"
,Total Education:,"5,456,604","5,431,616","57,731,616","5,431,616","5,431,616","79,483,068"
,2. Hampton's Waterways,,,,,,
,Pochin Place/Indian Creek Dredging,"550,000",0,0,0,0,"550,000"
,Salt Ponds Dredging,0,0,0,"400,000",0,"400,000"
Total Hampton's Waterways:,Total Hampton's Waterways:,"550,000",0,0,"400,000",0,"950,000"
3. Maintenance of Public Properties and,,,,,,,
,Performance Support,,,,,,
,Breakwaters at Buckroe Beach,0,"500,000",0,0,0,"500,000"
,Building Maintenance,"2,000,000","2,750,000","2,000,000","2,750,000","2,457,884","11,957,884"
