Name: “Table 1 of 1 on page 47 of 121”,Name: “Table 1 of 1 on page 47 of 121”,Name: “Table 1 of 1 on page 47 of 121”,Name: “Table 1 of 1 on page 47 of 121”,Name: “Table 1 of 1 on page 47 of 121”
Table: 37,Table: 37,Table: 37,Table: 37,Table: 37
,,,,
,,Capital Improvement Plan,Capital Improvement Plan,
,,FY 2010 Impact on Operating Budget,FY 2010 Impact on Operating Budget,
Project Category/Project,Cost,Funding Source,Operating Budget Impact,Department
Neighborhood Support,,,,
,,"General Fund Balance,",This project would require maintenance of the property until such time,Codes Compliance/
Blighted Property Acquisition/Demolition,"750,000",,,
,,"Bond Interest, UDAG",it is redeveloped.,Neighborhood Office
Housing Improvement Grants,"400,000",General Fund Balance,There is a no impact on the operating budget.,Neighborhood Office
Neighborhood Curb and Gutter Program,"585,000",Bond Proceeds,There is no impact on the operating budget.,Public Works
Neighborhood Improvement Funding,"200,000",Bond Interest,There is no impact on the operating budget.,Neighborhood Office
New Facilities,,,,
,,,The expansion of the facility will require additional costs in utility and,
New American Theatre Expansion,"300,000",Bond Proceeds,,New American Theatre
,,,maintenance.,
,,,"Once the new facility has been constructed, an increase in utility costs",
New Circuit Court Building,"1,000,000",Bond Proceeds,,New American Theatre
,,,is anticipated. The level of increase has not been determined.,
Other CIP Projects,,,,
,,,,Budget & Management
Contingency,"340,000",General Fund Balance,There is no impact on the operating budget.,
,,,,Analysis
,,,This project would require maintenance of the property until such time,City Attorney/ Economic
Strategic Property Acquisition,"750,000",General Fund Balance,,
,,,it is redeveloped.,Development
Other Economic Development Support,,,,
,,,,Economic
Retail Incentive/Opportunity Fund,"1,500,000",General Fund Balance,There is no impact on the operating budget.,Development/Industrial
,,,,Development Authority
Retail/Shopping Center Revitalization,,,,
,"200,000",General Fund Balance,There is no impact on the operating budget.,Economic Development
Program,,,,
Public Safety,,,,
,,,There is currently no impact on the operating budget. Should future,
Pre-Wiring of Critical Facilities for,,,,Division of Fire and
,"200,000",Bond Proceeds,"events warrant, the City will incur the cost of purchasing or renting",
Generator Service,,,,Rescue
,,,generator equipment.,
Weapons Range Cleaning/Lead,,,,
,"236,000",Bond Proceeds,There is no impact on the operating budget.,Police Division
Abatement,,,,
