Name: “Table 1 of 1 on page 42 of 121”,Name: “Table 1 of 1 on page 42 of 121”,Name: “Table 1 of 1 on page 42 of 121”,Name: “Table 1 of 1 on page 42 of 121”,Name: “Table 1 of 1 on page 42 of 121”,Name: “Table 1 of 1 on page 42 of 121”,Name: “Table 1 of 1 on page 42 of 121”
Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32
,,,,,,
Capital Improvement Plan by Funding Source,Capital Improvement Plan by Funding Source,Capital Improvement Plan by Funding Source,Capital Improvement Plan by Funding Source,,,
,Fiscal Years 2010 ~ 2014,Fiscal Years 2010 ~ 2014,,,,
EXPENDITURES (Cont'd),FY10,FY11,FY12,FY13,FY14,Total
Urban Development Action Grant (UDAG) Funds,Urban Development Action Grant (UDAG) Funds,Urban Development Action Grant (UDAG) Funds,Urban Development Action Grant (UDAG) Funds,,,
Neighborhood Support,,,,,,
Blighted Property Acquisition and Demolition,"200,000","200,000","200,000","152,628",0,"752,628"
Total,"200,000","200,000","200,000","152,628",0,"752,628"
GRAND TOTAL ~ Expenditures,"$38,317,400","$23,477,188","$115,529,616","$45,869,628","$16,407,500","$239,601,332"
