Name: “Table 1 of 1 on page 44 of 116”,Name: “Table 1 of 1 on page 44 of 116”,Name: “Table 1 of 1 on page 44 of 116”,Name: “Table 1 of 1 on page 44 of 116”,Name: “Table 1 of 1 on page 44 of 116”,Name: “Table 1 of 1 on page 44 of 116”,Name: “Table 1 of 1 on page 44 of 116”,Name: “Table 1 of 1 on page 44 of 116”,Name: “Table 1 of 1 on page 44 of 116”,Name: “Table 1 of 1 on page 44 of 116”,Name: “Table 1 of 1 on page 44 of 116”
Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44
,,,,,,,,,,
,,,Improve Citywide Dredging and Waterways,Improve Citywide Dredging and Waterways,Improve Citywide Dredging and Waterways,Improve Citywide Dredging and Waterways,Improve Citywide Dredging and Waterways,Improve Citywide Dredging and Waterways,,
Department,Department,,,,,,Project Description,Project Description,Project Description,
Public Works,Public Works,,,,,Provide funds for the dredging and improvement of,Provide funds for the dredging and improvement of,Provide funds for the dredging and improvement of,Provide funds for the dredging and improvement of,
,,,,,,waterways and their adjacent shorelines.,waterways and their adjacent shorelines.,waterways and their adjacent shorelines.,waterways and their adjacent shorelines.,
Account #,Account #,,,,,,,,,
4000 10 3080,4000 10 3080,,,,,,,,,
Customers Served,Customers Served,,,,,,,,,
Residents,v,Business,City Services,City Services,,,,,,
Educational Community,Educational Community,Educational Community,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,,Financial Summary,Financial Summary,Financial Summary,,,
,,FY 2012,FY 2012,FY 2013,,FY 2014,FY 2015,FY 2016,FY 2017,TOTAL
FY 2013 Approved,FY 2013 Approved,,N/A,"300,000","300,000","150,000","150,000","150,000","150,000","900,000"
FY 2012 Approved,FY 2012 Approved,,0,"300,000","300,000","300,000","300,000","300,000",N/A,"1,200,000"
Estimated Operating,Estimated Operating,,N/A,,0,0,0,0,0,0
Budget Impact,Budget Impact,,,,,,,,,
FY 2013 Anticipated Budget Distribution:,FY 2013 Anticipated Budget Distribution:,FY 2013 Anticipated Budget Distribution:,FY 2013 Anticipated Budget Distribution:,FY 2013 Anticipated Budget Distribution:,,,,,,
Planning / Design,Planning / Design,,,"25,000","25,000",,,,,
Acquisition / Relocation,Acquisition / Relocation,Acquisition / Relocation,,,0,,,,,
Site Improvements,Site Improvements,,,,0,Prior Capital Funding,Prior Capital Funding,,"3,510,000",
Construction,Construction,,,"275,000","275,000",FY 2013 Approved,FY 2013 Approved,,"300,000",
Inspections / Permits,Inspections / Permits,,,0,0,Capital Share Remaining,Capital Share Remaining,,"600,000",
,,Total,,"300,000","300,000",Project Total,Project Total,,"4,410,000",
,,Property Address:,Property Address:,Citywide,Citywide,,,,,
424 - CIP Environmental Sustainability,424 - CIP Environmental Sustainability,424 - CIP Environmental Sustainability,424 - CIP Environmental Sustainability,,,,,,,
