Name: “Table 1 of 1 on page 36 of 116”,Name: “Table 1 of 1 on page 36 of 116”,Name: “Table 1 of 1 on page 36 of 116”,Name: “Table 1 of 1 on page 36 of 116”,Name: “Table 1 of 1 on page 36 of 116”,Name: “Table 1 of 1 on page 36 of 116”,Name: “Table 1 of 1 on page 36 of 116”,Name: “Table 1 of 1 on page 36 of 116”,Name: “Table 1 of 1 on page 36 of 116”,Name: “Table 1 of 1 on page 36 of 116”,Name: “Table 1 of 1 on page 36 of 116”,Name: “Table 1 of 1 on page 36 of 116”
Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36,Table: 36
,,,,,,,,,,,
,,,,Improve Downtown Corridor Streetscaping,Improve Downtown Corridor Streetscaping,Improve Downtown Corridor Streetscaping,Improve Downtown Corridor Streetscaping,Improve Downtown Corridor Streetscaping,Improve Downtown Corridor Streetscaping,,
Department,Department,,,,,,,Project Description,Project Description,Project Description,
Public Works,Public Works,,,,,,Provide funds for streetscaping corridor improvements in the,Provide funds for streetscaping corridor improvements in the,Provide funds for streetscaping corridor improvements in the,Provide funds for streetscaping corridor improvements in the,Provide funds for streetscaping corridor improvements in the
,,,,,,,Central Business District. The scope of the project may include,Central Business District. The scope of the project may include,Central Business District. The scope of the project may include,Central Business District. The scope of the project may include,Central Business District. The scope of the project may include
Account #,Account #,,,,,,"the installation of curbing, brick sidewalks, planting areas and","the installation of curbing, brick sidewalks, planting areas and","the installation of curbing, brick sidewalks, planting areas and","the installation of curbing, brick sidewalks, planting areas and","the installation of curbing, brick sidewalks, planting areas and"
4000 10 3113,4000 10 3113,,,,,,paths downtown to encourage a pedestrian friendly,paths downtown to encourage a pedestrian friendly,paths downtown to encourage a pedestrian friendly,paths downtown to encourage a pedestrian friendly,
,,,,,,,environment.,environment.,,,
Customers Served,Customers Served,,,,,,,,,,
Residents,v,Business,v,City Services,City Services,,,,,,
Educational Community,Educational Community,Educational Community,v,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,,,Financial Summary,Financial Summary,Financial Summary,,,
,,FY 2012,FY 2012,FY 2012,FY 2013,,FY 2014,FY 2015,FY 2016,FY 2017,TOTAL
FY 2013 Approved,FY 2013 Approved,,,N/A,"300,000","300,000","100,000","100,000","100,000","100,000","700,000"
FY 2012 Approved,FY 2012 Approved,,"300,000","300,000","300,000","300,000","150,000","150,000","150,000",N/A,"1,050,000"
Estimated Operating,Estimated Operating,,,N/A,,0,0,0,0,0,0
Budget Impact,Budget Impact,,,,,,,,,,
FY 2013 Anticipated Budget Distribution:,FY 2013 Anticipated Budget Distribution:,FY 2013 Anticipated Budget Distribution:,FY 2013 Anticipated Budget Distribution:,FY 2013 Anticipated Budget Distribution:,FY 2013 Anticipated Budget Distribution:,,,,,,
Planning / Design,Planning / Design,,,,"45,000","45,000",,,,,
Acquisition / Relocation,Acquisition / Relocation,Acquisition / Relocation,,,,0,,,,,
Site Improvements,Site Improvements,,,,,0,Prior Capital Funding,Prior Capital Funding,,"4,562,601",
Construction,Construction,,,,"255,000","255,000",FY 2013 Approved,FY 2013 Approved,,"300,000",
Inspections / Permits,Inspections / Permits,,,,0,0,Capital Share Remaining,Capital Share Remaining,,"400,000",
,,Total,,,"300,000","300,000",Project Total,Project Total,,"5,262,601",
,,Property Address:,Property Address:,Property Address:,Downtown Area,Downtown Area,Downtown Area,,,,
418 - CIP Economic Vitality and Workforce Development,418 - CIP Economic Vitality and Workforce Development,418 - CIP Economic Vitality and Workforce Development,418 - CIP Economic Vitality and Workforce Development,418 - CIP Economic Vitality and Workforce Development,418 - CIP Economic Vitality and Workforce Development,418 - CIP Economic Vitality and Workforce Development,418 - CIP Economic Vitality and Workforce Development,,,,
