Name: “Table 1 of 1 on page 22 of 116”,Name: “Table 1 of 1 on page 22 of 116”,Name: “Table 1 of 1 on page 22 of 116”,Name: “Table 1 of 1 on page 22 of 116”,Name: “Table 1 of 1 on page 22 of 116”,Name: “Table 1 of 1 on page 22 of 116”,Name: “Table 1 of 1 on page 22 of 116”,Name: “Table 1 of 1 on page 22 of 116”,Name: “Table 1 of 1 on page 22 of 116”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,,,,,
,FY 2013 - FY 2017 Capital Improvement Plan,FY 2013 - FY 2017 Capital Improvement Plan,FY 2013 - FY 2017 Capital Improvement Plan,FY 2013 - FY 2017 Capital Improvement Plan,FY 2013 - FY 2017 Capital Improvement Plan,FY 2013 - FY 2017 Capital Improvement Plan,,
,,Originally,,,Planned,Planned,,
,,Planned,Approved,,,,,
Project Title,Page,FY 2013,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,Total
Parking Facilities,,,,,,,,
Enhance Parking System,477,-,"500,000",-,-,-,-,"500,000"
Install Light Control in,478,-,"330,000",-,-,-,-,"330,000"
MacArthur North and,,,,,,,,
South Garages,,,,,,,,
Maintain Parking Facilities,479,-,"1,000,000",-,-,-,-,"1,000,000"
Upgrade Scope Garage,480,-,"330,000",-,-,-,-,"330,000"
Ventilation System,,,,,,,,
Upgrade Street Parking,481,-,"340,000",-,-,-,-,"340,000"
Meters,,,,,,,,
Subtotal Parking,,-,"2,500,000",-,-,-,-,"2,500,000"
Facilities,,,,,,,,
Total Capital Improvement,Total Capital Improvement,"94,972,400","93,580,300","111,888,382","69,989,600","54,435,000","49,760,000","379,653,282"
408 - CIP Five-year Plan Summary,408 - CIP Five-year Plan Summary,408 - CIP Five-year Plan Summary,,,,,,
