Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”,Name: “Table 1 of 1 on page 8 of 8”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,
,,FY 2012,FY 2013,FY 2014
,(1)HOME Investment Partnership Program,,,
,,Approved,Approved,Approved
,Beacon Light CHDO*,"90,332","51,902","47,438"
,CHDO Operating Fund,0,0,"31,738"
,Department of Human Services,"25,000",0,0
,Habitat for Humanity,0,"51,900","47,437"
,HOME Administration – City of Norfolk,"2,000",0,0
,HOME Administration – NRHA,"209,940","100,280","94,875"
,Homebuyer Assistance,"1,212,332","423,837","500,000"
,Office to End Homelessness – Rapid Exit,"70,099",0,"26,633"
,Plumb Line CHDO*,"88,308","51,900","47,438"
,Virginia Supportive Housing,"360,000","360,000","153,199"
,Total HOME Program,"2,058,011","1,039,819","948,758"
,*HUD regulations require at least five percent of the HOME allocation be used for Community Housing Development,*HUD regulations require at least five percent of the HOME allocation be used for Community Housing Development,*HUD regulations require at least five percent of the HOME allocation be used for Community Housing Development,Organizations
,(CHDO) programs.,,,
,"(1) FY 2014 Ordinance was approved for $7.6 Million on May 14, 2013.","Actual HUD funding was announced by HUD on May 30, 2013.","Actual HUD funding was announced by HUD on May 30, 2013.","Actual HUD funding was announced by HUD on May 30, 2013."
,Amounts have been updated to reflect the anticipated support from HUD.,Amounts have been updated to reflect the anticipated support from HUD.,,
552,Annual Plan,,,
