Name: “Table 1 of 1 on page 8 of 108”,Name: “Table 1 of 1 on page 8 of 108”,Name: “Table 1 of 1 on page 8 of 108”,Name: “Table 1 of 1 on page 8 of 108”,Name: “Table 1 of 1 on page 8 of 108”,Name: “Table 1 of 1 on page 8 of 108”,Name: “Table 1 of 1 on page 8 of 108”,Name: “Table 1 of 1 on page 8 of 108”,Name: “Table 1 of 1 on page 8 of 108”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,,,,
,,City of Portsmouth,City of Portsmouth,,,,,
,,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,,Capital Improvements,Capital Improvements,Capital Improvements,,,,
,,Appropriations Plan Summary,Appropriations Plan Summary,Appropriations Plan Summary,,,,
,Appropriated,FY 2012,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,,5 Year,CIP
Project Categories,To Date,Adopted,FY 2013,FY 2014,FY 2015,FY 2016,Total,Total
Sewer,"32,743,329","7,900,000","8,600,000","15,300,000","15,800,000","16,200,000","63,800,000","96,543,329"
Water,"97,527,414","10,350,000","16,100,000","34,300,000","36,600,000","32,100,000","129,450,000","226,977,414"
Drainage and Street Improvements,"62,251,071","5,250,182","7,069,174","4,757,668","7,989,235","14,564,921","39,631,180","101,882,251"
Education,"19,324,378","1,375,000","1,375,000","1,375,000","1,375,000",-,"5,500,000","24,824,378"
Industrial and Economic Development,"23,588,478","705,320","4,060,973","233,972","243,330","253,063","5,496,658","29,085,136"
Leisure Services,"18,099,468","270,400","281,216","292,466","445,000","305,000","1,594,082","19,693,550"
Municipal Facilities,"77,840,551","34,882,736","13,458,045","9,782,659","1,015,000","810,000","59,948,440","137,788,991"
Contingency,"615,659",-,-,-,-,-,-,"615,659"
Parking Authority CIP,"2,126,774","216,320","474,973","1,833,972","1,750,000","250,000","4,525,265","6,652,039"
Fleet Management,"6,458,049","3,206,224","2,053,877","2,245,771","3,628,410","4,340,654","15,474,936","21,932,985"
Total Project Cost,"340,575,171","64,156,182","53,473,258","70,121,508","68,845,975","68,823,638","325,420,561","665,995,732"
,Appropriated,FY 2012,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,,5 Year,CIP
Means of Financing,To Date,Adopted,FY 2013,FY 2014,FY 2015,FY 2016,Total,Total
Federal Funding-Grants,"396,270",-,-,-,-,"1,700,000","1,700,000","2,096,270"
Local Contribution,"3,687,000",-,-,-,-,-,-,"3,687,000"
Education Bonds-VPSA-QSCB,"17,222,170",-,-,-,-,-,-,"17,222,170"
(Economic Stimulus),,,,,,,,
General Obligation Bonds,"124,070,774","9,138,704","15,822,127","11,714,483","6,075,114","11,115,533","53,865,961","177,936,735"
State Funding-VDOT,"300,000",-,-,-,-,-,-,"300,000"
General Obligation Notes,-,"25,000,000",-,-,-,-,"25,000,000","25,000,000"
Transfer from Stormwater Fund,"21,091,968","3,317,451","3,317,451","3,317,451","3,317,451","3,317,451","16,587,255","37,679,223"
Transfer from Public Utilities Fund,"6,368,255","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","25,000,000","31,368,255"
Sale of Timber,"534,313",-,-,-,-,-,-,"534,313"
Other - Federal Funding,"10,210,350",-,-,-,-,-,-,"10,210,350"
Harbor Center Pavilion Ticket Sales,"283,070","50,000","50,000","50,000","50,000","50,000","250,000","533,070"
Transfer from General Fund,"11,254,364","2,000,000","2,000,000",-,"2,000,000",-,"6,000,000","17,254,364"
State-Other Categorical Aid,"445,000",-,-,-,-,-,-,"445,000"
State Funding-Grants,"300,000",-,-,-,-,-,-,"300,000"
Public Utilities General Obligation,"117,931,325","13,250,000","19,700,000","44,600,000","47,400,000","43,300,000","168,250,000","286,181,325"
Bonds,,,,,,,,
Interest Earnings,"781,750",-,-,-,-,-,-,"781,750"
Other-Economic Stimulus-PU,"4,808,250",-,-,-,-,-,-,"4,808,250"
Transfer from Parking Authority,"165,239",-,-,-,-,-,-,"165,239"
Operating,,,,,,,,
State Lottery Funds,"383,469",-,-,-,-,-,-,"383,469"
State Construction Funds,"343,739",-,-,-,-,-,-,"343,739"
Trans from Gen Fund to Capital,"2,577,572","1,818,803","1,818,803","1,818,803",-,-,"5,456,409","8,033,981"
Reserve - Courts,,,,,,,,
Other - Local Funding,"354,887",-,-,-,-,-,-,"354,887"
Master Lease Revenue,"6,458,049","3,206,224","2,053,877","2,245,771","3,628,410","4,340,654","15,474,936","21,932,985"
Transfers from Schools(Capital,"1,375,000","1,375,000","1,375,000","1,375,000","1,375,000",-,"5,500,000","6,875,000"
Reserve Simonsdale School),,,,,,,,
Sale of Property,"8,582,357",-,"2,336,000",-,-,-,"2,336,000","10,918,357"
Other - State Funding,"650,000",-,-,-,-,-,-,"650,000"
Total Funding,"340,575,171","64,156,182","53,473,258","70,121,508","68,845,975","68,823,638","325,420,561","665,995,732"
Fiscal Year 2012,,,8,,,,Capital Improvements,Capital Improvements
