Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”,Name: “Table 1 of 1 on page 117 of 151”
Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115,Table: 115
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,,,,,,,,,,,,,,,,,,,,
,FY 2008-12' CAPITAL IMPROVEMENTS PLAN,FY 2008-12' CAPITAL IMPROVEMENTS PLAN,FY 2008-12' CAPITAL IMPROVEMENTS PLAN,FY 2008-12' CAPITAL IMPROVEMENTS PLAN,FY 2008-12' CAPITAL IMPROVEMENTS PLAN,FY 2008-12' CAPITAL IMPROVEMENTS PLAN,FY 2008-12' CAPITAL IMPROVEMENTS PLAN,FY 2008-12' CAPITAL IMPROVEMENTS PLAN,FY 2008-12' CAPITAL IMPROVEMENTS PLAN,FY 2008-12' CAPITAL IMPROVEMENTS PLAN,FY 2008-12' CAPITAL IMPROVEMENTS PLAN,FY 2008-12' CAPITAL IMPROVEMENTS PLAN,FY 2008-12' CAPITAL IMPROVEMENTS PLAN,,,,,,,,,,,,,,,,,,
,AS ADOPTED BY THE BOARD OF SUPERVISORS,AS ADOPTED BY THE BOARD OF SUPERVISORS,AS ADOPTED BY THE BOARD OF SUPERVISORS,AS ADOPTED BY THE BOARD OF SUPERVISORS,AS ADOPTED BY THE BOARD OF SUPERVISORS,AS ADOPTED BY THE BOARD OF SUPERVISORS,AS ADOPTED BY THE BOARD OF SUPERVISORS,AS ADOPTED BY THE BOARD OF SUPERVISORS,AS ADOPTED BY THE BOARD OF SUPERVISORS,AS ADOPTED BY THE BOARD OF SUPERVISORS,AS ADOPTED BY THE BOARD OF SUPERVISORS,AS ADOPTED BY THE BOARD OF SUPERVISORS,AS ADOPTED BY THE BOARD OF SUPERVISORS,,,,,,,,,,,,,,,,,,
,,,,,Department / Agency Detail,Department / Agency Detail,Department / Agency Detail,Department / Agency Detail,Department / Agency Detail,Department / Agency Detail,,,,,,,,,,,,,,,,,,,,,
,,,,,Capital,-----------------------------------------Capital Improvement Plan---------------------------------------,-----------------------------------------Capital Improvement Plan---------------------------------------,-----------------------------------------Capital Improvement Plan---------------------------------------,-----------------------------------------Capital Improvement Plan---------------------------------------,-----------------------------------------Capital Improvement Plan---------------------------------------,-----------------------------------------Capital Improvement Plan---------------------------------------,-----------------------------------------Capital Improvement Plan---------------------------------------,-----------------------------------------Capital Improvement Plan---------------------------------------,-----------------------------------------Capital Improvement Plan---------------------------------------,-----------------------------------------Capital Improvement Plan---------------------------------------,-----------------------------------------Capital Improvement Plan---------------------------------------,-----------------------------------------Capital Improvement Plan---------------------------------------,,,,,Year 6 through 10 Horizon,Year 6 through 10 Horizon,Year 6 through 10 Horizon,Year 6 through 10 Horizon,Year 6 through 10 Horizon,,,,,10 Year
,,,CIP,,Budget,,,,,,,,,,,CIP TOTAL,CIP TOTAL,,,,,,,,,,,Horizon TOTAL,Horizon TOTAL,,CIP
,Department / Agency,,2006-07,,2006-07,,2007-08,,2008-09,,2009-10,,2010-11,,2011-12,,FY 08-12',2012-13',2012-13',2013-14',2013-14',2014-15',2014-15',2015-16',2015-16',2016-17',2016-17',,FY 13-17',,TOTAL
G,Public Works,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Refuse Truck-fleet addition,,,,,,,,"130,000",,,,,,,,"130,000",,,,,,,,,,,,-,,"130,000"
,Refuse Truck - fleet additon,,"125,000",,"125,000",,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Health Dept. HVAC replacement,,"60,000",,"60,000",,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Dump Truck-replacement,,,,,,,,,,,,"65,000",,,,"65,000",,,,,,,,,,,,-,,"65,000"
,Refuse Truck-replacement,,,,,,,,,,,,"135,000",,,,"135,000",,,,,,,,,,,,-,,"135,000"
,Bobcat-replacement,,,,,,,,,,,,"40,000",,,,"40,000",,,,,,,,,,,,-,,"40,000"
,Rushmere VFD-roof replacement,,,,,,,,,,,,"35,000",,,,"35,000",,,,,,,,,,,,-,,"35,000"
,IOW Rescue-roof replacement,,,,,,,,,,,,"35,000",,,,"35,000",,,,,,,,,,,,-,,"35,000"
,Museum-roof replacement,,,,,,,,,,,,"40,000",,,,"40,000",,,,,,,,,,,,-,,"40,000"
A,Cooling Tower Replacement-Court,,,,,,,,,,,,,,-,,-,,,,,,,,,,,,-,,-
,Carrsville Compactor-replacement,,,,,,,,,,,,,,"35,000",,"35,000",,,,,,,,,,,,-,,"35,000"
,Windsor VFD-roof replacement,,,,,,,,,,,,,,"35,000",,"35,000",,,,,,,,,,,,-,,"35,000"
,Refuse Truck - fleet additon,,,,,,,,,,,,,,"130,000",,"130,000",,,,,,,,,,,,-,,"130,000"
,Carroll Bridge Compactor-replacement,Carroll Bridge Compactor-replacement,,,,,,,,,,,,,,,-,,,,,,"40,000",,,,,,"40,000",,"40,000"
,Refuse Truck - replacement,,,,,,,,,,,,,,,,-,,,,,,"140,000",,,,,,"140,000",,"140,000"
,Orbit Compactor- acquisition,,"71,500",,"71,500",,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Orbit Convenience Center -construc,,"70,000",,"70,000",,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Refuse Containers,,,,,,"30,000",,,,,,,,,,"30,000",,,,,,,,,,,,-,,"30,000"
,Mill Swamp Convenience Center-Ac,,"90,000",,"90,000",,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Satellite Fuel Station-Prison Farm,,,,,,,,"100,000",,,,,,,,"100,000",,,,,,,,,,,,-,,"100,000"
,Old Jail Bldg Restoration,,"165,000",,"165,000",,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Convenience Centers,,,,,,,,,,,,"250,000",,,,"250,000",,,,,,,,,,,,-,,"250,000"
