Name: “Table 1 of 1 on page 16 of 151”,Name: “Table 1 of 1 on page 16 of 151”,Name: “Table 1 of 1 on page 16 of 151”,Name: “Table 1 of 1 on page 16 of 151”,Name: “Table 1 of 1 on page 16 of 151”,Name: “Table 1 of 1 on page 16 of 151”,Name: “Table 1 of 1 on page 16 of 151”,Name: “Table 1 of 1 on page 16 of 151”,Name: “Table 1 of 1 on page 16 of 151”
Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14,Table: 14
,,,,,,,,
,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,,,
,FY 2007-08 GENERAL OPERATING BUDGET,FY 2007-08 GENERAL OPERATING BUDGET,FY 2007-08 GENERAL OPERATING BUDGET,FY 2007-08 GENERAL OPERATING BUDGET,FY 2007-08 GENERAL OPERATING BUDGET,FY 2007-08 GENERAL OPERATING BUDGET,,
,REVENUE AND EXPENDITURE SUMMARY,REVENUE AND EXPENDITURE SUMMARY,REVENUE AND EXPENDITURE SUMMARY,REVENUE AND EXPENDITURE SUMMARY,REVENUE AND EXPENDITURE SUMMARY,REVENUE AND EXPENDITURE SUMMARY,,
,,,,,,,Percentage,Percentage
,,,,,,,Increase/,Of Each
,,,,FY 2008,,,(Decrease),Over
,,FY 2007,,Adopted,,Increase/,Over,Category
,,Budget,,Budget,(Decrease),(Decrease),FY 2007,To Total
REVENUE:,,,,,,,,
Local Sources,$,"41,541,494",$,"46,984,150",$,"5,442,656",13.1%,35.8%
State Sources,,"36,688,307",,"37,996,905",,"1,308,598",3.6%,29.0%
Federal Sources,,"5,338,829",,"5,780,896",,"442,067",8.3%,4.4%
Other Funds,,"1,074,030",,"1,188,988",,"114,958",10.7%,0.9%
Bonds,,"250,000",,"32,735,000",,"32,485,000",12994.0%,25.0%
Fund Balance,,"6,524,629",,"6,466,592",,"(58,037)",-0.9%,4.9%
TOTAL REVENUE,$,"91,417,289","$ 131,152,531","$ 131,152,531","$ 39,735,242","$ 39,735,242",43.5%,100.0%
EXPENDITURES:,,,,,,,,
General Government,$,"4,188,517",$,"4,593,890",$,"405,373",9.7%,3.5%
Judicial Administration,,"924,730",,"892,360",,"(32,370)",-3.5%,0.7%
Public Safety,,"4,675,712",,"5,809,151",,"1,133,439",24.2%,4.4%
General Services,,"4,903,748",,"6,139,116",,"1,235,368",25.2%,4.7%
Health & Welfare,,"5,103,249",,"5,327,538",,"224,289",4.4%,4.1%
Education,,"58,018,847",,"63,766,179",,"5,747,332",9.9%,48.6%
"Parks, Recreation and Cultural",,"1,642,234",,"1,918,921",,"276,687",16.8%,1.5%
Community Development,,"1,656,661",,"1,842,206",,"185,545",11.2%,1.4%
County Capital Projects,,"7,182,992",,"36,635,000",,"29,452,008",410.0%,27.9%
Annexation Agreement,,"1,150,000",,"1,150,000",,-,0.0%,0.9%
Debt Service,,"1,037,509",,"1,036,022",,"(1,487)",-0.1%,0.8%
Non Departmental,,"178,166",,"106,350",,"(71,816)",-40.3%,0.1%
Transfers,,"254,924",,"1,435,798",,"1,180,874",463.2%,1.1%
Reserves,,"500,000",,"500,000",,-,0.0%,0.4%
TOTAL EXPENDITURES,$,"91,417,289","$ 131,152,531","$ 131,152,531","$ 39,735,242","$ 39,735,242",43.5%,100.0%
EXCESS OF REVENUES (DEFICIENCY),,,,,,,,
OVER EXPENDITURES,$,-,$,-,$,-,,
,"A Community of CHOICE, Committed to Excellence","A Community of CHOICE, Committed to Excellence","A Community of CHOICE, Committed to Excellence","A Community of CHOICE, Committed to Excellence","A Community of CHOICE, Committed to Excellence",,,
