Name: “Table 1 of 1 on page 30 of 124”,Name: “Table 1 of 1 on page 30 of 124”,Name: “Table 1 of 1 on page 30 of 124”,Name: “Table 1 of 1 on page 30 of 124”,Name: “Table 1 of 1 on page 30 of 124”,Name: “Table 1 of 1 on page 30 of 124”,Name: “Table 1 of 1 on page 30 of 124”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,,,
CAPITAL IMPROVEMENT PLAN ~ Expenditure Category,CAPITAL IMPROVEMENT PLAN ~ Expenditure Category,CAPITAL IMPROVEMENT PLAN ~ Expenditure Category,CAPITAL IMPROVEMENT PLAN ~ Expenditure Category,CAPITAL IMPROVEMENT PLAN ~ Expenditure Category,,
,Fiscal Years 2011 ~ 2015,Fiscal Years 2011 ~ 2015,,,,
Revenues,FY11,FY12,FY13,FY14,FY15,TOTAL
General Fund,,,,,,
General Fund Balance Transfer,"$3,950,000","$2,000,000","$2,000,000","$2,000,000","$2,500,000","$12,450,000"
General Fund Operating Revenues,"3,023,393","6,259,104","6,754,104","5,209,104","5,909,104","27,154,809"
Urban Maintenance Contribution,"4,035,000","4,035,000","4,035,000","4,035,000","4,035,000","20,175,000"
Total General Fund Revenues:,"11,008,393","12,294,104","12,789,104","11,244,104","12,444,104","59,779,809"
Other,,,,,,
Congestion Mitigation Air Quality (CMAQ) Funds,"1,085,572",0,0,0,0,"1,085,572"
Economic Development Fund,0,"6,000,000",0,0,0,"6,000,000"
General Obligation Bond Proceeds ~ City,"30,300,000","6,022,970","500,000",0,0,"36,822,970"
General Obligation Bond Proceeds ~ Schools,"10,287,500","10,287,500","10,287,500","10,287,500","10,287,500","51,437,500"
Highway Safety Improvement Program (HSIP) Funds,"1,945,000",0,0,0,0,"1,945,000"
Stormwater Funds,"585,000","585,000","585,000","585,000","585,000","2,925,000"
Urban Development Action Grant (UDAG) Funds,"200,000","200,000","152,628",0,0,"552,628"
Total Other Revenues:,"44,403,072","23,095,470","11,525,128","10,872,500","10,872,500","100,768,670"
GRAND TOTAL ~ Revenues,"$55,411,465","$35,389,574","$24,314,232","$22,116,604","$23,316,604","$160,548,479"
Expenditures by Project Category,FY11,FY12,FY13,FY14,FY15,TOTAL
1. Education,,,,,,
Hampton City Schools Maintenance Projects,"$5,287,500","$5,287,500","$5,287,500","$5,287,500","$5,287,500","$26,437,500"
Hampton City Schools Major Renovation Projects,"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","25,000,000"
Thomas Nelson Community College Site Improvements,"169,104","169,104","169,104","169,104","169,104","845,520"
Total Education:,"10,456,604","10,456,604","10,456,604","10,456,604","10,456,604","52,283,020"
2. Hampton's Waterways,,,,,,
Salt Ponds Channel Dredging,0,0,"400,000",0,0,"400,000"
Total Hampton's Waterways:,0,0,"400,000",0,0,"400,000"
3. Maintenance of Public Properties and,,,,,,
Performance Support,,,,,,
Breakwaters at Buckroe Beach,"500,000",0,"500,000",0,"500,000","1,500,000"
Building Maintenance,"2,750,000","2,750,000","2,750,000","2,750,000","2,750,000","13,750,000"
City-wide Landscaping Upgrade,0,"200,000","200,000",0,"200,000","600,000"
