Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”,Name: “Table 1 of 1 on page 70 of 124”
Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62
,,,,,,,,,,,,,,,,,
,,,,,Project Information,Project Information,Project Information,Project Information,,,,,,,,,
Name:,Rifles and Night Vision Scopes,Rifles and Night Vision Scopes,Rifles and Night Vision Scopes,Rifles and Night Vision Scopes,,,,,,Category: Public Safety,Category: Public Safety,Category: Public Safety,Category: Public Safety,,,,
Contact:,Pat McCrickard,Pat McCrickard,,,,,,,,District:,District:,n/a,,,,,
Department: Public Safety ~ Police Division (757) 727-6111,Department: Public Safety ~ Police Division (757) 727-6111,Department: Public Safety ~ Police Division (757) 727-6111,Department: Public Safety ~ Police Division (757) 727-6111,Department: Public Safety ~ Police Division (757) 727-6111,Department: Public Safety ~ Police Division (757) 727-6111,Department: Public Safety ~ Police Division (757) 727-6111,Department: Public Safety ~ Police Division (757) 727-6111,,,,,,,,,,
Project Description and Scope,Project Description and Scope,Project Description and Scope,,,,,,,,,,,,,,,
,,,,,Project Description and Scope,Project Description and Scope,Project Description and Scope,Project Description and Scope,Project Description and Scope,,,,,,,,
Provide uniformed patrol officers with a Smith & Wesson/Cold/Bushmaster .223 caliber patrol rifle.,Provide uniformed patrol officers with a Smith & Wesson/Cold/Bushmaster .223 caliber patrol rifle.,Provide uniformed patrol officers with a Smith & Wesson/Cold/Bushmaster .223 caliber patrol rifle.,Provide uniformed patrol officers with a Smith & Wesson/Cold/Bushmaster .223 caliber patrol rifle.,Provide uniformed patrol officers with a Smith & Wesson/Cold/Bushmaster .223 caliber patrol rifle.,Provide uniformed patrol officers with a Smith & Wesson/Cold/Bushmaster .223 caliber patrol rifle.,Provide uniformed patrol officers with a Smith & Wesson/Cold/Bushmaster .223 caliber patrol rifle.,Provide uniformed patrol officers with a Smith & Wesson/Cold/Bushmaster .223 caliber patrol rifle.,Provide uniformed patrol officers with a Smith & Wesson/Cold/Bushmaster .223 caliber patrol rifle.,Provide uniformed patrol officers with a Smith & Wesson/Cold/Bushmaster .223 caliber patrol rifle.,Provide uniformed patrol officers with a Smith & Wesson/Cold/Bushmaster .223 caliber patrol rifle.,Provide uniformed patrol officers with a Smith & Wesson/Cold/Bushmaster .223 caliber patrol rifle.,These rifles will,These rifles will,These rifles will,,,
replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,replace the police shotgun and provide a more accurate weapon that is best suited for policing in Hampton's urban,,,
environment.,Funding,provides,for,the,weaponry,"itself,",gun,"cases,","magazines,",electronic,trunk,trunk,"locks,","slings,",,,
ammunition and instruction.,ammunition and instruction.,ammunition and instruction.,,,,,,,,,,,,,,,
,Expenditures,Expenditures,Expenditures,,,,,Amount,,FY 2011,,,FY 2012,,FY 2013,FY 2014,FY 2015
Preliminary Designs/Plans,Preliminary Designs/Plans,Preliminary Designs/Plans,,,,,,,$0,,$0,,,$0,$0,$0,$0
Engineering/Architectural Services,Engineering/Architectural Services,Engineering/Architectural Services,Engineering/Architectural Services,,,,,,0,,0,,,0,0,0,0
Land/Right-of-Way/Acquisition,Land/Right-of-Way/Acquisition,Land/Right-of-Way/Acquisition,,,,,,,0,,0,,,0,0,0,0
Demolition/Grade/Site Preparation,Demolition/Grade/Site Preparation,Demolition/Grade/Site Preparation,Demolition/Grade/Site Preparation,,,,,,0,,0,,,0,0,0,0
Building/Utility/Construction,Building/Utility/Construction,Building/Utility/Construction,,,,,,,0,,0,,,0,0,0,0
Equipment/Machinery/Furniture,Equipment/Machinery/Furniture,Equipment/Machinery/Furniture,,,,,,"445,000","445,000",,0,,,0,"445,000",0,0
Other Costs,,,,,,,,,0,,0,,,0,0,0,0
,,,,,Grand Total,Grand Total,,"$445,000","$445,000",,,,,,,,
,,Revenues,Revenues,,,,,Amount,,FY 2011,,,FY 2012,,FY 2013,FY 2014,FY 2015
Congestion Mitigation Air Quality (CMAQ) Funds,Congestion Mitigation Air Quality (CMAQ) Funds,Congestion Mitigation Air Quality (CMAQ) Funds,Congestion Mitigation Air Quality (CMAQ) Funds,Congestion Mitigation Air Quality (CMAQ) Funds,Congestion Mitigation Air Quality (CMAQ) Funds,,,,$0,,$0,,,$0,$0,$0,$0
Economic Development Fund,Economic Development Fund,Economic Development Fund,,,,,,,0,,0,,,0,0,0,0
General Fund Operating Revenues,General Fund Operating Revenues,General Fund Operating Revenues,General Fund Operating Revenues,,,,,"445,000","445,000",,0,,,0,"445,000",0,0
General Fund Balance Transfer,General Fund Balance Transfer,General Fund Balance Transfer,,,,,,,0,,0,,,0,0,0,0
General Obligation Bond Proceeds~City,General Obligation Bond Proceeds~City,General Obligation Bond Proceeds~City,General Obligation Bond Proceeds~City,,,,,,0,,0,,,0,0,0,0
General Obligation Bond Proceeds~School,General Obligation Bond Proceeds~School,General Obligation Bond Proceeds~School,General Obligation Bond Proceeds~School,General Obligation Bond Proceeds~School,,,,,0,,0,,,0,0,0,0
Highway Safety Improvement Program (HSIP) Funds,Highway Safety Improvement Program (HSIP) Funds,Highway Safety Improvement Program (HSIP) Funds,Highway Safety Improvement Program (HSIP) Funds,Highway Safety Improvement Program (HSIP) Funds,Highway Safety Improvement Program (HSIP) Funds,,,,0,,0,,,0,0,0,0
Stormwater Funds,Stormwater Funds,,,,,,,,0,,0,,,0,0,0,0
