Name: “Table 1 of 1 on page 107 of 124”,Name: “Table 1 of 1 on page 107 of 124”,Name: “Table 1 of 1 on page 107 of 124”,Name: “Table 1 of 1 on page 107 of 124”,Name: “Table 1 of 1 on page 107 of 124”,Name: “Table 1 of 1 on page 107 of 124”,Name: “Table 1 of 1 on page 107 of 124”,Name: “Table 1 of 1 on page 107 of 124”,Name: “Table 1 of 1 on page 107 of 124”
Table: 99,Table: 99,Table: 99,Table: 99,Table: 99,Table: 99,Table: 99,Table: 99,Table: 99
,,,,,,,,
,,Capital Improvement Plan,Capital Improvement Plan,,,,,
,,,Contingency List,,,,,
,,,,,,,,TOTAL
PROJECT,DEPARTMENT,DESCRIPTION,FY11,FY12,FY13,FY14,FY15,
,,,,,,,,REQUEST
CATEGORY: Public Safety,,,,,,,,
,,Acquisition of eight laptop computers capable of running,,,,,,
Alternative Public Safety,,,,,,,,
,,Computer Aided Dispatch (CAD) Utility and related software,,,,,,
Answering Point (PSAP),E-911,,"124,295","125,660","2,295","2,365","2,435","257,050"
,,from a remote location with appropriate hook-ups for,,,,,,
Computers,,,,,,,,
,,Alternate PSAP during emergency situations.,,,,,,
,,Purchase and replace vehicles in the Animal Control Unit.,,,,,,
Animal Control Vehicles,Police,Animal Control functions are dependent on reliable and,"120,780",0,0,0,0,"120,780"
,,serviceable vehicles to accomplish the Division's mission.,,,,,,
,,Construction of a new correctional facility to replace the,,,,,,
,,"existing 26,500 square feet facility at 135 High Court Lane.",,,,,,
,,The new facility is planned as a direct supervision pod design,,,,,,
Correctional Facility,City Sheriff/Jail,"of approximately 60,000 square foot and would accommodate","1,000,000",0,"35,000,000",0,0,"36,000,000"
,,500 beds with the ability to double-bunk. The Commonwealth,,,,,,
,,of Virginia will reimburse up to 25% of approved cost of,,,,,,
,,construction for a local jail.,,,,,,
,,This vehicle will replace a smaller and aging vehicle currently,,,,,,
,,in use. The new SUV or cargo van will employ an AWD,,,,,,
Crime Scene Vehicle,Police,vehicle enabling the Forensic Specialist(s) to safely respond,"81,066","36,394","36,394","36,394","36,394","226,642"
,,"to drowning scenes on beaches, scenes that occur during",,,,,,
,,"inclement weather, or on location of rough terrain.",,,,,,
,,Equipment and training to implement digital document,,,,,,
Digital Data Imaging and,,"imaging for Traffic Summonses, Accident Reports, F/I cards",,,,,,
,Police,,"125,000",0,0,0,0,"125,000"
Storage,,and Arrest Sheets which are currently being physically stored,,,,,,
,,in the Records Unit.,,,,,,
,,Install diesel exhaust removal systems in all fire stations,,,,,,
Firefighter Health and,,,,,,,,
,Fire and Rescue,which removes toxic diesel exhaust fumes generated by fire,"210,000","150,000","150,000","150,000","150,000","810,000"
Wellness,,,,,,,,
,,trucks leaving and returning to fire apparatus bays.,,,,,,
,,Nineteen (19) streets have been identified as not having,,,,,,
,,adequate suppression water supply. Recommended that 10,,,,,,
Harris Creek Road Hydrants,Fire and Rescue,"fire hydrants be installed along with 9,281.8 feet of eight inch","1,346,652",0,0,0,0,"1,346,652"
,,"water main, for the length thereof from Farm House Lane to",,,,,,
,,the northern end of the road.,,,,,,
Helicopter,Police,Emerging requirement.,"1,000,000",0,0,0,0,"1,000,000"
