Name: “Table 1 of 1 on page 145 of 217”,Name: “Table 1 of 1 on page 145 of 217”,Name: “Table 1 of 1 on page 145 of 217”,Name: “Table 1 of 1 on page 145 of 217”,Name: “Table 1 of 1 on page 145 of 217”,Name: “Table 1 of 1 on page 145 of 217”,Name: “Table 1 of 1 on page 145 of 217”,Name: “Table 1 of 1 on page 145 of 217”,Name: “Table 1 of 1 on page 145 of 217”,Name: “Table 1 of 1 on page 145 of 217”,Name: “Table 1 of 1 on page 145 of 217”,Name: “Table 1 of 1 on page 145 of 217”,Name: “Table 1 of 1 on page 145 of 217”
Table: 143,Table: 143,Table: 143,Table: 143,Table: 143,Table: 143,Table: 143,Table: 143,Table: 143,Table: 143,Table: 143,Table: 143,Table: 143
,,,,,,,,,,,,
,,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,DEBT SERVICE FUND--AMORTIZATION OF LONG TERM DEBT,,
Amortization of Long Term Debt,Amortization of Long Term Debt,Amortization of Long Term Debt,Amortization of Long Term Debt,Amortization of Long Term Debt,,,,,,,,
Year,,City General,City General,City General,,City,City,,,Total Debt,Total Debt,Total Debt
Ending,,Obligation Bonds,Obligation Bonds,Obligation Bonds,,Capital Leases,Capital Leases,,,Service Fund,Service Fund,Service Fund
June 30,,Principal,,Interest,,Principal,,Interest,,Principal,,Interest
2014,,"98,033",,"259,039",,"83,114",,"2,983",,"836,934",,"1,187,689"
2015,,"432,633",,"256,418",,-,,-,,"1,464,000",,"1,164,175"
2016,,"653,552",,"243,698",,-,,-,,"1,786,001",,"1,122,111"
2017,,"494,985",,"218,298",,-,,-,,"1,852,001",,"1,057,614"
2018,,"474,699",,"195,606",,-,,-,,"1,928,000",,"981,751"
2019,,"496,623",,"173,907",,-,,-,,"2,007,000",,"902,997"
2020,,"603,639",,"150,997",,-,,-,,"2,078,001",,"820,366"
2021,,"558,331",,"122,493",,-,,-,,"2,155,000",,"725,425"
2022,,"511,974",,"96,910",,-,,-,,"2,237,000",,"632,275"
2023,,"407,191",,"74,062",,-,,-,,"2,319,000",,"537,616"
2024,,"345,422",,"56,040",,-,,-,,"2,293,000",,"431,097"
2025,,"357,172",,"40,289",,-,,-,,"2,391,000",,"323,662"
2026,,"292,422",,"26,775",,-,,-,,"2,264,000",,"231,739"
2027,,"306,963",,"13,713",,-,,-,,"2,367,998",,"126,076"
2028,,-,,-,,-,,-,,"256,000",,"15,496"
2029,,-,,-,,-,,-,,"264,000",,"7,868"
TOTAL,$,"6,033,639",$,"1,928,245",$,"83,114",$,"2,983",$,"28,498,935",$,"10,267,957"
,,,,,,109,,,,,,
