Name: “Table 1 of 1 on page 45 of 217”,Name: “Table 1 of 1 on page 45 of 217”,Name: “Table 1 of 1 on page 45 of 217”,Name: “Table 1 of 1 on page 45 of 217”
Table: 43,Table: 43,Table: 43,Table: 43
,,,
,GENERAL FUND - SUMMARY,,
General Fund Description,,,
The General Fund accounts for all revenues and expenditures applicable to the general operations of the City,The General Fund accounts for all revenues and expenditures applicable to the general operations of the City,The General Fund accounts for all revenues and expenditures applicable to the general operations of the City,The General Fund accounts for all revenues and expenditures applicable to the general operations of the City
which are not accounted for in other funds.,Principal sources of revenue are property taxes and other local,Principal sources of revenue are property taxes and other local,Principal sources of revenue are property taxes and other local
"taxes, licenses and permit fees, and intergovernmental revenues.","taxes, licenses and permit fees, and intergovernmental revenues.",A significant part of the General Fund's,A significant part of the General Fund's
revenues is transferred to the Poquoson Public Schools (the component unit) to fund the operation of the,revenues is transferred to the Poquoson Public Schools (the component unit) to fund the operation of the,revenues is transferred to the Poquoson Public Schools (the component unit) to fund the operation of the,revenues is transferred to the Poquoson Public Schools (the component unit) to fund the operation of the
City's school system.,"Primary expenditures are for public safety, public works, health and welfare, parks,","Primary expenditures are for public safety, public works, health and welfare, parks,","Primary expenditures are for public safety, public works, health and welfare, parks,"
"recreation and cultural, and the general administration of the City.","recreation and cultural, and the general administration of the City.",,
General Fund Projection of Fund Balance (Budgetary Basis),General Fund Projection of Fund Balance (Budgetary Basis),,
Beginning Fund Balance - 6/30/2010,,$,"4,746,342"
Actual FY 2011 Revenues,$,"23,628,917",
Actual FY 2011 Expenditures,,"(23,014,055)","614,862"
Fund Balance - 6/30/2011,,$,"5,361,204"
Actual FY 2012 Revenues,$,"23,998,926",
Actual FY 2012 Expenditures,,"(24,037,635)","(38,709)"
Fund Balance - 6/30/2012,,$,"5,322,495"
Estimated FY 2013 Revenues,$,"23,806,531",
Estimated FY 2013 Expenditures,,"(24,546,301)","(739,770)"
Estimated Fund Balance - 6/30/2013,,$,"4,582,725"
Estimated FY 2014 Revenues,$,"24,375,111",
Estimated FY 2014 Expenditures,,"(24,689,341)","(314,230)"
Projected Fund Balance - 6/30/2014,,$,"4,268,495"
,9,,
