Name: “Table 1 of 1 on page 22 of 118”,Name: “Table 1 of 1 on page 22 of 118”,Name: “Table 1 of 1 on page 22 of 118”,Name: “Table 1 of 1 on page 22 of 118”,Name: “Table 1 of 1 on page 22 of 118”,Name: “Table 1 of 1 on page 22 of 118”,Name: “Table 1 of 1 on page 22 of 118”,Name: “Table 1 of 1 on page 22 of 118”,Name: “Table 1 of 1 on page 22 of 118”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,,,,,
,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,,
,,Originally,,,Planned,Planned,,
,,Planned,Approved,,,,,
Project Title,Page,FY 2014,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,Total
Upgrade Northstar Billing,527,"300,000","300,000",-,-,"50,000","50,000","400,000"
System,,,,,,,,
Subtotal Water Utility,,"20,680,000","15,735,000","19,220,000","13,550,000","15,320,000","18,250,000","82,075,000"
Total Capital,,"111,888,382 129,290,582","111,888,382 129,290,582","93,744,800","69,441,200","80,385,200","63,465,200","436,326,982"
Improvement,,,,,,,,
452 - CIP Five-year Plan Summary,452 - CIP Five-year Plan Summary,452 - CIP Five-year Plan Summary,,,,,,
