Capital Improvement Plan
This page intentionally left blank
CIP Overview – 433
434 - CIP Overview
CIP Overview – 435
,,Economic Vitality and
,"Accessibility, Mobility",
,,Workforce
,and Connectivity,
Well-Managed,$2 Million,Development
,,$5 Million
Government,2%,
$9 Million,,6%
10%,,Environmental
,,Sustainability
,,$3 Million
,,4%
,"Safe, Healthy and",
,Inclusive,Lifelong Learning
,Communities,$33 Million
,$37 Million,37%
,41%,
436 - CIP Overview,,
o
o
o
o
o
CIP Overview – 437
o
o
438 - CIP Overview
Project Title,
Department,Project Description
,Customers Served
Financial,
Summary,
Property Address,Priority
,Area
,CIP Overview – 439
440 - CIP Overview
441 - CIP Overview
442 - CIP Overview
CIP - Uses of Funds,,
,FY 2014 - FY 2018 Capital Improvement Plan,
Project Title,Page,Approved FY 2014
"Accessibility, Mobility and Connectivity",,
"Develop Bicycle, Pedestrian Greenways, and Sharrows",453,"250,000"
Enhance Signals and Intersections,454,"200,000"
Repair and Maintain Bridges - Minor,456,"250,000"
Repair and Replace Bridges - Major,457,"1,000,000"
Support Oceanview Roadway Improvements,458,"400,000"
"Subtotal Accessibility, Mobility and Connectivity",,"2,100,000"
Economic Vitality and Workforce Development,,
Improve Downtown Corridor Streetscaping,459,"100,000"
Improve Waterside Convention Center,462,"1,626,000"
Renovate Scope Restrooms and Concessions (PA),463,"1,000,000"
Replace Harbor Park Field (PA),464,"500,000"
Maintain USS Wisconsin BB-64,465,"750,000"
Fund Chrysler Museum Capital Campaign Match,466,"1,000,000"
Subtotal Economic Vitality and Workforce Development,,"4,976,000"
Environmental Sustainability,,
Address Street Flooding Citywide,467,"1,500,000"
Improve Citywide Dredging and Waterways,468,"150,000"
Improve Roof Repair and Moisture Protection,469,"250,000"
Beach Erosion Control,470,"1,100,000"
Improve HVAC Systems Citywide,471,"200,000"
Subtotal Environmental Sustainability,,"3,200,000"
Lifelong Learning,,
Address School Major Maintenance,473,"3,000,000"
Construct Camp Allen Elementary School,474,"4,000,000"
Construct or Renovate Schools,475,"24,600,000"
Construct School Athletics Support Buildings,477,"1,000,000"
Subtotal Lifelong Learning,,"32,600,000"
,,CIP Uses of Funds - 443
,FY 2014 - FY 2018 Capital Improvement Plan,
Project Title,Page,Approved FY 2014
"Safe, Healthy and Inclusive Communities",,
Fund the Virginia Supportive Housing Program,479,"207,000"
Support Citywide Neighborhood Improvements,480,"500,000"
Design and Construct Courthouse Complex,481,"26,433,382"
Improve Neighborhood Streets-Major,482,"300,000"
Improve Street Lights,483,"100,000"
Repair Neigh. Sts/Sidewalks/Walkways,484,"500,000"
Implement Fire-Rescue Facility Plan,485,"385,000"
Fund ADA Master Plan for City Facilities,486,"150,000"
Construct Mausoleums,487,"580,000"
Implement RPOS Master Plan,488,"1,000,000"
Improve Community and Neighborhood Parks,489,"250,000"
Improve Existing Community Centers,490,"200,000"
"Revitalize, Redevelop, and Conserve Neighborhoods (NP)",491,"2,100,000"
Implement Broad Creek Neighborhood Plan (NP),492,"1,000,000"
Support Fairmount Pk/Laf. Blvd. Neigh. Plan (NP),493,"750,000"
Implement Southside Neighborhood Plan (NP),494,"1,000,000"
Implement Wards Corner Neighborhood Plan (NP),495,"1,000,000"
Construct Signal Improvements in Wards Corner,496,"500,000"
"Subtotal Safe, Healthy and Inclusive Communities",,"36,955,382"
Well-Managed Government,,
Design and Construct Government Center Plaza,499,"3,600,000"
Improve Infrastructure and Acquire Property,500,"750,000"
Fund Preliminary Engineering,501,"3,659,000"
Maintain Municipal Facilities,502,"1,000,000"
Subtotal Well-Managed Government,,"9,009,000"
Total General Capital,,"88,840,382"
Parking Facilities,,
Maintain Parking Facilities,503,"2,900,000"
Subtotal Parking Facilities,,"2,900,000"
444 - CIP Uses of Funds,,
,FY 2014 - FY 2018 Capital Improvement Plan,
Project Title,Page,Approved FY 2014
Storm Water Utility,,
Create Citywide Flooding Reserve,505,"1,315,200"
Improve Storm Water Quality,506,"950,000"
Improve Storm Water System,507,"600,000"
Improve Storm Water Waterfront Facilities,508,"500,000"
Reduce Neighborhood Flooding,509,"1,450,000"
Subtotal Storm Water Utility,,"4,815,200"
Wastewater Utility,,
Improve Wastewater Collection System,511,"17,000,000"
Subtotal Wastewater Utility,,"17,000,000"
Water Utility,,
Comply With Safe Drinking Water Act Amendments,513,"135,000"
Implement Automated Meter Reading System,515,"300,000"
Implement Meter Change-Out Program,516,"150,000"
Install Generator at Little Creek Booster Pump Station,518,"150,000"
Rehabilitate Reservoirs Systemwide,521,"500,000"
Replace or Rehabilitate Water Pipelines,525,"12,700,000"
Upgrade Moores Bridges Water Treatment Plant,526,"1,500,000"
Upgrade Northstar Billing System,527,"300,000"
Subtotal Water Utility,,"15,735,000"
Total Capital Improvement,,"129,290,582"
,,CIP Uses of Funds - 445
This page intentionally left blank
CIP Five - Year Plan Summary,CIP Five - Year Plan Summary,CIP Five - Year Plan Summary,CIP Five - Year Plan Summary,CIP Five - Year Plan Summary,,,,
,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,,
,,Originally,,,Planned,Planned,,
,,Planned,Approved,,,,,
Project Title,Page,FY 2014,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,Total
"Accessibility, Mobility and Connectivity","Accessibility, Mobility and Connectivity","Accessibility, Mobility and Connectivity",,,,,,
"Develop Bicycle,",453,-,"250,000","250,000","250,000","250,000",-,"1,000,000"
"Pedestrian Greenways,",,,,,,,,
and Sharrows,,,,,,,,
Enhance Signals and,454,"200,000","200,000","200,000","200,000","200,000","200,000","1,000,000"
Intersections,,,,,,,,
Repair Terminal Blvd.,455,-,-,"1,750,000","1,750,000",-,-,"3,500,000"
Concrete Pavement,,,,,,,,
Repair and Maintain,456,"250,000","250,000","250,000","250,000","250,000","250,000","1,250,000"
Bridges - Minor,,,,,,,,
Repair and Replace,457,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","5,000,000"
Bridges - Major,,,,,,,,
Support Oceanview,458,-,"400,000",-,-,-,-,"400,000"
Roadway Improvements,,,,,,,,
"Subtotal Accessibility,",,"1,450,000","2,100,000","3,450,000","3,450,000","1,700,000","1,450,000","12,150,000"
Mobility and Connectivity,Mobility and Connectivity,,,,,,,
Economic Vitality and Workforce Development,Economic Vitality and Workforce Development,Economic Vitality and Workforce Development,Economic Vitality and Workforce Development,,,,,
Improve Downtown,459,"100,000","100,000","100,000","100,000","100,000","100,000","500,000"
Corridor Streetscaping,,,,,,,,
Improve Cultural Facilities,460,"250,000",-,"250,000","250,000","250,000","250,000","1,000,000"
(PA),,,,,,,,
Improve Harbor Park,461,-,-,"500,000",-,-,-,"500,000"
Improve Waterside,462,-,"1,626,000",-,-,-,-,"1,626,000"
Convention Center,,,,,,,,
Renovate Scope,463,-,"1,000,000",-,-,-,-,"1,000,000"
Restrooms and,,,,,,,,
Concessions (PA),,,,,,,,
Replace Harbor Park Field,464,-,"500,000",-,-,-,-,"500,000"
(PA),,,,,,,,
Maintain USS Wisconsin,465,"250,000","750,000","500,000","500,000","500,000","500,000","2,750,000"
BB-64,,,,,,,,
Fund Chrysler Museum,466,"1,000,000","1,000,000","1,000,000","850,000","850,000","850,000","4,550,000"
Capital Campaign Match,,,,,,,,
Subtotal Economic,,"1,600,000","4,976,000","2,350,000","1,700,000","1,700,000","1,700,000","12,426,000"
Vitality and Workforce,,,,,,,,
Development,,,,,,,,
,,,,,,CIP Five-year Plan Summary - 447,CIP Five-year Plan Summary - 447,CIP Five-year Plan Summary - 447
,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,FY 2014 - FY 2018 Capital Improvement Plan,,
,,Originally,,,Planned,Planned,,
,,Planned,Approved,,,,,
Project Title,Page,FY 2014,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,Total
Environmental Sustainability,Environmental Sustainability,,,,,,,
Address Street Flooding,467,"1,500,000","1,500,000",-,-,-,-,"1,500,000"
Citywide,,,,,,,,
