Name: “Table 1 of 1 on page 93 of 118”,Name: “Table 1 of 1 on page 93 of 118”,Name: “Table 1 of 1 on page 93 of 118”,Name: “Table 1 of 1 on page 93 of 118”,Name: “Table 1 of 1 on page 93 of 118”,Name: “Table 1 of 1 on page 93 of 118”,Name: “Table 1 of 1 on page 93 of 118”,Name: “Table 1 of 1 on page 93 of 118”,Name: “Table 1 of 1 on page 93 of 118”,Name: “Table 1 of 1 on page 93 of 118”,Name: “Table 1 of 1 on page 93 of 118”,Name: “Table 1 of 1 on page 93 of 118”
Table: 93,Table: 93,Table: 93,Table: 93,Table: 93,Table: 93,Table: 93,Table: 93,Table: 93,Table: 93,Table: 93,Table: 93
,,,,,,,,,,,
,,,,,Improve Storm Water System,Improve Storm Water System,Improve Storm Water System,Improve Storm Water System,,,
Department,Department,,,,,,,Project Description,Project Description,Project Description,
Storm Water Utility,Storm Water Utility,,,,,,Provide funds to improve storm water facilities including,Provide funds to improve storm water facilities including,Provide funds to improve storm water facilities including,Provide funds to improve storm water facilities including,
,,,,,,,installation of stand-by power generators at underpass storm,installation of stand-by power generators at underpass storm,installation of stand-by power generators at underpass storm,installation of stand-by power generators at underpass storm,installation of stand-by power generators at underpass storm
Account #,Account #,,,,,,"water stations in addition to replacement of pumps, controls,","water stations in addition to replacement of pumps, controls,","water stations in addition to replacement of pumps, controls,","water stations in addition to replacement of pumps, controls,","water stations in addition to replacement of pumps, controls,"
4000 35 3035,4000 35 3035,,,,,,"electrical systems, valves and piping that are approaching the","electrical systems, valves and piping that are approaching the","electrical systems, valves and piping that are approaching the","electrical systems, valves and piping that are approaching the","electrical systems, valves and piping that are approaching the"
,,,,,,,"end of their service life. In addition, installation and","end of their service life. In addition, installation and","end of their service life. In addition, installation and","end of their service life. In addition, installation and",
,,,,,,,replacement of tide flap valves at some city storm water,replacement of tide flap valves at some city storm water,replacement of tide flap valves at some city storm water,replacement of tide flap valves at some city storm water,
,,,,,,,outfalls will be made to reduce tidal flooding during aberrant,outfalls will be made to reduce tidal flooding during aberrant,outfalls will be made to reduce tidal flooding during aberrant,outfalls will be made to reduce tidal flooding during aberrant,outfalls will be made to reduce tidal flooding during aberrant
Customers Served,Customers Served,,,,,,tide conditions.,tide conditions.,,,
Residents,v,Business,v,City Services,City Services,v,,,,,
Educational Community,Educational Community,Educational Community,,Tourists/Visitors,Tourists/Visitors,v,,,,,
,,,,,,Financial Summary,Financial Summary,Financial Summary,,,
,,FY 2013,FY 2013,FY 2013,FY 2014,,FY 2015,FY 2016,FY 2017,FY 2018,TOTAL
FY 2014 Approved,FY 2014 Approved,,,N/A,"600,000","600,000","600,000","600,000","600,000","600,000","3,000,000"
FY 2013 Approved,FY 2013 Approved,,"950,000","950,000","950,000","950,000","950,000","950,000","950,000",N/A,"4,750,000"
Estimated Operating,Estimated Operating,,,N/A,,0,0,0,0,0,0
Budget Impact,Budget Impact,,,,,,,,,,
FY 2014 Anticipated Budget Distribution:,FY 2014 Anticipated Budget Distribution:,FY 2014 Anticipated Budget Distribution:,FY 2014 Anticipated Budget Distribution:,FY 2014 Anticipated Budget Distribution:,FY 2014 Anticipated Budget Distribution:,,,,,,
Planning / Design,Planning / Design,,,,"90,000","90,000",,,,,
Acquisition / Relocation,Acquisition / Relocation,Acquisition / Relocation,,,,0,,,,,
Site Improvements,Site Improvements,,,,"510,000","510,000",Prior Capital Funding,Prior Capital Funding,,"9,250,000",
Construction,Construction,,,,,0,FY 2014 Approved,FY 2014 Approved,,"600,000",
Inspections / Permits,Inspections / Permits,,,,0,0,Capital Share Remaining,Capital Share Remaining,,"2,400,000",
,,Total,,,"600,000","600,000",Project Total,Project Total,,"12,250,000",
,,Property Address:,Property Address:,Property Address:,Citywide,Citywide,,,,,
,,,,,,,,,Storm Water Utility CIP - 507,Storm Water Utility CIP - 507,Storm Water Utility CIP - 507
