Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”,Name: “Table 1 of 1 on page 126 of 171”
Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126,Table: 126
,,,,,,,,,,,,,,
James City Service Authority,James City Service Authority,James City Service Authority,James City Service Authority,James City Service Authority,,,,,,,,Sewer Fund,Sewer Fund,Sewer Fund
PURPOSE,PURPOSE,,,,,,,,,,,,,
This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer,This Sewer Fund Operating Budget contains revenues and expenses for operation of the sanitary sewer
collection,and,transmission,system.,Indirect,operating,operating,and,maintenance,maintenance,costs,are,allocated,from,the
Administrative,Administrative,Fund.,Personnel,perform,job,duties,that,are,directly,attributed,to,the,Sewer,fund.
"Revenues are received from service charges, interest, and miscellaneous items.","Revenues are received from service charges, interest, and miscellaneous items.","Revenues are received from service charges, interest, and miscellaneous items.","Revenues are received from service charges, interest, and miscellaneous items.","Revenues are received from service charges, interest, and miscellaneous items.","Revenues are received from service charges, interest, and miscellaneous items.","Revenues are received from service charges, interest, and miscellaneous items.","Revenues are received from service charges, interest, and miscellaneous items.","Revenues are received from service charges, interest, and miscellaneous items.","Revenues are received from service charges, interest, and miscellaneous items.","Revenues are received from service charges, interest, and miscellaneous items.",The planned 5% rate,The planned 5% rate,The planned 5% rate,The planned 5% rate
increase is not included in the prepared budget.,increase is not included in the prepared budget.,increase is not included in the prepared budget.,increase is not included in the prepared budget.,increase is not included in the prepared budget.,increase is not included in the prepared budget.,Winter sales have been flat further reducing the Sewer,Winter sales have been flat further reducing the Sewer,Winter sales have been flat further reducing the Sewer,Winter sales have been flat further reducing the Sewer,Winter sales have been flat further reducing the Sewer,Winter sales have been flat further reducing the Sewer,Winter sales have been flat further reducing the Sewer,Winter sales have been flat further reducing the Sewer,Winter sales have been flat further reducing the Sewer
