Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”,Name: “Table 1 of 1 on page 26 of 171”
Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26
,,,,,,,,,,,,,,
,,,,STATEMENT OF FISCAL GOALS,STATEMENT OF FISCAL GOALS,STATEMENT OF FISCAL GOALS,STATEMENT OF FISCAL GOALS,STATEMENT OF FISCAL GOALS,STATEMENT OF FISCAL GOALS,,,,,
General,General,,,,,,,,,,,,,
1.,To promote fiscal health of the County by encouraging a healthy diversified economy.,To promote fiscal health of the County by encouraging a healthy diversified economy.,To promote fiscal health of the County by encouraging a healthy diversified economy.,To promote fiscal health of the County by encouraging a healthy diversified economy.,To promote fiscal health of the County by encouraging a healthy diversified economy.,To promote fiscal health of the County by encouraging a healthy diversified economy.,To promote fiscal health of the County by encouraging a healthy diversified economy.,To promote fiscal health of the County by encouraging a healthy diversified economy.,To promote fiscal health of the County by encouraging a healthy diversified economy.,To promote fiscal health of the County by encouraging a healthy diversified economy.,To promote fiscal health of the County by encouraging a healthy diversified economy.,To promote fiscal health of the County by encouraging a healthy diversified economy.,To promote fiscal health of the County by encouraging a healthy diversified economy.,
2.,To establish minimally acceptable standards of quality for the County's various public services.,To establish minimally acceptable standards of quality for the County's various public services.,To establish minimally acceptable standards of quality for the County's various public services.,To establish minimally acceptable standards of quality for the County's various public services.,To establish minimally acceptable standards of quality for the County's various public services.,To establish minimally acceptable standards of quality for the County's various public services.,To establish minimally acceptable standards of quality for the County's various public services.,To establish minimally acceptable standards of quality for the County's various public services.,To establish minimally acceptable standards of quality for the County's various public services.,To establish minimally acceptable standards of quality for the County's various public services.,To establish minimally acceptable standards of quality for the County's various public services.,To establish minimally acceptable standards of quality for the County's various public services.,To establish minimally acceptable standards of quality for the County's various public services.,To establish minimally acceptable standards of quality for the County's various public services.
3.,To take positive steps to improve productivity of County programs and employees.,To take positive steps to improve productivity of County programs and employees.,To take positive steps to improve productivity of County programs and employees.,To take positive steps to improve productivity of County programs and employees.,To take positive steps to improve productivity of County programs and employees.,To take positive steps to improve productivity of County programs and employees.,To take positive steps to improve productivity of County programs and employees.,To take positive steps to improve productivity of County programs and employees.,To take positive steps to improve productivity of County programs and employees.,To take positive steps to improve productivity of County programs and employees.,To take positive steps to improve productivity of County programs and employees.,To take positive steps to improve productivity of County programs and employees.,To take positive steps to improve productivity of County programs and employees.,
4.,To seek to eliminate duplicative functions within County government and semiautonomous,To seek to eliminate duplicative functions within County government and semiautonomous,To seek to eliminate duplicative functions within County government and semiautonomous,To seek to eliminate duplicative functions within County government and semiautonomous,To seek to eliminate duplicative functions within County government and semiautonomous,To seek to eliminate duplicative functions within County government and semiautonomous,To seek to eliminate duplicative functions within County government and semiautonomous,To seek to eliminate duplicative functions within County government and semiautonomous,To seek to eliminate duplicative functions within County government and semiautonomous,To seek to eliminate duplicative functions within County government and semiautonomous,To seek to eliminate duplicative functions within County government and semiautonomous,To seek to eliminate duplicative functions within County government and semiautonomous,To seek to eliminate duplicative functions within County government and semiautonomous,To seek to eliminate duplicative functions within County government and semiautonomous
,agencies in the community.,agencies in the community.,agencies in the community.,agencies in the community.,,,,,,,,,,
5.,"At least every four years, to reassess services and service levels, utilizing service level standards","At least every four years, to reassess services and service levels, utilizing service level standards","At least every four years, to reassess services and service levels, utilizing service level standards","At least every four years, to reassess services and service levels, utilizing service level standards","At least every four years, to reassess services and service levels, utilizing service level standards","At least every four years, to reassess services and service levels, utilizing service level standards","At least every four years, to reassess services and service levels, utilizing service level standards","At least every four years, to reassess services and service levels, utilizing service level standards","At least every four years, to reassess services and service levels, utilizing service level standards","At least every four years, to reassess services and service levels, utilizing service level standards","At least every four years, to reassess services and service levels, utilizing service level standards","At least every four years, to reassess services and service levels, utilizing service level standards","At least every four years, to reassess services and service levels, utilizing service level standards","At least every four years, to reassess services and service levels, utilizing service level standards"
,"of quality, seeking citizen advice and review in a zero-based budgeting process.","of quality, seeking citizen advice and review in a zero-based budgeting process.","of quality, seeking citizen advice and review in a zero-based budgeting process.","of quality, seeking citizen advice and review in a zero-based budgeting process.","of quality, seeking citizen advice and review in a zero-based budgeting process.","of quality, seeking citizen advice and review in a zero-based budgeting process.","of quality, seeking citizen advice and review in a zero-based budgeting process.","of quality, seeking citizen advice and review in a zero-based budgeting process.","of quality, seeking citizen advice and review in a zero-based budgeting process.","of quality, seeking citizen advice and review in a zero-based budgeting process.","of quality, seeking citizen advice and review in a zero-based budgeting process.","of quality, seeking citizen advice and review in a zero-based budgeting process.",,
Accounting,Accounting,,,,,,,,,,,,,
6.,To use accounting procedures and principles established by the Virginia Auditor of Public,To use accounting procedures and principles established by the Virginia Auditor of Public,To use accounting procedures and principles established by the Virginia Auditor of Public,To use accounting procedures and principles established by the Virginia Auditor of Public,To use accounting procedures and principles established by the Virginia Auditor of Public,To use accounting procedures and principles established by the Virginia Auditor of Public,To use accounting procedures and principles established by the Virginia Auditor of Public,To use accounting procedures and principles established by the Virginia Auditor of Public,To use accounting procedures and principles established by the Virginia Auditor of Public,To use accounting procedures and principles established by the Virginia Auditor of Public,To use accounting procedures and principles established by the Virginia Auditor of Public,To use accounting procedures and principles established by the Virginia Auditor of Public,To use accounting procedures and principles established by the Virginia Auditor of Public,To use accounting procedures and principles established by the Virginia Auditor of Public
